event_id,run_id,environment,condition,step,event_type,objective_status,confidence,arm,anchor_row_id,anchor_token_index,anchor_message_index,anchor_generated_position,anchor_full_position,anchor_token_id,anchor_token,anchor_broad_category,anchor_fine_class,event_window_tokens,full_event_window,n_controls,same_step_controls,exact_token_controls,event_pre,control_pre_mean,control_pre_sd,pre_contrast,event_post,control_post_mean,control_post_sd,post_contrast,event_delta,control_delta_mean,control_delta_sd,delta_contrast,event_baseline,control_baseline_mean,control_baseline_sd,baseline_contrast,event_peak,control_peak_mean,control_peak_sd,peak_contrast,event_peak_response,control_peak_response_mean,control_peak_response_sd,peak_response_contrast,event_trough,control_trough_mean,control_trough_sd,trough_contrast,event_trough_response,control_trough_response_mean,control_trough_response_sd,trough_response_contrast,event_anchor,control_anchor_mean,control_anchor_sd,anchor_contrast,raw_event_pre,raw_control_pre_mean,raw_pre_contrast,raw_event_post,raw_control_post_mean,raw_post_contrast,raw_event_delta,raw_control_delta_mean,raw_delta_contrast,raw_event_baseline,raw_control_baseline_mean,raw_baseline_contrast,raw_event_peak,raw_control_peak_mean,raw_peak_contrast,raw_event_peak_response,raw_control_peak_response_mean,raw_peak_response_contrast,raw_event_trough,raw_control_trough_mean,raw_trough_contrast,raw_event_trough_response,raw_control_trough_response_mean,raw_trough_response_contrast,raw_event_anchor,raw_control_anchor_mean,raw_anchor_contrast
secret_number__base__s12345__step_00__event_01,secret_number__base__s12345,secret_number,base,0,hypothesis_revision,correct,high,L18_SV30,92,91,0,94,537,13,.,punct,punct_terminal,41,True,5,5,5,-0.017377900908942468,-0.9233369715672459,0.848248563397477,0.9059590706583035,-0.6358325094972095,-0.8940023309203855,0.37723498382528575,0.258169821423176,-0.6184546085882671,0.02933464064686031,0.6628870887409092,-0.6477892492351274,-0.7318763149411318,-0.26344324357651555,0.2008892921642634,-0.46843307136461626,0.7903977237626533,0.5052933670500266,0.46947460116765316,0.2851043567126267,1.522274038703785,0.7687366106265421,0.6676360537657966,0.7535374280772429,-1.9700024202301119,-2.016226868843895,0.7126050451757933,0.046224448613783276,-1.23812610528898,-1.7527836252673796,0.8170855068910112,0.5146575199783996,-0.8229160041392376,-1.5557767936143598,0.6420745065865477,0.7328607894751222,-39.66112594604492,-61.590466041564945,21.929340095520025,-54.631229877471924,-60.880401611328125,6.249171733856201,-14.970103931427005,0.7100644302368166,-15.68016836166382,-56.95603388006037,-45.61730074449019,-11.33873313557018,-20.108381271362305,-27.009521293640137,6.901140022277833,36.84765260869806,18.607779450850053,18.23987315784801,-86.92569732666016,-88.04459075927734,1.1188934326171847,-29.96966344659979,-42.427290014787154,12.457626568187365,-59.15970993041992,-76.89909133911132,17.7393814086914
secret_number__base__s12345__step_00__event_01,secret_number__base__s12345,secret_number,base,0,hypothesis_revision,correct,high,L22_SV32,92,91,0,94,537,13,.,punct,punct_terminal,41,True,5,5,5,-0.330600318651648,-1.0565438577271977,0.7587512199446935,0.7259435390755498,0.5374424953621681,0.039388037348442095,0.32676309829220385,0.49805445801372605,0.8680428140138161,1.09593189507564,0.661286860705721,-0.22788908106182393,-0.07177039048792007,-0.27914400377450105,0.5463986765679936,0.207373613286581,1.5834320965456066,0.9686348255542232,0.2667000120095157,0.6147972709913834,1.6552024870335267,1.2477788293287244,0.41413091979729794,0.40742365770480227,-1.7320966208052957,-2.0123444264363624,0.5210011893731575,0.28024780563106666,-1.6603262303173756,-1.7332004226618616,0.49957179351925396,0.072874192344486,1.5834320965456066,0.8514555106224805,0.2902764966448639,0.7319765859231261,138.77093315124512,78.34276420593261,60.42816894531251,211.02756881713867,169.56908435821532,41.45848445892335,72.25663566589355,91.22632015228271,-18.969684486389156,160.31616054881704,143.05420136885212,17.26195917996492,298.0966491699219,246.92039184570314,51.17625732421874,137.78048862110484,103.86619047685103,33.914298144253806,22.109167098999023,-1.2189029693603515,23.328070068359374,-138.20699344981801,-144.27310433821248,6.066110888394462,298.0966491699219,237.1662841796875,60.93036499023438
secret_number__base__s12345__step_00__event_02,secret_number__base__s12345,secret_number,base,0,strategy_selection,ambiguous,high,L17_SV28,479,478,0,481,924,13,.,punct,punct_terminal,41,True,5,5,5,-0.487301026692868,-0.40280177327079303,0.7332004178266798,-0.08449925342207498,-0.10114640040323472,-0.4759571051918442,0.26023745742658777,0.37481070478860945,0.38615462628963326,-0.07315533192105124,0.6695583559008759,0.4593099582106845,-0.12060858763999621,-0.12121773599999926,0.46581148992126314,0.0006091483600030451,0.4305580710514634,0.8738215845888291,0.8015285919581582,-0.4432635135373657,0.5511666586914596,0.9950393205888284,0.7464785671817133,-0.44387266189736874,-1.6711575281951407,-1.5161676695753712,0.573858962822075,-0.15498985861976955,-1.5505489405551445,-1.394949933575372,0.6139804696076335,-0.15559900697977258,-0.7560147162333439,-1.0270272478636904,0.493804006760504,0.27101253163034644,31.388432884216307,33.224082984924316,-1.8356501007080084,39.77720260620117,31.634866666793823,8.14233593940735,8.388769721984865,-1.589216318130493,9.977986040115358,39.354408740997314,39.34117568622936,0.013233054767951558,51.327877044677734,60.957272338867185,-9.62939529418945,11.97346830368042,21.61609665263783,-9.642628348957409,5.670497894287109,9.03747615814209,-3.36697826385498,-33.683910846710205,-30.30369952808727,-3.3802113186229334,25.550933837890625,19.66349506378174,5.887438774108887
secret_number__base__s12345__step_00__event_02,secret_number__base__s12345,secret_number,base,0,strategy_selection,ambiguous,high,L18_SV30,479,478,0,481,924,13,.,punct,punct_terminal,41,True,5,5,5,0.4885139823240604,0.08881802348541734,0.3849059958495843,0.39969595883864306,0.6252362390255836,0.3309254481924019,0.7169934922674548,0.2943107908331817,0.13672225670152316,0.24210742470698454,0.6450473062853833,-0.10538516800546138,0.23403316502583235,0.4681860726154355,0.15659848065873141,-0.23415290758960314,0.8595810880350003,1.6380340422061006,0.800226074769183,-0.7784529541711003,0.625547923009168,1.1698479695906652,0.649979961626145,-0.5443000465814972,-1.0086957330698787,-0.9594831211327515,0.5924292769820262,-0.049212611937127226,-1.242728898095711,-1.427669193748187,0.4401161350235123,0.18494029565247594,0.49997704138377236,-0.14552049649920823,0.7941457273852934,0.6454975378829806,-27.415677428245544,-37.09058317184448,9.674905743598934,-24.106224536895752,-31.23021240234375,7.123987865447997,3.3094528913497925,5.860370769500731,-2.5509178781509387,-33.57555437088013,-27.907727963274176,-5.667826407605951,-18.433752059936523,0.40921792984008787,-18.842969989776613,15.141802310943604,28.31694589311427,-13.175143582170666,-63.65663146972656,-62.46540756225586,-1.1912239074707003,-30.081077098846436,-34.55767959898168,4.476602500135243,-27.138206481933594,-42.762902450561526,15.624695968627933
secret_number__base__s12345__step_00__event_02,secret_number__base__s12345,secret_number,base,0,strategy_selection,ambiguous,high,L22_SV32,479,478,0,481,924,13,.,punct,punct_terminal,41,True,5,5,5,-1.372016583512234,0.022142329284161898,0.3677769726319242,-1.3941589127963958,-0.1637188969188848,-0.13824878483401534,0.4295448302072575,-0.025470112084869462,1.2082976865933492,-0.16039111411817725,0.7513435621696722,1.3686888007115265,0.10456949030129764,0.14426879465064163,0.3468985429743052,-0.03969930434934399,2.322690004058621,1.6149942910160124,0.32636999991229804,0.7076957130426087,2.2181205137573237,1.4707254963653706,0.28636156092502796,0.747395017391953,-2.2222553723481053,-1.9928511137890144,0.40927693671437904,-0.22940425855909097,-2.326824862649403,-2.1371199084396557,0.2745750085209196,-0.1897049542097471,2.322690004058621,1.420014475773473,0.6337285276304666,0.9026755282851482,52.08254127502441,168.1335366821289,-116.05099540710448,152.66228723526,154.7824414253235,-2.120154190063488,100.5797459602356,-13.351095256805422,113.93084121704102,174.99484495683149,178.29944943514735,-3.3046044783158663,359.63311767578125,300.7239135742187,58.90920410156252,184.63827271894976,122.42446413907139,62.213808579878375,-18.69207191467285,0.4037372589111328,-19.095809173583984,-193.68691687150434,-177.89571217623623,-15.791204695268107,359.63311767578125,284.4936248779297,75.13949279785157
secret_number__base__s12346__step_00__event_01,secret_number__base__s12346,secret_number,base,0,intermediate_result,incorrect,high,L17_SV28,1112,158,0,161,604,364,".

",punct,punct_terminal,41,True,5,5,2,0.026997220342389338,0.03551660373538028,0.6372297973380449,-0.00851938339299094,0.002152740430074504,-0.8658063547336983,0.9017364180703403,0.8679590951637728,-0.024844479912314834,-0.9013229584690787,0.7719324250877578,0.8764784785567639,-0.8088338954912178,-0.21622245385093528,1.0930707704153466,-0.5926114416402825,1.2705990223527917,1.53553497768729,0.8158012318366819,-0.2649359553344983,2.0794329178440094,1.7517574315382252,0.8152469502948374,0.32767548630578425,-0.8552258146666291,-2.2886109081981685,0.8781444602325377,1.4333850935315393,-0.0463919191754113,-2.072388454347233,1.6339483196712326,2.0259965351718217,-0.4209500623310016,-1.0654535854467635,0.6529996853815399,0.6445035231157619,42.83587875366211,42.99676604032516,-0.16088728666305485,42.36669445037842,25.975416195392608,16.39127825498581,-0.46918430328369,-17.02134984493255,16.55216554164886,27.05133260380138,38.242711426995015,-11.191378823193634,66.32111358642578,71.3243896484375,-5.003276062011722,39.2697809826244,33.08167822144248,6.188102761181916,26.175228118896484,-0.8940359115600586,27.069264030456544,-0.8761044849048965,-39.136747338555075,38.26064285365018,34.376461029052734,22.205107975006104,12.17135305404663
secret_number__base__s12346__step_00__event_01,secret_number__base__s12346,secret_number,base,0,intermediate_result,incorrect,high,L18_SV30,1112,158,0,161,604,364,".

",punct,punct_terminal,41,True,5,5,2,-0.5008103304040542,-0.003255252916916196,0.30663831966635796,-0.497555077487138,1.5210776078163963,-0.03361365796143177,0.272175047748278,1.554691265777828,2.0218879382204507,-0.030358405044515573,0.5454984602495133,2.052246343264966,-0.689423498938598,-0.17981487342259747,0.6963796500599346,-0.5096086255160005,1.9363100319438815,1.5718593278647244,0.28764755175315854,0.36445070407915714,2.6257335308824796,1.7516742012873217,0.6888906064993442,0.874059329595158,-0.48101045888415167,-1.524283371173754,0.4214259157937155,1.0432729122896023,0.20841304005444633,-1.3444684977511563,0.917242537328111,1.5528815378056027,1.6902290163049243,-0.5739393860310089,0.4037742154509687,2.264168402335933,-51.41221227645874,-38.76325390338898,-12.64895837306976,-0.011317133903503418,-39.5350321829319,39.5237150490284,51.400895142555235,-0.7717782795429244,52.17267342209816,-56.20717915621671,-43.25179274298928,-12.95538641322743,10.544816017150879,1.2796673059463501,9.265148711204528,66.75199517336759,44.53146004893563,22.22053512443196,-50.90885543823242,-77.4311767578125,26.522321319580072,5.298323717984289,-34.17938401482322,39.47770773280751,4.288888454437256,-53.27131576538086,57.56020421981812
secret_number__base__s12346__step_00__event_01,secret_number__base__s12346,secret_number,base,0,intermediate_result,incorrect,high,L22_SV32,1112,158,0,161,604,364,".

",punct,punct_terminal,41,True,5,5,2,-0.36071233893619203,-0.07579680214537987,0.7585894306954423,-0.28491553679081216,-0.3554550655276111,0.2442008533689223,0.6231693609996817,-0.5996559188965334,0.005257273408580954,0.31999765551430215,0.7635509586114051,-0.3147403821057212,-0.6892279778541387,-0.34020061940084617,0.5913501483655833,-0.3490273584532925,1.8863338625847645,1.0541084128813136,0.3190735890018208,0.8322254497034509,2.5755618404389033,1.3943090322821596,0.8727570024008776,1.1812528081567437,-1.7893595179258417,-1.377966840005629,0.8826309684688286,-0.4113926779202126,-1.100131540071703,-1.0377662206047826,1.24559411255046,-0.06236531946692048,0.08048220507795759,0.7792372098973115,0.6103602390120264,-0.6987550048193539,113.43515586853027,139.10721740722659,-25.672061538696312,113.90885782241821,167.9403221130371,-54.031464290618885,0.47370195388793945,28.83310470581055,-28.35940275192261,83.83454582907937,115.28334615013816,-31.448800321058783,315.90325927734375,240.91632385253905,74.9869354248047,232.06871344826436,125.63297770240092,106.43573574586344,-15.291830062866211,21.77634201049805,-37.06817207336426,-99.12637589194559,-93.5070041396401,-5.619371752305483,153.1885986328125,216.14929809570313,-62.96069946289063
secret_number__base__s12346__step_00__event_02,secret_number__base__s12346,secret_number,base,0,strategy_selection,incorrect,high,L17_SV28,1341,387,0,390,833,364,".

",punct,punct_terminal,36,False,5,4,2,-0.14204182222149395,0.385749148114627,0.27789245460928325,-0.527790970336121,-0.5653302205074149,-0.5517916659140913,0.8440605651399788,-0.013538554593323537,-0.4232883982859209,-0.9375408140287183,1.0792830925577157,0.5142524157427973,0.24604190744457607,-0.17287534969716575,0.6573177878030508,0.41891725714174183,1.5388007155728702,1.4314754775830747,0.6010952640189381,0.10732523798979554,1.2927588081282941,1.6043508272802405,0.8344510802707291,-0.31159201915194634,-1.8714383753303734,-2.0020651309594415,1.084750624314742,0.13062675562906811,-2.1174802827749493,-1.8291897812622757,1.42070441473361,-0.28829050151267355,0.08098079354867793,-0.8420002953419885,0.6486489507440915,0.9229810888906664,39.64360160827637,49.61085548400879,-9.967253875732418,31.649863243103027,31.905536830425262,-0.2556735873222351,-7.993738365173343,-17.705318653583525,9.711580288410183,46.972505049272016,39.06131503365257,7.911190015619447,71.38606262207031,69.3592414855957,2.0268211364746094,24.413557572798297,30.297926451943134,-5.884368879144837,6.98420524597168,4.517338418960572,2.466866827011108,-39.988299803300336,-34.543976614692,-5.444323188608337,43.855350494384766,26.424990081787108,17.430360412597658
secret_number__base__s12346__step_00__event_02,secret_number__base__s12346,secret_number,base,0,strategy_selection,incorrect,high,L18_SV30,1341,387,0,390,833,364,".

",punct,punct_terminal,36,False,5,4,2,0.020039090752307503,0.04726067509100137,0.348284764175754,-0.027221584338693865,0.8253807361900215,0.042293122052159494,0.45403673584231663,0.783087614137862,0.805341645437714,-0.004967553038841865,0.6880482553988491,0.8103091984765559,0.4227690151160661,-0.3527082207854583,0.5930180448780976,0.7754772359015245,1.2653812640564488,1.4129034345082387,0.3843948460541766,-0.14752217045178995,0.8426122489403827,1.7656116552936971,0.6767508017663971,-0.9229994063533145,-1.9386563828870094,-1.3387707002275744,0.5067636687567386,-0.599885682659435,-2.3614253980030755,-0.986062479442116,0.8277240598427581,-1.3753629185609595,1.2653812640564488,-0.4798023471785024,0.668230727046522,1.7451836112349512,-38.17105979919434,-37.479026489257805,-0.6920333099365337,-17.697481274604797,-37.60531275272369,19.907831478118894,20.47357852458954,-0.12628626346588162,20.599864788055424,-27.932768041437324,-47.647126752679995,19.71435871124267,-6.511687755584717,-2.7613455772399904,-3.7503421783447264,21.421080285852607,44.88578117544001,-23.4647008895874,-87.96546173095703,-72.71503143310547,-15.250430297851565,-60.032693689519704,-25.06790468042547,-34.96478900909423,-6.511687755584717,-50.878142547607425,44.36645479202271
secret_number__base__s12346__step_00__event_02,secret_number__base__s12346,secret_number,base,0,strategy_selection,incorrect,high,L22_SV32,1341,387,0,390,833,364,".

",punct,punct_terminal,36,False,5,4,2,-0.8532977393198266,0.3025900024321658,0.6250838615691123,-1.1558877417519924,0.024045848015487814,0.3508289612839105,0.3062747069216509,-0.3267831132684227,0.8773435873353144,0.04823895885174465,0.4753430395220986,0.8291046284835697,-0.5016013824678907,0.27330536220154994,0.0744068647531622,-0.7749067446694407,0.8741426477930031,1.3496989541309388,0.7271419150171218,-0.47555630633793566,1.3757440302608939,1.0763935919293888,0.7540864904250905,0.2993504383315051,-1.3391580422272114,-1.3747185893685971,0.5094921965964164,0.03556054714138579,-0.8375566597593207,-1.648023951570147,0.4989216916847239,0.8104672918108262,-0.6982132832590804,0.7901030378883247,0.6655406325468207,-1.488316321147405,69.05118560791016,173.20142456054685,-104.1502389526367,148.10345077514648,177.5479531288147,-29.444502353668213,79.05226516723633,4.346528568267823,74.7057365989685,100.74047366055575,170.56275804693047,-69.82228438637472,224.70066833496094,267.5502471923828,-42.849578857421875,123.96019467440519,96.98748914545233,26.972705528952858,25.273174285888672,22.069022750854494,3.2041515350341783,-75.46729937466708,-148.49373529607595,73.02643592140888,83.02493286132812,217.12835388183595,-134.10342102050782
secret_number__commands_reviewed__s22345__step_00__event_01,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,constraint_discovery,correct,high,L17_SV28,2125,67,0,70,558,13,.,punct,punct_terminal,41,True,5,5,5,0.6225163909798872,0.03561340980688273,0.2957950069695923,0.5869029811730044,-0.953830418900431,0.2658940684703042,0.5805699150928861,-1.2197244873707351,-1.5763468098803182,0.23028065866342148,0.6380137186962624,-1.8066274685437396,0.7124699901607308,-0.19610869969480635,0.09368467498519725,0.9085786898555371,0.8241930126700722,1.3345176611578686,0.17879689056444525,-0.5103246484877965,0.11172302250934141,1.5306263608526751,0.13032050363954528,-1.4189033383433336,-1.797594956004849,-1.6357761184842161,0.20136485892883274,-0.16181883752063286,-2.5100649461655795,-1.4396674187894098,0.27373793274669495,-1.0703975273761697,-0.6358886589348375,0.5868271344435542,0.873715105343184,-1.2227157933783916,55.95559997558594,43.130865215063096,12.824734760522844,21.509992480278015,48.162852549552916,-26.6528600692749,-34.445607495307925,5.0319873344898225,-39.477594829797745,57.92122476751154,38.06737995797937,19.85384480953217,60.362545013427734,71.51392517089843,-11.151380157470697,2.441320245916195,33.44654521291907,-31.005224967002874,3.072436809539795,6.608427828550338,-3.5359910190105435,-54.848787957971744,-31.458952129429036,-23.389835828542708,28.457509994506836,55.17573471069336,-26.718224716186526
secret_number__commands_reviewed__s22345__step_00__event_01,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,constraint_discovery,correct,high,L18_SV30,2125,67,0,70,558,13,.,punct,punct_terminal,41,True,5,5,5,0.09455398878452963,-0.22624433820787435,0.5544595191419864,0.32079832699240396,-0.4977198829719921,-0.08002081374864553,0.5297416884065466,-0.41769906922334654,-0.5922738717565217,0.1462235244592288,0.4500300526544876,-0.7384973962157505,-0.5071967250161697,-0.32847039982304727,0.4366005644542339,-0.17872632519312248,1.5474016002023039,1.3549713756259802,0.5352491161897006,0.19243022457632364,2.054598325218474,1.6834417754490274,0.8517899652884188,0.37115654976944645,-1.6925019092766393,-1.4349335306225446,0.8056774474036279,-0.25756837865409477,-1.1853051842604696,-1.1064631307994974,1.1129453907062272,-0.07884205346097217,-0.7652708381951462,-0.8422415178099637,0.5400937199286816,0.07697067961481752,-35.41350193023682,-44.264796524047846,8.851294593811026,-51.75520348548889,-40.230275821685794,-11.524927663803098,-16.341701555252072,4.0345207023620615,-20.376222257614135,-52.01668340509588,-47.08536293723366,-4.931320467862221,4.672686576843262,-0.636744499206543,5.309431076049805,56.689369981939144,46.44861843802712,10.240751543912026,-84.72098541259766,-77.61429748535156,-7.106687927246099,-32.704302007501774,-30.5289345481179,-2.1753674593838745,-59.137325286865234,-61.26105880737305,2.1237335205078125
secret_number__commands_reviewed__s22345__step_00__event_01,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,constraint_discovery,correct,high,L22_SV32,2125,67,0,70,558,13,.,punct,punct_terminal,41,True,5,5,5,1.0513301308399594,-0.7747106419659369,0.958045293448756,1.8260407728058963,0.7528389761737914,-0.06221539270247589,0.3243910882176637,0.8150543688762673,-0.29849115466616805,0.7124952492634609,0.8283128192042563,-1.0109864039296288,0.2500146584110699,-0.8788126946319934,0.42849113861788324,1.1288273530430633,1.7557356099875956,0.8724677663389746,0.5373757616289954,0.883267843648621,1.5057209515765257,1.7512804609709682,0.6766342800222922,-0.2455595093944425,-0.27048720037526575,-1.663847375206359,1.4000563821790852,1.393360174831093,-0.5205018587863357,-0.7850346805743653,1.5618504159756743,0.2645328217880296,1.7557356099875956,0.3110701615011887,0.795602970378776,1.4446654484864068,245.49923400878907,71.86674114227296,173.63249286651612,217.11664581298828,139.61568088531493,77.50096492767335,-28.382588195800793,67.748939743042,-96.1315279388428,169.3046576760032,61.96800329034979,107.33665438565339,312.47894287109375,228.4917724609375,83.98717041015624,143.17428519509056,166.5237691705877,-23.34948397549715,119.811767578125,-12.678483581542968,132.49025115966796,-49.49289009787819,-74.64648687189276,25.153596774014574,312.47894287109375,175.11023406982423,137.36870880126952
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,strategy_selection,incorrect,high,L17_SV28,2162,104,0,107,595,13,.,punct,punct_terminal,41,True,5,5,5,0.23662135770784412,-0.2065974080250268,0.4397921028791693,0.4432187657328709,-0.15562775353000421,0.30110464045514207,0.5281379422329044,-0.4567323939851463,-0.39224911123784834,0.507702048480169,0.2652668637838916,-0.8999511597180173,0.7735900322798887,-0.2632954807374436,0.19571745194745563,1.0368855130173322,1.0532400856396131,1.1410044395085372,0.566121322280012,-0.08776435386892412,0.2796500533597245,1.4042999202459812,0.3870578357478137,-1.1246498668862568,-0.8349345995614316,-1.5511923692593261,0.3643618486028423,0.7162577696978946,-1.6085246318413202,-1.2878968885218822,0.5541597520271715,-0.320627743319438,-0.0008262557716385236,0.7091300619218777,0.7210748853998374,-0.7099563176935162,47.52319869995117,37.83818551421165,9.685013185739521,38.951951026916504,48.93225781917572,-9.980306792259213,-8.57124767303467,11.094072304964065,-19.665319977998735,59.25679189508612,36.599245233969256,22.65754666111686,65.3675765991211,67.2853630065918,-1.9177864074707003,6.110784704034977,30.686117772622545,-24.575333068587568,24.108049392700195,8.45671312212944,15.651336270570756,-35.14874250238592,-28.142532111839813,-7.006210390546109,42.33460235595703,57.8482421875,-15.513639831542967
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,strategy_selection,incorrect,high,L18_SV30,2162,104,0,107,595,13,.,punct,punct_terminal,41,True,5,5,5,0.39759077400583887,-0.30354038500387726,0.5853735901386777,0.7011311590097161,0.18772159035485708,0.061598158358410905,0.4656002551282335,0.12612343199644618,-0.20986918365098178,0.3651385433622881,0.4512598807277176,-0.5750077270132699,-0.21778277345574307,-0.14185719816936132,0.2307523060470112,-0.07592557528638175,1.4511296817983885,1.3789925960340512,0.5566298890304078,0.0721370857643373,1.6689124552541317,1.5208497942034125,0.6692080157504362,0.1480626610507192,-0.2225393669517482,-1.351615525390401,0.8400132274433455,1.1290761584386528,-0.004756593496005129,-1.2097583272210397,1.0452526819593275,1.2050017337250345,-0.19084034461743804,-0.8660262160092719,0.5400994918434804,0.6751858713918338,-27.052274227142334,-46.39750740051269,19.345233173370353,-32.84287166595459,-36.322801446914674,3.4799297809600844,-5.790597438812256,10.074705953598023,-15.86530339241028,-44.031329588456586,-41.936432023481885,-2.0948975649747013,2.0164036750793457,0.02603607177734375,1.990367603302002,46.04773326353593,41.96246809525923,4.085265168276699,-44.16257095336914,-75.31543197631837,31.152861022949224,-0.13124136491255456,-33.37899995283647,33.24775858792392,-43.28794860839844,-61.91731338500976,18.629364776611325
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,strategy_selection,incorrect,high,L22_SV32,2162,104,0,107,595,13,.,punct,punct_terminal,41,True,5,5,5,-0.2660460707849365,-0.9151061901375336,0.8066797837860303,0.6490601193525971,-0.36723419288880277,-0.25781665022419814,0.148341745328833,-0.10941754266460463,-0.1011881221038663,0.6572895399133355,0.8761554544704325,-0.7584776620172018,-0.5796513382645524,-0.7619399117809216,0.6074634934134682,0.18228857351636918,0.13304910408531276,0.570435008445912,0.3622097981076405,-0.4373859043605992,0.7127004423498652,1.3323749202268336,0.9507023129974985,-0.6196744778769684,-1.403041791683698,-1.87169129405073,1.1982424735005668,0.46864950236703207,-0.8233904534191455,-1.1097513822698084,1.4612579835015174,0.2863609288506629,0.13304910408531276,-0.0830992259386021,0.23603079969543359,0.21614833002391487,120.23406066894532,58.516968574523936,61.71709209442138,110.6123993396759,121.01657047271729,-10.404171133041388,-9.621661329269415,62.499601898193376,-72.12126322746279,90.41431886499578,73.08106984225188,17.3332490227439,158.18276977539062,199.77242431640624,-41.58965454101562,67.76845091039485,126.6913544741544,-58.92290356375955,12.120701789855957,-32.44171028137207,44.562412071228025,-78.29361707513982,-105.52278012362392,27.229163048484097,158.18276977539062,137.6299026489258,20.552867126464832
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,hypothesis_revision,correct,high,L17_SV28,2285,227,0,230,718,13,.,punct,punct_terminal,41,True,5,5,5,-0.21121246521295092,-0.3431836099651413,0.3562284684260217,0.13197114475219038,-1.0216473433109814,0.16443166245593463,0.7523971069255341,-1.186079005766916,-0.8104348780980305,0.507615272421076,0.9168163526655542,-1.3180501505191065,-0.11171803923307425,-0.30453253839852207,0.5892580336650971,0.19281449916544782,0.28042139787058523,1.1968583869750906,0.4369464641861935,-0.9164369891045054,0.3921394371036595,1.5013909253736126,0.6690622966319026,-1.1092514882699531,-2.062805743204439,-1.384746286110678,0.3254233948408644,-0.6780594570937608,-1.9510877039713646,-1.0802137477121558,0.5354553701123401,-0.8708739562592087,-0.9058425501087543,0.4414003926285587,0.5733584162406101,-1.347242942737313,37.737339401245116,34.85356647491456,2.8837729263305576,20.0280881524086,45.94574258923531,-25.91765443682671,-17.709251248836516,11.092176114320754,-28.80142736315727,39.911445964466445,35.69815196340734,4.213294001059104,48.48029708862305,68.5058578491211,-20.025560760498053,8.568851124156602,32.80770588571376,-24.238854761557157,-2.722827672958374,12.093816590309142,-14.816644263267516,-42.63427363742482,-23.6043353730982,-19.02993826432662,22.55860137939453,51.9979362487793,-29.439334869384766
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,0,hypothesis_revision,correct,high,L18_SV30,2285,227,0,230,718,13,.,punct,punct_terminal,41,True,5,5,5,-0.3452539325515877,0.3796740110356276,0.19998757383870003,-0.7249279435872154,-0.6453835269748218,0.4866968227658381,0.8840635179804296,-1.13208034974066,-0.3001295944232341,0.10702281173021042,0.8283161369553276,-0.4071524061534445,-0.468072351363419,0.16488838893847393,0.5458472748593111,-0.632960740301893,1.690587852524537,1.7600278696318938,0.6416343194064842,-0.06944001710735681,2.158660203887956,1.5951394806934196,0.8817874992176378,0.5635207231945365,-1.050401938243688,-0.8932820910555519,0.4933493381619692,-0.1571198471881361,-0.5823295868802689,-1.058170479994026,0.9123984133827546,0.475840893113757,-0.970591194789971,-0.582373160283393,0.7488024392622802,-0.388218034506578,-47.54844512939453,-27.54662389755249,-20.00182123184204,-55.82945919036865,-24.593708139657974,-31.23575105071068,-8.281014060974123,2.952915757894517,-11.233929818868639,-50.937184767289594,-33.47287305701863,-17.464311710270962,8.623404502868652,10.53935604095459,-1.9159515380859382,59.560589270158246,44.01222909797322,15.548360172185028,-67.00450897216797,-62.669342803955075,-4.3351661682128935,-16.067324204878375,-29.19646974693645,13.129145542058076,-64.80241394042969,-54.090911102294925,-10.711502838134763
