subject,relation,prompt,ablate_position,ablate_token,seq_len,band,condition,replicate,clean_top1,clean_top1_logp,abl_top1,abl_top1_logp,clean_top1_logp_under_abl,delta_logp_clean_top1,rank_of_clean_top1_under_abl,kl_clean_vs_abl,top1_changed,clean_top1_str,abl_top1_str
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,6-20,jspace,0,220,-0.2272576242685318,220,-0.30383312702178955,-0.30383312702178955,-0.07657550275325775,1,0.02736547775566578,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,6-20,random,0,220,-0.2272576242685318,220,-0.24649304151535034,-0.24649304151535034,-0.019235417246818542,1,0.0013741833390668035,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,6-20,random,1,220,-0.2272576242685318,220,-0.22376734018325806,-0.22376734018325806,0.0034902840852737427,1,0.0007605038117617369,0, , 
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-13,jspace,0,17237,-1.0763202905654907,17237,-1.5596518516540527,-1.5596518516540527,-0.483331561088562,1,0.10679208487272263,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-13,random,0,17237,-1.0763202905654907,17237,-1.1658567190170288,-1.1658567190170288,-0.08953642845153809,1,0.007551456801593304,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-13,random,1,17237,-1.0763202905654907,17237,-1.090924620628357,-1.090924620628357,-0.014604330062866211,1,0.003749956376850605,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-17,jspace,0,17237,-1.0763202905654907,17237,-1.7896229028701782,-1.7896229028701782,-0.7133026123046875,1,0.15130238234996796,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-17,random,0,17237,-1.0763202905654907,17237,-1.1623486280441284,-1.1623486280441284,-0.0860283374786377,1,0.02188141457736492,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,9-17,random,1,17237,-1.0763202905654907,17237,-1.1270285844802856,-1.1270285844802856,-0.05070829391479492,1,0.008053652010858059,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,6-20,jspace,0,17237,-1.0763202905654907,17237,-1.209226131439209,-1.209226131439209,-0.13290584087371826,1,0.14682555198669434,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,6-20,random,0,17237,-1.0763202905654907,17237,-1.0031665563583374,-1.0031665563583374,0.07315373420715332,1,0.019923998042941093,0, Germany, Germany
Albert Einstein,birth_country,Albert Einstein was born in the country of,2, Einstein,9,6-20,random,1,17237,-1.0763202905654907,17237,-1.2491989135742188,-1.2491989135742188,-0.17287862300872803,1,0.0408923365175724,0, Germany, Germany
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-13,jspace,0,220,-0.4595719575881958,220,-0.42847272753715515,-0.42847272753715515,0.03109923005104065,1,0.007668731268495321,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-13,random,0,220,-0.4595719575881958,220,-0.4719836115837097,-0.4719836115837097,-0.012411653995513916,1,0.000774484477005899,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-13,random,1,220,-0.4595719575881958,220,-0.4412228763103485,-0.4412228763103485,0.01834908127784729,1,0.0006435761461034417,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-17,jspace,0,220,-0.4595719575881958,220,-0.46988949179649353,-0.46988949179649353,-0.01031753420829773,1,0.012326044030487537,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-17,random,0,220,-0.4595719575881958,220,-0.48699188232421875,-0.48699188232421875,-0.02741992473602295,1,0.0011972293723374605,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,9-17,random,1,220,-0.4595719575881958,220,-0.4855883717536926,-0.4855883717536926,-0.026016414165496826,1,0.0018598423339426517,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,6-20,jspace,0,220,-0.4595719575881958,220,-0.36206749081611633,-0.36206749081611633,0.09750446677207947,1,0.05321735143661499,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,6-20,random,0,220,-0.4595719575881958,220,-0.39713385701179504,-0.39713385701179504,0.06243810057640076,1,0.006874494720250368,0, , 
Albert Einstein,death_year,Albert Einstein died in the year,2, Einstein,7,6-20,random,1,220,-0.4595719575881958,220,-0.5033577084541321,-0.5033577084541321,-0.04378575086593628,1,0.003404967486858368,0, , 
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-13,jspace,0,35875,-2.5385324954986572,35875,-2.5810883045196533,-2.5810883045196533,-0.042555809020996094,1,0.1615726202726364,0, patent, patent
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-13,random,0,35875,-2.5385324954986572,35875,-2.42684268951416,-2.42684268951416,0.11168980598449707,1,0.022322310134768486,0, patent, patent
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-13,random,1,35875,-2.5385324954986572,86314,-2.3355979919433594,-2.3980979919433594,0.14043450355529785,2,0.02939666621387005,1, patent, clerk
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-17,jspace,0,35875,-2.5385324954986572,86314,-2.667729377746582,-2.855229377746582,-0.3166968822479248,3,0.1183333769440651,1, patent, clerk
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-17,random,0,35875,-2.5385324954986572,86314,-2.8082330226898193,-2.9957330226898193,-0.4572005271911621,4,0.028691383078694344,1, patent, clerk
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,9-17,random,1,35875,-2.5385324954986572,86314,-2.340508222579956,-2.465508222579956,0.07302427291870117,2,0.011376399546861649,1, patent, clerk
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,6-20,jspace,0,35875,-2.5385324954986572,64429,-2.466627359390259,-3.216627359390259,-0.6780948638916016,3,0.43860259652137756,1, patent, ______
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,6-20,random,0,35875,-2.5385324954986572,35875,-1.9524444341659546,-1.9524444341659546,0.5860880613327026,1,0.10117625445127487,0, patent, patent
Albert Einstein,occupation,Albert Einstein worked as a,2, Einstein,6,6-20,random,1,35875,-2.5385324954986572,86314,-2.5828776359558105,-3.0828776359558105,-0.5443451404571533,4,0.05527766793966293,1, patent, clerk
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-13,jspace,0,261,-2.078852653503418,30,-2.2563912868499756,-2.3813912868499756,-0.3025386333465576,2,0.03656836971640587,1, a,?
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-13,random,0,261,-2.078852653503418,30,-2.3932602405548096,-2.3932602405548096,-0.3144075870513916,1,0.026072973385453224,1, a,?
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-13,random,1,261,-2.078852653503418,261,-2.0695061683654785,-2.0695061683654785,0.009346485137939453,1,0.0010531606385484338,0, a, a
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-17,jspace,0,261,-2.078852653503418,30,-2.2933881282806396,-2.6058881282806396,-0.5270354747772217,2,0.07843662053346634,1, a,?
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-17,random,0,261,-2.078852653503418,30,-2.434479236602783,-2.496979236602783,-0.41812658309936523,2,0.03349561616778374,1, a,?
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,9-17,random,1,261,-2.078852653503418,261,-2.1346518993377686,-2.1346518993377686,-0.055799245834350586,1,0.0029276355635374784,0, a, a
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,6-20,jspace,0,261,-2.078852653503418,261,-2.404792547225952,-2.404792547225952,-0.3259398937225342,1,0.13161510229110718,0, a, a
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,6-20,random,0,261,-2.078852653503418,261,-2.137951135635376,-2.137951135635376,-0.05909848213195801,1,0.01929141767323017,0, a, a
Albert Einstein,profession_of,The profession of Albert Einstein was,5, Einstein,7,6-20,random,1,261,-2.078852653503418,261,-2.0903961658477783,-2.0903961658477783,-0.011543512344360352,1,0.010480749420821667,0, a, a
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-13,jspace,0,88326,-0.5207144021987915,88326,-0.9761395454406738,-0.9761395454406738,-0.4554251432418823,1,0.14039772748947144,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-13,random,0,88326,-0.5207144021987915,88326,-0.4660601019859314,-0.4660601019859314,0.05465430021286011,1,0.003988371230661869,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-13,random,1,88326,-0.5207144021987915,88326,-0.477124959230423,-0.477124959230423,0.04358944296836853,1,0.0031953263096511364,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-17,jspace,0,88326,-0.5207144021987915,27487,-0.9842713475227356,-1.1717712879180908,-0.6510568857192993,2,0.22022047638893127,1, violin, piano
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-17,random,0,88326,-0.5207144021987915,88326,-0.5606110692024231,-0.5606110692024231,-0.03989666700363159,1,0.0074432482942938805,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,9-17,random,1,88326,-0.5207144021987915,88326,-0.48573315143585205,-0.48573315143585205,0.03498125076293945,1,0.007249187212437391,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,6-20,jspace,0,88326,-0.5207144021987915,27487,-0.3231627941131592,-2.073162794113159,-1.5524483919143677,2,0.9099955558776855,1, violin, piano
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,6-20,random,0,88326,-0.5207144021987915,88326,-0.6163758635520935,-0.6163758635520935,-0.095661461353302,1,0.01892583817243576,0, violin, violin
Albert Einstein,instrument,Albert Einstein played the,2, Einstein,5,6-20,random,1,88326,-0.5207144021987915,88326,-0.48557382822036743,-0.48557382822036743,0.03514057397842407,1,0.012558382004499435,0, violin, violin
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-13,jspace,0,1232,-0.9587590098381042,1232,-0.8440417051315308,-0.8440417051315308,0.11471730470657349,1,0.01634116843342781,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-13,random,0,1232,-0.9587590098381042,1232,-0.9171363115310669,-0.9171363115310669,0.041622698307037354,1,0.005263064987957478,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-13,random,1,1232,-0.9587590098381042,1232,-0.9249680042266846,-0.9249680042266846,0.03379100561141968,1,0.0015560579486191273,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-17,jspace,0,1232,-0.9587590098381042,1232,-0.7949191927909851,-0.7949191927909851,0.16383981704711914,1,0.02510266751050949,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-17,random,0,1232,-0.9587590098381042,1232,-0.9023560881614685,-0.9023560881614685,0.05640292167663574,1,0.006781820673495531,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,9-17,random,1,1232,-0.9587590098381042,1232,-0.948993980884552,-0.948993980884552,0.009765028953552246,1,0.0025064009241759777,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,6-20,jspace,0,1232,-0.9587590098381042,1232,-0.689846932888031,-0.689846932888031,0.26891207695007324,1,0.0926104336977005,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,6-20,random,0,1232,-0.9587590098381042,1232,-0.9320279359817505,-0.9320279359817505,0.02673107385635376,1,0.004297663923352957,0, his, his
Albert Einstein,famous_for,Albert Einstein is famous for,2, Einstein,6,6-20,random,1,1232,-0.9587590098381042,1232,-0.9436858892440796,-0.9436858892440796,0.015073120594024658,1,0.003120164619758725,0, his, his
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-13,jspace,0,290,-1.8142718076705933,290,-1.8210080862045288,-1.8210080862045288,-0.006736278533935547,1,0.03956938534975052,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-13,random,0,290,-1.8142718076705933,290,-1.804816722869873,-1.804816722869873,0.009455084800720215,1,0.023325059562921524,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-13,random,1,290,-1.8142718076705933,290,-1.8335535526275635,-1.8335535526275635,-0.019281744956970215,1,0.006763739977031946,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-17,jspace,0,290,-1.8142718076705933,290,-1.8397117853164673,-1.8397117853164673,-0.025439977645874023,1,0.06250935047864914,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-17,random,0,290,-1.8142718076705933,290,-1.7670159339904785,-1.7670159339904785,0.047255873680114746,1,0.025843191891908646,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,9-17,random,1,290,-1.8142718076705933,290,-1.892645239830017,-1.892645239830017,-0.07837343215942383,1,0.022158650681376457,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,6-20,jspace,0,290,-1.8142718076705933,15913,-2.0920157432556152,-2.2170157432556152,-0.402743935585022,2,0.16759704053401947,1, the, German
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,6-20,random,0,290,-1.8142718076705933,290,-1.7811564207077026,-1.7811564207077026,0.033115386962890625,1,0.010227451100945473,0, the, the
Albert Einstein,language,Albert Einstein spoke the language of,2, Einstein,7,6-20,random,1,290,-1.8142718076705933,290,-1.8628703355789185,-1.8628703355789185,-0.048598527908325195,1,0.07084417343139648,0, the, the
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-13,jspace,0,66464,-0.8485074043273926,261,-1.8257317543029785,-4.8257317543029785,-3.977224349975586,20,1.55889892578125,1, Mile, a
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-13,random,0,66464,-0.8485074043273926,66464,-0.9429619312286377,-0.9429619312286377,-0.09445452690124512,1,0.007705897558480501,0, Mile, Mile
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-13,random,1,66464,-0.8485074043273926,66464,-0.8804863095283508,-0.8804863095283508,-0.03197890520095825,1,0.005961554124951363,0, Mile, Mile
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-17,jspace,0,66464,-0.8485074043273926,261,-1.4736452102661133,-4.286145210266113,-3.4376378059387207,11,1.3880321979522705,1, Mile, a
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-17,random,0,66464,-0.8485074043273926,66464,-1.082471489906311,-1.082471489906311,-0.23396408557891846,1,0.04241948947310448,0, Mile, Mile
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,9-17,random,1,66464,-0.8485074043273926,66464,-0.473824679851532,-0.473824679851532,0.3746827244758606,1,0.0993574783205986,0, Mile, Mile
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,6-20,jspace,0,66464,-0.8485074043273926,261,-1.6660432815551758,-4.666043281555176,-3.817535877227783,16,1.8760994672775269,1, Mile, a
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,6-20,random,0,66464,-0.8485074043273926,66464,-1.9252055883407593,-1.9252055883407593,-1.0766981840133667,1,0.2607888877391815,0, Mile, Mile
Albert Einstein,spouse,Albert Einstein was married to,2, Einstein,6,6-20,random,1,66464,-0.8485074043273926,66464,-0.9029061794281006,-0.9029061794281006,-0.05439877510070801,1,0.07310836762189865,0, Mile, Mile
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-13,jspace,0,107677,-1.1089613437652588,107677,-2.287317991256714,-2.287317991256714,-1.178356647491455,1,0.4960981607437134,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-13,random,0,107677,-1.1089613437652588,107677,-1.1072922945022583,-1.1072922945022583,0.0016690492630004883,1,0.032861705869436264,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-13,random,1,107677,-1.1089613437652588,107677,-1.06831955909729,-1.06831955909729,0.04064178466796875,1,0.017369769513607025,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-17,jspace,0,107677,-1.1089613437652588,107677,-2.00130558013916,-2.00130558013916,-0.8923442363739014,1,0.30276164412498474,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-17,random,0,107677,-1.1089613437652588,107677,-1.171015739440918,-1.171015739440918,-0.06205439567565918,1,0.09064120799303055,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,9-17,random,1,107677,-1.1089613437652588,107677,-0.8403328657150269,-0.8403328657150269,0.26862847805023193,1,0.052198752760887146,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,6-20,jspace,0,107677,-1.1089613437652588,107677,-1.1118592023849487,-1.1118592023849487,-0.0028978586196899414,1,0.5157102942466736,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,6-20,random,0,107677,-1.1089613437652588,107677,-1.008167028427124,-1.008167028427124,0.10079431533813477,1,0.08771892637014389,0, Zurich, Zurich
Albert Einstein,education,Albert Einstein studied at the University of,2, Einstein,8,6-20,random,1,107677,-1.1089613437652588,107677,-1.5378819704055786,-1.5378819704055786,-0.4289206266403198,1,0.11744345724582672,0, Zurich, Zurich
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-13,jspace,0,17237,-1.1135107278823853,290,-1.4735287427902222,-1.4735287427902222,-0.3600180149078369,1,0.08854132890701294,1, Germany, the
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-13,random,0,17237,-1.1135107278823853,17237,-1.2018297910690308,-1.2018297910690308,-0.08831906318664551,1,0.0040840869769454,0, Germany, Germany
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-13,random,1,17237,-1.1135107278823853,17237,-1.1506662368774414,-1.1506662368774414,-0.03715550899505615,1,0.0011530700139701366,0, Germany, Germany
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-17,jspace,0,17237,-1.1135107278823853,290,-1.3677266836166382,-1.6177266836166382,-0.5042159557342529,2,0.11100610345602036,1, Germany, the
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-17,random,0,17237,-1.1135107278823853,17237,-1.2981754541397095,-1.2981754541397095,-0.18466472625732422,1,0.022722242400050163,0, Germany, Germany
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,9-17,random,1,17237,-1.1135107278823853,17237,-1.2177547216415405,-1.2177547216415405,-0.10424399375915527,1,0.004389657638967037,0, Germany, Germany
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,6-20,jspace,0,17237,-1.1135107278823853,290,-1.6739742755889893,-1.7989742755889893,-0.685463547706604,2,0.2287113517522812,1, Germany, the
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,6-20,random,0,17237,-1.1135107278823853,17237,-1.1444389820098877,-1.1444389820098877,-0.03092825412750244,1,0.014965522103011608,0, Germany, Germany
Albert Einstein,citizenship,Albert Einstein was a citizen of,2, Einstein,7,6-20,random,1,17237,-1.1135107278823853,17237,-1.459840178489685,-1.459840178489685,-0.3463294506072998,1,0.036872606724500656,0, Germany, Germany
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-13,jspace,0,40833,-1.914526343345642,40833,-1.8199764490127563,-1.8199764490127563,0.09454989433288574,1,0.04480096697807312,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-13,random,0,40833,-1.914526343345642,40833,-1.8243740797042847,-1.8243740797042847,0.09015226364135742,1,0.0024757888168096542,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-13,random,1,40833,-1.914526343345642,40833,-1.8065699338912964,-1.8065699338912964,0.1079564094543457,1,0.0020824656821787357,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-17,jspace,0,40833,-1.914526343345642,40833,-1.7140973806381226,-1.7140973806381226,0.20042896270751953,1,0.0675925612449646,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-17,random,0,40833,-1.914526343345642,40833,-1.8747411966323853,-1.8747411966323853,0.039785146713256836,1,0.004771464504301548,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,9-17,random,1,40833,-1.914526343345642,40833,-1.8751881122589111,-1.8751881122589111,0.03933823108673096,1,0.002849089214578271,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,6-20,jspace,0,40833,-1.914526343345642,40833,-2.554255485534668,-2.554255485534668,-0.6397291421890259,1,0.2254057675600052,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,6-20,random,0,40833,-1.914526343345642,40833,-2.007955551147461,-2.007955551147461,-0.09342920780181885,1,0.016653766855597496,0, Albert, Albert
Albert Einstein,copy_first_name,The first name of Albert Einstein is,6, Einstein,8,6-20,random,1,40833,-1.914526343345642,40833,-2.0758514404296875,-2.0758514404296875,-0.1613250970840454,1,0.044670574367046356,0, Albert, Albert
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-13,jspace,0,392,-2.844458818435669,625,-2.718614339828491,-3.031114339828491,-0.18665552139282227,4,0.15898379683494568,1," """, not
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-13,random,0,392,-2.844458818435669,83400,-2.8477582931518555,-2.9102582931518555,-0.06579947471618652,2,0.006897713057696819,1," """, Einstein
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-13,random,1,392,-2.844458818435669,392,-2.873408555984497,-2.873408555984497,-0.028949737548828125,1,0.0028691189363598824,0," """," """
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-17,jspace,0,392,-2.844458818435669,1412,-2.8160696029663086,-3.0035696029663086,-0.15911078453063965,2,0.18670660257339478,1," """, what
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-17,random,0,392,-2.844458818435669,83400,-2.7720916271209717,-2.8345916271209717,0.009867191314697266,2,0.007189022842794657,1," """, Einstein
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,9-17,random,1,392,-2.844458818435669,392,-2.806234359741211,-2.806234359741211,0.03822445869445801,1,0.02493811585009098,0," """," """
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,6-20,jspace,0,392,-2.844458818435669,392,-2.66807222366333,-2.66807222366333,0.17638659477233887,1,0.24210526049137115,0," """," """
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,6-20,random,0,392,-2.844458818435669,392,-2.9010887145996094,-2.9010887145996094,-0.05662989616394043,1,0.03716321289539337,0," """," """
Albert Einstein,copy_last_name,The last name of Albert Einstein is,6, Einstein,8,6-20,random,1,392,-2.844458818435669,1412,-2.9623210430145264,-3.0248210430145264,-0.18036222457885742,2,0.0228248480707407,1," """, what
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-13,jspace,0,336,-2.1314375400543213,2036,-2.1184699535369873,-4.368470191955566,-2.237032651901245,7,0.3857188820838928,1, S, New
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-13,random,0,336,-2.1314375400543213,336,-2.1421351432800293,-2.1421351432800293,-0.010697603225708008,1,0.009474596939980984,0, S, S
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-13,random,1,336,-2.1314375400543213,336,-2.0378308296203613,-2.0378308296203613,0.09360671043395996,1,0.00600014254450798,0, S, S
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-17,jspace,0,336,-2.1314375400543213,2036,-2.7125561237335205,-4.712555885314941,-2.58111834526062,13,0.4465050995349884,1, S, New
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-17,random,0,336,-2.1314375400543213,2036,-2.238539218902588,-2.551039218902588,-0.4196016788482666,2,0.1052405834197998,1, S, New
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,9-17,random,1,336,-2.1314375400543213,336,-2.308602809906006,-2.308602809906006,-0.17716526985168457,1,0.049150604754686356,0, S, S
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,6-20,jspace,0,336,-2.1314375400543213,2036,-2.550110101699829,-4.48760986328125,-2.3561723232269287,10,0.5161381363868713,1, S, New
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,6-20,random,0,336,-2.1314375400543213,336,-2.134047031402588,-2.134047031402588,-0.0026094913482666016,1,0.09157899022102356,0, S, S
Serena Williams,birth_city,Serena Williams was born in the city of,3, Williams,10,6-20,random,1,336,-2.1314375400543213,2036,-2.313107490539551,-2.563107490539551,-0.4316699504852295,2,0.12185466289520264,1, S, New
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-13,jspace,0,220,-0.3749077618122101,220,-0.3649543821811676,-0.3649543821811676,0.00995337963104248,1,0.008180595934391022,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-13,random,0,220,-0.3749077618122101,220,-0.3738969564437866,-0.3738969564437866,0.001010805368423462,1,0.00028565936372615397,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-13,random,1,220,-0.3749077618122101,220,-0.3748966157436371,-0.3748966157436371,1.1146068572998047e-05,1,0.00024268435663543642,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-17,jspace,0,220,-0.3749077618122101,220,-0.3936272859573364,-0.3936272859573364,-0.018719524145126343,1,0.00362664763815701,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-17,random,0,220,-0.3749077618122101,220,-0.37483730912208557,-0.37483730912208557,7.045269012451172e-05,1,0.0004868564719799906,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,9-17,random,1,220,-0.3749077618122101,220,-0.3789588212966919,-0.3789588212966919,-0.0040510594844818115,1,0.008248443715274334,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,6-20,jspace,0,220,-0.3749077618122101,220,-0.3778297007083893,-0.3778297007083893,-0.0029219388961791992,1,0.014374813996255398,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,6-20,random,0,220,-0.3749077618122101,220,-0.342131644487381,-0.342131644487381,0.0327761173248291,1,0.004595875274389982,0, , 
Serena Williams,birth_year,Serena Williams was born in the year,3, Williams,9,6-20,random,1,220,-0.3749077618122101,220,-0.3939485251903534,-0.3939485251903534,-0.01904076337814331,1,0.0010915802558884025,0, , 
Serena Williams,birth_country,Serena Williams was born in the country of,3, Williams,10,9-13,jspace,0,290,-0.8977304100990295,290,-0.9659074544906616,-0.9659074544906616,-0.06817704439163208,1,0.030680622905492783,0, the, the
Serena Williams,birth_country,Serena Williams was born in the country of,3, Williams,10,9-13,random,0,290,-0.8977304100990295,290,-0.8901159167289734,-0.8901159167289734,0.007614493370056152,1,0.001094526145607233,0, the, the
