layer,sv_rank,sigma,u_lex_peak_abs_z,gaming_n,gaming_mean_delta_z,gaming_sign_consistency,impossible_mean_delta_z,precommit_mean_delta_z,cross_family_sign_agree,considered_rejected_n,considered_rejected_mean_delta_z,accidental_n,accidental_mean_delta_z,specificity_vs_rejected,discovery_score,u_top_pos,u_top_neg
13,25,14.6124906539917,6.20465612411499,9,0.2257696729742412,0.7777777777777778,0.2583315020355942,-0.0347249595165828,False,5,-0.051593124840306315,2,-0.35433458544417906,0.19997311055408803,0.1061291498410202,"’) | =” | *)

 | eness | ional |  ‘"," ..."" |  ...""
 | ..."";
 | ..."" |  "";
 |  ;"
3,26,27.42363929748535,7.583757400512695,9,0.14486219516267138,0.8888888888888888,0.14015058497383232,0.18255507667338405,True,5,0.007545870524426818,2,0.04256879165295789,0.14108925990045795,0.1061202159593798, ‘‘ |  â | Â | â |  Â | ’s,"""



 | '"")
 | ""
// |  she'll | ""

// |  o't"
0,26,68.55207061767578,7.700321674346924,9,0.2784025405008026,0.7777777777777778,0.33965612548829976,-0.2116261393991751,False,5,0.09348210567076351,2,-0.9862605841613474,0.23166148766542083,0.10545110245188233," Ã |  {\ |  (

 |  Â | Ã |  \'","].
 | ）。
 | .”
 | .]
 | 】
 | 。”
"
20,17,10.095589637756348,6.254802227020264,9,-0.2628510337055018,0.6666666666666666,-0.30923158350339736,0.10819336467766259,False,5,-0.4178445870902568,2,0.4311403952242746,0.053928740160373384,0.10505969020491387,"� | ✅ | � | ...""
 | ""
 | ""])
", transmitted |  irr |  irradi |  discharged |  puff |  condenser
16,27,13.934459686279297,5.436862945556641,9,-0.20437024173553023,0.4444444444444444,-0.19302090424173007,-0.2951649416859312,True,5,-0.17503094967932395,2,-0.5846740362234764,0.11685476689586825,0.104415932793742," .' | ', | ...' | :', |  cogn | ':
","
  
 |   
  
 | "")+"" | things |   
 | night"
7,2,100.84430694580078,5.668080806732178,9,0.12130910382110664,0.7777777777777778,0.11162218086465238,0.19880448747274068,True,5,-0.22624039842089455,2,-1.0161409410461393,0.008188904610659367,0.1040382190323238,…. | .. | ?? | Scrolling | lol |  isnt, fourteen |  Barcl |  spor |  frig |  Doyle |  vig
16,25,14.435003280639648,6.535362243652344,9,0.13958034514117518,0.7777777777777778,0.12358222656873548,0.2675652937206928,True,5,0.33181764626698496,2,-1.2567228092353737,-0.0263284779923173,0.10382218174937709,")',' | )'), | )</ | ）

 | )', | ’)", Tomb |  Physics |  Sullivan |  Hubb |  Orb | Dw
7,29,16.101831436157227,6.745064735412598,9,-0.23927063052972025,0.7777777777777778,-0.28647322915500134,0.13835015847252824,False,5,-0.24727084196159205,2,0.5168892516065563,0.11563520954892423,0.10346419193197878,"\', | \"",\"" | (\' | \xe | ',( | \xc","!""

 | **

 | !)

 | ?""

 |  Guillaume | !”

"
4,9,43.953765869140625,7.807529926300049,9,0.19323285892734032,0.6666666666666666,0.1996496221139999,0.1418987534340639,True,5,0.07544881061461987,2,-0.44661242604776075,0.15550845362003038,0.10312312854352412,"....

 | ...). | '? | ?), | ?... | ,etc","  |  ** |  `{ | 
 |  \( | \
"
0,10,127.2608642578125,8.60908031463623,9,-0.1815724707478211,0.7777777777777778,-0.1426864514362316,-0.4926606252405371,True,5,0.47636463319384353,2,0.34217956905675234,-0.05660984584910067,0.10252476719534773, ** |  (** |  `[ |  `( |  `$ |  `/,"""} | ""}, | }"", | ""], | ..."", | ]"","
8,18,19.892412185668945,7.305508613586426,9,-0.17631844268425606,0.6666666666666666,-0.13530477561403426,-0.5044277792460303,True,5,-0.2139863967172392,2,0.3852939369521574,0.06932524432563646,0.10056249560568337,".*
 | .)
 | .*/
 | .'
 | .*

 | .""""""
", ​​ | <|endoftext|> |  Houston |  Paco |  密 |  Guadalajara
19,17,13.766817092895508,8.792670249938965,9,0.35057090132816404,0.6666666666666666,0.4348799722933758,-0.3239016663935304,False,5,0.7452567817266015,2,-0.8350853031690049,-0.0220574895351367,0.09967702966303027,"’, | ’) | ,’ | ’. | .’

 |  remuner"," ""}
 | ""`
 | "":
 | :""
 |  ""
 |  ""
"
21,5,9.638320922851562,6.379215240478516,9,-0.21756554610757417,0.7777777777777778,-0.2606105948129495,0.12679484353542833,False,5,0.408115627595263,2,-0.3592819474130722,0.013507732309942677,0.09947401870382594, Jefferson |  Edwards |  Gerald |  Brewer |  Grant |  Wired,".”
 | .” | .”

 | ”.
 | ?”
 | ?”,"
14,4,33.241310119628906,6.700428009033203,9,-0.26565540593402726,0.6666666666666666,-0.36529879986452796,0.5314917455099781,False,5,0.26728821277478715,2,0.48544035951511744,0.13201129954663368,0.0991188195649155,"­
 |  .
 | ermine | ­ing |  ,
 | gry",")** | ):

 | )

 | ...)

 | ...). | )."
18,23,14.102631568908691,5.875627517700195,9,-0.23233430326236823,0.6666666666666666,-0.27024031262915377,0.07091377167191586,False,5,0.5116959661306304,2,-0.9855542278043734,-0.02351367980294697,0.09885510209865514,screens | signature | screen | snapshot | s | suite,"':
 | __':
 |  —
 |  :
 | ')):
 | ’
"
9,30,13.917651176452637,6.957581043243408,9,-0.16437963311775544,0.6666666666666666,-0.18180552171378395,-0.024972524349527354,True,5,0.09066684673015231,2,-0.05359286810997965,0.1190462097526793,0.09844156090079283," Jolie | 」
 |  Glam | 
 |  Blizzard |  Scrap",".’

 | ’.

 | ?', | '.

 | ’. | .'

"
14,22,15.877861022949219,6.348007678985596,9,0.14956426666184414,0.6666666666666666,0.16364435285741183,0.03692357709730264,True,5,-0.10283867570868095,2,-0.0198041194502193,0.09814492880750367,0.09817008358186717, Dö |  Dü |   | hã | � |  Bör,"',$ | ',{
 | ',( | ','$ | ;', | ',...
"
5,23,20.15008544921875,9.571859359741211,9,0.2807218843854013,0.8888888888888888,0.37859115473676597,-0.5022322784255155,False,5,-0.20776225213353222,2,-0.08770349852787267,0.1768407583186352,0.09775944040231943, “… |  “[ | …. | ‑ |  “ | …..,"}' |  '{}' | }', | };
 | };
 |  '--"
6,5,38.19914627075195,9.277491569519043,9,0.30702217816168764,0.7777777777777778,0.35269524614854025,-0.05836236573313361,False,5,0.18241834636413476,2,-0.9146374329916962,0.21581300497962025,0.09652192580952265, presently |  scarcely |  concom |  considerably |  berth |  effected,"…
 |  …
 | ……
 | ...
 | ...',
 |  ...
"
15,13,19.641735076904297,9.745519638061523,9,0.2813111922962212,0.8888888888888888,0.3262969430347275,-0.07857481361182903,False,5,-0.016930827956502366,2,0.10401511600406368,0.27284577831797,0.09621898155727851,"…
 |  …
 |  –
 | ​
 |  →
 | –
","']"", | ']: |  }
// | '];
 | ']. | ':''"
6,29,17.04734230041504,6.081496715545654,9,-0.12032809548703173,0.7777777777777778,-0.12264493915918681,-0.10179334610979124,True,5,-0.14048730057244632,2,1.06098240519295,0.05008444520080857,0.09618162589081769,rota |  Recreation |  Wor |  Sunday's |  recreation |  Biggest, somehow |  {\ |  \$ |  exactly |  cannot |  thus
7,19,20.155086517333984,6.987078666687012,9,0.2302334770488103,0.7777777777777778,0.2959680676437645,-0.29564324771082295,False,5,-0.07629295877067857,2,0.4758277391599256,0.19208699766347104,0.09610802169162277,OEM | RAD | ICAS | HC | FAA | PLC," \
 | ."",
 | "";

 | .

 | ..."", | \
"
11,6,27.810617446899414,5.858434677124023,9,0.19292854523415237,0.7777777777777778,0.2223105236234105,-0.04212728187991272,False,5,0.6024879597571704,2,-0.01963016364984857,-0.10831543464443283,0.09605095694421649," Analyse |  utilised |  Initialise |  ».

 |  Licence |  Behaviour",pine | cuts | tones | bor | bers | culus
5,31,17.782512664794922,7.446291923522949,9,0.17116684142382954,0.6666666666666666,0.10533202923837963,0.6978453389074291,True,5,0.023965413193075345,2,0.32893566587540696,0.15918413482729188,0.09577856736267555,"**
 |  
 | ”
 | ]"" |  prince | *
",".Â | .…

 | ,…

 | ,...

 | ...... | .

"
13,10,22.296846389770508,8.69585132598877,9,-0.19621190446778997,0.6666666666666666,-0.20199933619043875,-0.1499124506865995,True,5,0.2608793972926482,2,0.26496523457835947,0.06577220582146587,0.09401605102260238, ) |  centre |  organised |  traveller |  honour |  ).,"

// | ,...

 | �

 | []

 | 


// | (...)
"
4,8,46.17166519165039,8.99366283416748,9,0.15051593454816073,0.8888888888888888,0.1377311072052897,0.2527945532911292,True,5,-0.2712125663408599,2,-0.03080634973195432,0.014909651377730787,0.09297653823555589,colour |  optimisation |  colourful | Colour |  colours |  flavours, Congressional |  Missouri |  Milwaukee |  Colorado |  Nashville |  Harbor
20,30,7.882061004638672,5.301191806793213,9,0.1963265016615424,0.6666666666666666,0.2684895166305985,-0.3809776180909065,False,5,0.006952625422373215,2,-0.652388064764085,0.19285018895035577,0.0925860206614104, percussion |  STE |  rhythmic |  disciplin |  Chalk | HAR," portal | .portal |  portals |  mongo |  ent | ?


"
3,11,45.34809112548828,9.464014053344727,9,-0.20949064014437943,0.6666666666666666,-0.20147387332533123,-0.27362477469676494,True,5,0.405100737837197,2,0.31960429263507034,0.00694027122578092,0.09223123109794615, utilised |  minimise |  Whilst |  organising |  organisation |  localisation,—not | —even | —that | —or | — | ―
18,12,18.321680068969727,8.606664657592773,9,0.162655749606981,0.7777777777777778,0.17556707804463542,0.05936512210574526,True,5,-0.3610917657233276,2,0.3608987430855783,-0.017890133254682777,0.09186923194492769,"°

 | ↓

 | ®

 | �

 | ™

 | ×

",")."" | .""
 | .""),
 | ."") | ."",
 | ."",
"
18,22,14.467103958129883,8.320331573486328,9,-0.30371351506751776,0.6666666666666666,-0.3593951988503261,0.141739955194949,False,5,-0.4775393360461625,2,0.10349153759724386,0.06494384704443651,0.09125643382871151,".-- | ','. | {}. | .'. | ''. | '.", “ |  ** |  “… | :” |  ‘ |  “[
2,23,42.41356658935547,4.787346363067627,9,0.15617590561049993,0.7777777777777778,0.180375469039478,-0.03742060182132471,False,5,-0.016079205459108743,2,0.035363600514292416,0.14813630288094556,0.09110261160612496,"nam | mere | Pakistan | Gang | —

 | lush"," ` |  **
 |  `% |  � |  ): |  ```"
13,23,15.39059829711914,5.2149271965026855,9,0.1899995422298274,0.6666666666666666,0.2537214626964914,-0.31977582150348455,False,5,0.34663491864814183,2,-0.9409613377260081,0.016682082905756485,0.09108446535804363,sst |  ** |  favourable | sad | sak |  realise,"':
 |  Braga | '""
 | '
 |  ...""
 |  Rugs"
3,20,31.34646987915039,5.3452677726745605,9,-0.09879450025443587,0.7777777777777778,-0.109955563125009,-0.00950599728985084,True,5,-0.005244379464101623,2,0.7698299622881917,0.09617231052238506,0.08984602143948517,yly | sis | masa | rote | hera | came,)** |  ==> |  ######## |  ################################ |  ?? |  ################
8,20,19.119033813476562,7.993473529815674,9,0.126479796194116,0.8888888888888888,0.07412127029035356,0.5453480034242155,True,5,0.15745085194307712,2,-0.4303958339214168,0.04775437022257745,0.08790490539448359,"."",
 | ."", | \"", |  "",
 | ..."", | ,"",","°
 |  ??
 | €
 | *
 | *****
 | #
"
21,14,6.551191806793213,8.37166690826416,9,-0.1510997842360846,0.7777777777777778,-0.13903872457967606,-0.24758826148735302,True,5,0.25428705744791164,2,-0.2448003461968973,0.023956255512128793,0.08773794371960045,"’

 | ’
 | ’.

 | ’) | ’. | .’

", drawable |  thumbs | :${ | _throw | Drawable | Lc
6,22,19.376773834228516,7.463935852050781,9,-0.22060462100206638,0.7777777777777778,-0.26662413697549453,0.14755150678535872,False,5,-0.06310630675228486,2,-0.14497514884997514,0.18905146762592395,0.0862052082632211,ising | isations | etheless | isers | isser | shire, …. |  “… | …. | ….. |  …… |  ‘
11,10,22.610275268554688,8.52147102355957,9,0.17530916763220938,0.6666666666666666,0.18704962748711357,0.08138548879297615,True,5,-0.1620053007486515,2,-0.1926433365742563,0.09430651725788364,0.08571933919797356,",...

 | �

 | 

// | ...

 | []

 | (...)
"," ) |  organised |  centre |  honour |  ). |  ,"
11,4,35.49043655395508,10.159345626831055,9,-0.1563931749530028,0.8888888888888888,-0.17120887803844945,-0.03786755026942981,True,5,0.05283501949766882,2,-0.03223522802164554,0.1299756652041684,0.08552233616961236," │ | ´s |  ..."" |  """"""
 |  ]
 |  ""
",s | i | a | es | y | e
19,21,12.58798599243164,7.9600749015808105,9,0.27170176322479483,0.6666666666666666,0.3317320363655713,-0.208540421901417,False,5,-0.13809238721172828,2,-0.23171121378390871,0.2026555696189307,0.08533266539076062, that'll |  she'd | that's |  dazz |  he'd | I'd,":

 | ’

 | :” | ?’

 | :
// | ’:"
7,23,18.16281509399414,7.029541969299316,9,0.1791344134622845,0.8888888888888888,0.27008074935291504,-0.5484362736627596,False,5,-0.08991483767895005,2,-0.015091750322522177,0.1341769946228095,0.0849436156934229,"…). | …) |  …. | …. | …)

 | …

",""":
 | }"", | $"", | ""]:
 | ""', | >"","
8,26,16.684629440307617,6.8543009757995605,9,-0.19923437017901738,0.7777777777777778,-0.23101208661754136,0.054987361329174464,False,5,0.3717277727041918,2,-0.2888686401070113,0.013370483826921492,0.08477892179044288,"...')
 | ')
 | :')
 | )',' | '),
 | '])
",Dick | Candy | of | oft | eight | Of
0,16,98.65155792236328,11.058557510375977,9,-0.19219158273736353,0.7777777777777778,-0.18691721073843034,-0.23438655872882894,True,5,-0.19258460746573455,2,0.3753243128868942,0.09589927900449625,0.08448340910919262,"
 | 、
 |  :
 |  !
 |  ,
 | ，
",?” | ...). | …” | …). | .” | ...”
13,11,21.093708038330078,5.502111434936523,9,0.18557568525195306,0.6666666666666666,0.23064517236254556,-0.17498021163278699,False,5,-0.2032768845664446,2,-0.11353395082817169,0.08393724296873076,0.08432021390625198,".""
 | .)
 | .»

 | .» | .”
 | .–", yeah |  guys |  stuff |  REALLY |  kids |  Yeah
1,20,53.47578048706055,10.814456939697266,9,-0.164076356227979,0.8888888888888888,-0.1795721743597303,-0.0401098111739688,True,5,-0.1099326182193356,2,-0.32548202236650287,0.10911004711831121,0.08428858864208286,"...)

 | ...), | )' | .)

 | ...' | ):

", ‘‘ |  “ | “It | “The | “We | “Yes
12,9,23.482093811035156,5.580883502960205,9,-0.16100210270151613,0.7777777777777778,-0.18419764016468912,0.02456219700386762,False,5,0.4938923420928904,2,0.3787669486055649,-0.08594406834492907,0.08414249571123933," ).

 |  .

 | ures | itude | lings | ting",""":
 | ""+"" | "":{
 | __"":
 | "": | ""
"
14,23,15.502415657043457,5.810521125793457,9,0.19510428998243928,0.6666666666666666,0.23531479006654857,-0.12657971069043494,False,5,0.4030203625002112,2,-0.9383093744348149,-0.0064058912676663304,0.08394440264417624,s | sad | snapshot | hurt | snap | sak,"':
 |  Rugs |  Braga | '
 | __':
 |  Alameda"
22,2,21.815763473510742,4.638432502746582,9,0.16749511337059367,0.6666666666666666,0.19931374556578885,-0.08705394419096787,False,5,0.3164971061817533,2,0.17310481510255815,0.009246560279717014,0.08374755668529683,LICK | lekt | ayson | .yang | atik | .Spring,<|endoftext|> |  saf |  cl |  transferable |  sco |  phi
20,18,9.97607421875,5.431252956390381,9,0.18121826056801335,0.6666666666666666,0.22142786416944388,-0.14045856824343103,False,5,-0.3685299802214263,2,1.0314322421407494,-0.0030467295426998,0.08341457395884727,Invoices |  Margar |  consign | .rar | Postal |  Bitcoins,pane | -facing | -pane |  fullscreen |  scenes |  silhouette
6,8,32.821502685546875,10.28173542022705,9,-0.25437584590264595,0.8888888888888888,-0.303367488337703,0.13755729357781016,False,5,-0.30182630476157446,2,0.15476070503638545,0.10346269352185872,0.0824685183664674,"─ | çek | ── | ́s | ’s | ­
",s | a | i | es | e | ी
10,26,14.650989532470703,6.531708717346191,9,0.10946977737462166,0.7777777777777778,0.11245458041573453,0.08559135304571854,True,5,-0.2379840869155788,2,0.676567314074596,-0.009522266083167738,0.08147098625409024, particulars |  pauc |  requisite | extent |  Particular |  Portion,"”).

 |  […]

 | .).

 |  …

 | …”

 | !).

"
2,8,87.69403839111328,5.26178503036499,9,0.16991385048153945,0.6666666666666666,0.2071147249202413,-0.12769314502807533,False,5,0.5968231530955781,2,-0.3785071758495981,-0.1284977260662496,0.0807301369691994, Portions |  Lexington |  Congressional |  Pennsylvania |  portion |  Louisville,"？
 |  optimisation | ，
 | 、
 | ……
 | ＝"
19,13,15.172602653503418,7.046853065490723,9,0.13507512589802115,0.6666666666666666,0.11539173071351368,0.2925422873740811,True,5,-0.31832071196835304,2,0.8952178930382169,-0.024085230086155374,0.07986728534631302,"""]

 | ""
// | ""

// |  ]

 | ""



 | ""
/", somebody |  someone's |  ** | adays |  someone | ­ing
6,31,16.349397659301758,5.823396682739258,9,0.11137202109450252,0.6666666666666666,0.09826362090454749,0.21623922261414263,True,5,-0.23827725143565087,2,0.46428548362837185,-0.0077666046233229175,0.07968718484681293," Peg | \\/ | \\ | )"")
 |  Mk |  ¥"," :

 | �

 | !!

 | !

 | :

 | –

"
5,6,42.34128189086914,10.592695236206055,9,-0.15157133737211906,0.8888888888888888,-0.16560128498490234,-0.03933175646985272,True,5,0.0647235580455116,2,0.664142962098143,0.11920955834936325,0.07949468634974718," , |  ， |  ; |  ,- |  ;
 |  、","...)

 | ?)

 | ...)
 | ...

 | �

 | ...]

"
8,27,16.27288246154785,6.127103805541992,9,-0.10016387336062528,0.7777777777777778,-0.09200067352698646,-0.16546947202973583,True,5,-0.08370900941475135,2,0.4608906860198738,0.05830936865324961,0.0794678420961061,‐ | → | ‑ |  “… |  “ | –," ::= | \', | _that |  trillion | _metric | \"","
0,25,69.72052001953125,5.324371814727783,9,-0.08687918674432499,0.7777777777777778,-0.09689217376025529,-0.006775290616882626,True,5,-0.000877048904608202,2,-0.19248916995904136,0.08644066229202088,0.07932003900233395,ypter | vier | sembl | rais | zos | iones,"""... | ...' | ..... | ..."", | ........ | …"
11,26,14.567483901977539,6.506311893463135,9,0.092672252967193,0.8888888888888888,0.09229489384180077,0.09569112597033104,True,5,-0.38377322717358303,2,0.8027339044621775,-0.09921436061959851,0.07913021359074446, Oss |  Propriet |  Sullivan | omb |  Portion |  Quadr,"”).

 | ).\ |  […]

 | ”). | .).

 | \""]"
2,26,39.24964141845703,8.14902400970459,9,-0.15452493197099815,0.6666666666666666,-0.1389880898622805,-0.27881966884073905,True,5,0.1307559858371298,2,0.11146886581789195,0.08914693905243325,0.079009938177349,"."" | ,"" | .""

 | ,' | ."") | .'","\- |  `( | |;
 |  \< | `\ |  (“"
12,5,30.568492889404297,9.865238189697266,9,0.16032696976999503,0.7777777777777778,0.17339764012522751,0.05576160692813526,True,5,0.08284199380360238,2,0.5169728737869775,0.11890597286819383,0.07900135801826134," …
 | …
 | ….
 | .”
 |  ”
 |  .
","):

 | )"");

 | )"", | ),

 | )

 | )**"
10,24,15.414994239807129,7.7179646492004395,9,0.20837717529722205,0.7777777777777778,0.30680863101450184,-0.5790744704410161,False,5,0.44256842379123124,2,0.1202745175201916,-0.012907036598393568,0.0787470257908641," .

 |  —

 |  ?

 | .

 | —

 | –

",")</ | )"")
 | )""
 | )"");
 | )"",
 | "")
"
14,11,21.135026931762695,5.627313137054443,9,-0.17554011363055458,0.6666666666666666,-0.2179492590657544,0.16373304985104406,False,5,0.20437149266172766,2,0.29188666496589055,0.07335436729969075,0.07798575863615399, yeah |  guys |  stuff |  REALLY |  kids |  Yeah,".""
 | .»

 | distinct | .» | constructed |  pertinent"
20,7,13.380987167358398,7.309203624725342,9,0.16929964559039734,0.8888888888888888,0.216781422188902,-0.21055456719763996,False,5,0.342692463091162,2,0.8083963222796429,-0.002046585955183672,0.0772084321278157," ; |  ;
 |  ;
 |  manoe |  favour |  ”","?)

 | :)

 | )""

 | !)

 | "")

 | )

"
22,18,4.2877116203308105,6.276134014129639,9,-0.09954997252191435,0.7777777777777778,-0.09122588406091486,-0.16614268020991027,True,5,-0.5648606473547414,2,0.38330719591659107,-0.18288035115545637,0.07710534485841332, Temporal | Temporal |  temporal | tem |  tempor | 评级, travelling |  honour |  organising |  Honour |  Her |  Business
7,9,28.173219680786133,9.176847457885742,9,-0.14534365617152872,0.7777777777777778,-0.15272223623503411,-0.08631501566348557,True,5,-0.24721542074873026,2,0.03076105035878853,0.02173594579716359,0.07699067301568828,"..."", |  ..."" | ...), | )"", | ..."" | ...)

", utilised | Analyse |  utilisation | ările |  analysed |  analysing
22,27,3.5023677349090576,5.811451435089111,9,0.17688285312875934,0.6666666666666666,0.22786234989126763,-0.23095312097130696,False,5,-0.4268037067394836,2,0.9720207254358626,-0.03651900024098245,0.0760923734390835, MPO |  Bon |  Barr |  Rotten |  Soo |  tra,obus | .Crypt |  communicator |  interpersonal |  péd | _wallet
4,13,34.30805969238281,6.437180519104004,9,-0.16759981804750368,0.7777777777777778,-0.18880937536320155,0.00207664047807929,False,5,0.051583219786720334,2,-0.044412395259014414,0.14180820815414352,0.07593896134927616,s | ه | a | i | ić | Informations,"’d |  bloke | ’ing | ’er | —

 | Whilst"
18,14,17.165706634521484,7.745823860168457,9,0.20164421525975065,0.7777777777777778,0.2922515400276535,-0.5232143828834722,False,5,-0.2170579315601185,2,0.8169453738176528,0.09311524947969141,0.07592852249050265,"’ll | !”
 | ?”
 | 'll | ’re | ’
","主要 | 具有 |  (

 | 

 

 | 目前 | 官方网站"
16,30,13.134710311889648,8.49990177154541,9,-0.1924171578557898,0.8888888888888888,-0.25511860592621816,0.30919442670763675,False,5,-0.308366047962607,2,-0.18720015485789204,0.03823413387448629,0.07545858098420725,ly | atres | ories | keit | orsz | iser,"…”

 | ...""

 | "";

 | ""

 | ”

 | ……”

"
15,15,18.36573600769043,7.522304534912109,9,-0.19332358474079442,0.7777777777777778,-0.24044490572696625,0.1836469831485804,False,5,-0.0010925804946891992,2,0.02456858281222203,0.19277729449344982,0.07495847221779248, � | 物流 |  上海 |  shipping |  SHIPPING |  HOTEL,‑ | ’re |  weren | ’ll | ’d | ’s
11,24,15.279884338378906,7.226963996887207,9,-0.1616867610247611,0.8888888888888888,-0.2630807230827076,0.6494649354388107,False,5,-0.32210558298417064,2,-0.1413370337927336,0.0006339695326757766,0.07457569600660466,"\"", | ()"", | )"", | \"",\ | "")
 | \""\"," –

 |  —

 |  .

 |  ?

 |  .
 |  :

"
13,19,16.971572875976562,6.141252040863037,9,-0.10929902753407747,0.6666666666666666,-0.07432182646141638,-0.3891166361153663,True,5,-0.10434094564467052,2,0.5950343417625229,0.05712855471174221,0.07415631400487564, that'll | 've |  he'll |  he'd |  aren't |  veggies,"”

 | …”

 | ""

 | "",

 | ..."", | ...""

"
13,32,12.896639823913574,6.874485969543457,9,-0.20366950851632248,0.6666666666666666,-0.24708029490328198,0.14361678257935329,False,5,-0.1053250752703564,2,-0.09650135688534613,0.1510069708811443,0.07406717732011328,"_
 | _attributes |  {{
 | _COLLECTION |  $
 |  vaga","!""

 | .""

 | "".

 | ""



 | "":

 | "";

"
1,9,94.74259948730469,6.842213153839111,9,0.17343014454014394,0.7777777777777778,0.20810261749494086,-0.10394963909823128,False,5,0.44969879653686073,2,-0.3231260913620358,-0.05141925372828643,0.07392899200920074, Missouri |  Portions |  America's |  Congressman |  portion |  Michigan,"……
 | …
 | …

 | ‑ |  …
 | ？
"
3,9,50.21278762817383,10.00875473022461,9,-0.17678003148654448,0.6666666666666666,-0.14158357036450003,-0.4583517204629002,True,5,-0.12859040337905342,2,0.5046145721830643,0.11248482979701777,0.0735939169638078,"
 |  
 | \
 |   
 |  \
 |  **
","?"", | ?', | ()"", | ..."", | "",' | ']"","
15,7,25.498754501342773,9.308770179748535,9,0.14080860430570283,0.7777777777777778,0.11180006771035028,0.37287689706852334,True,5,0.5964902072000904,2,-0.4778741985361511,-0.15743649929434236,0.0735313320356342,"Cham | They're | “No | ()){
 | “I | Atlant"," 
 |  **
 |  ,
 |  $
 | 
 |  \
"
17,4,30.3232364654541,9.826371192932129,9,-0.24706690080693583,0.7777777777777778,-0.2817804438527029,0.03064144355920055,False,5,-0.08567167576264997,2,-0.6868598643331875,0.20423106292561083,0.07333447718101145,"):

 | )"");

 | )"", | )** | )"") | %)

"," .
 |  …
 | ….
 | …
 | 。
 | .’
"
15,6,26.41619873046875,6.285395622253418,9,-0.15726028165978279,0.7777777777777778,-0.19904612308227174,0.17702644972012882,False,5,0.18447222480876613,2,0.11370379225780716,0.06502416925539972,0.07297485298837195,ssp | licit |  Licence | scode | isans |  Needs,"""

 | ""]
 | ""
 |  ""
 | -"", | ""],"
4,18,28.955541610717773,7.068326950073242,9,0.17669371347706442,0.7777777777777778,0.24170355540855906,-0.3433850219748927,False,5,0.21638575021994902,2,-0.26923212349675796,0.06850083836708991,0.07291069979477453,"？

 | 　

 | )。

 |  •

 |  …

 |  )

",",""
 | .""
 | ."",
 | .'
 | .',
 | ,
"
5,29,18.366851806640625,5.126190185546875,9,-0.1275973946563843,0.7777777777777778,-0.1779224974065972,0.2750034273453187,False,5,-0.04917042012052434,2,0.5020315229725448,0.10301218459612214,0.07259954357469565," Govt | -Port | "".
 |  Colo | -App |  Melo", `$ |  somehow |  should |  cheaply | bern |  lets
8,25,17.11013412475586,6.014754772186279,9,0.08967789952515533,0.7777777777777778,0.0893163075154767,0.0925706356025844,True,5,-0.042271046205741215,2,-0.3980033202726544,0.06854237642228472,0.07247747419707061, ‘‘ | PCM | ABD | CONF | FDA |  (“," that'll |  It'll |  They'll | 」
 | 've |  it'll"
22,6,6.272366046905518,4.873766899108887,9,-0.14275621574551148,0.6666666666666666,-0.19453373836917204,0.2714639652437727,False,5,-0.9270673162764759,2,0.89988507284286,-0.32077744239272643,0.07137810787275574, 電 | 電 |  � | 葉 | 焼 |  ソ, dist |  ‘ |  tr |  “ |  tribal |  omn
10,30,13.649335861206055,5.269046306610107,9,0.14974045751674492,0.6666666666666666,0.19300022782145324,-0.19633770492092167,False,5,-0.2233784927458807,2,-0.3421701243304591,0.03805121114380457,0.07104722980366152,"<|endoftext|> |  monst |  partik |  bubb |  bub | 

"," (‘ | Payroll | Fiscal | Pens | ’.

 | Bills"
12,21,16.267833709716797,6.448436260223389,9,-0.1314712745821425,0.5555555555555556,-0.07993975779289,-0.5437234088961626,True,5,0.09958861371924406,2,-0.665238032036085,0.08167696772252048,0.07079196610872303,".)

 | .).

 | ;)

 | .') | .) | .),",scene | stones | diamond | house | time | lights
5,7,38.33213424682617,9.8339204788208,9,-0.206378822077736,0.8888888888888888,-0.24294562510019246,0.08615560210191564,False,5,-0.16772972948278422,2,-0.0486026757586607,0.12251395733634389,0.06995474576059182, doesnt |  vibe |  badass |  vibes |  didnt |  instagram,"—

 | —
 | ...

 | …

 | –
 | ...["
3,3,125.57572174072266,12.166929244995117,9,-0.17470480481597656,0.7777777777777778,-0.17663853785987388,-0.15923494046479794,True,5,-0.1345290552029279,2,0.2725705098810894,0.1074402772145126,0.06980064162079233,"�

 | !)

 | —with | ?)

 | <|endoftext|> | -à"," "",
 |  "",
 |  ,
 |  ] |  ?"", |  ',
"
14,5,28.717390060424805,7.247223377227783,9,-0.20191397478644696,0.6666666666666666,-0.2536224080983739,0.2117534917089687,False,5,-0.01149253401853213,2,-0.23654961308556227,0.1961677077771809,0.06965218411126281,"),' | ),"" | )' | )', | )"")
 | )"",","”.
 | ”. |  …
 |  (“ |  ” |  ”
"
21,31,4.540970802307129,5.39448881149292,9,0.14907453367954882,0.6666666666666666,0.19259126250526332,-0.19905929692616695,False,5,0.2758363713506239,2,-0.2798385530561785,0.011156348004236871,0.06908649683448531,"msa | udas | enal |  ""
 | odos | insurance",")— | .— |  — | ── | :]

 | )…"
13,13,19.823680877685547,9.747072219848633,9,-0.20190264454288656,0.8888888888888888,-0.24978472382875438,0.1811539897440559,False,5,0.019117146251772264,2,0.12976343272879343,0.19234407141700044,0.06904727901497038,izacion | isee | ']; | istische | istu | istisch,"…
 |  –
 | —
 |  …
 | ,
 |   
"
