subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Barack Obama,birth_country,Barack Obama was born in the country of,subject_all,1 2 3,6-20,random,0, the United States., United,1,-3.8076,-3.739,0.0686,-0.5775,-0.5539,0.0236,1,0, United,0.2712
Barack Obama,birth_country,Barack Obama was born in the country of,subject_all,1 2 3,6-20,random,1, the United States., United,1,-3.8076,-3.7382,0.0694,-0.5775,-0.5131,0.0644,1,0, United,0.0998
Barack Obama,birth_country,Barack Obama was born in the country of,subject_all,1 2 3,6-20,mean,0, the United States., United,1,-3.8076,-5.5598,-1.7523,-0.5775,-1.2589,-0.6814,1,0, United,1.7437
Barack Obama,birth_country,Barack Obama was born in the country of,subject_all,1 2 3,6-20,answer_lens,0, the United States., United,1,-3.8076,-3.6463,0.1612,-0.5775,-0.6523,-0.0748,1,0, United,0.0835
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,jspace,0, 2020.,202,1,-3.7122,-4.1279,-0.4157,-1.1384,-1.3507,-0.2123,1,1,201,0.0005
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,jspace_word,0, 2020.,202,1,-3.7122,-4.1194,-0.4072,-1.1384,-1.3331,-0.1947,1,1,201,0.0009
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,random,0, 2020.,202,1,-3.7122,-3.7598,-0.0476,-1.1384,-1.1746,-0.0362,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,random,1, 2020.,202,1,-3.7122,-3.8847,-0.1725,-1.1384,-1.2115,-0.0731,1,1,201,0.0
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,mean,0, 2020.,202,1,-3.7122,-3.9307,-0.2185,-1.1384,-1.3369,-0.1985,1,0,202,0.0045
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-13,answer_lens,0, 2020.,202,1,-3.7122,-3.787,-0.0749,-1.1384,-1.1867,-0.0483,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,jspace,0, 2020.,202,1,-3.7122,-4.074,-0.3618,-1.1384,-1.3509,-0.2125,1,0,202,0.0026
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,jspace_word,0, 2020.,202,1,-3.7122,-3.9876,-0.2754,-1.1384,-1.2696,-0.1312,1,0,202,0.005
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,random,0, 2020.,202,1,-3.7122,-3.8289,-0.1167,-1.1384,-1.1817,-0.0433,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,random,1, 2020.,202,1,-3.7122,-3.941,-0.2288,-1.1384,-1.2294,-0.091,1,1,201,0.0002
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,mean,0, 2020.,202,1,-3.7122,-3.9361,-0.2239,-1.1384,-1.2808,-0.1424,1,0,202,0.0077
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,9-17,answer_lens,0, 2020.,202,1,-3.7122,-3.7529,-0.0407,-1.1384,-1.1761,-0.0377,1,1,201,0.0
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,jspace,0, 2020.,202,1,-3.7122,-3.9723,-0.2601,-1.1384,-1.4391,-0.3007,1,0,202,0.0598
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,jspace_word,0, 2020.,202,1,-3.7122,-4.4485,-0.7364,-1.1384,-1.688,-0.5496,3,1,201,0.1311
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,random,0, 2020.,202,1,-3.7122,-4.0548,-0.3426,-1.1384,-1.2578,-0.1194,2,1,201,0.0019
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,random,1, 2020.,202,1,-3.7122,-4.134,-0.4218,-1.1384,-1.348,-0.2096,2,1,201,0.0005
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,mean,0, 2020.,202,1,-3.7122,-3.9566,-0.2445,-1.1384,-1.2973,-0.1588,1,0,202,0.0038
Barack Obama,death_year,Barack Obama died in the year,subject_last,3,6-20,answer_lens,0, 2020.,202,1,-3.7122,-3.7453,-0.0332,-1.1384,-1.1877,-0.0493,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,jspace,0, 2020.,202,1,-3.7122,-4.157,-0.4449,-1.1384,-1.3631,-0.2247,1,1,201,0.0357
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,jspace_word,0, 2020.,202,1,-3.7122,-3.9604,-0.2482,-1.1384,-1.2809,-0.1425,1,0,202,0.0162
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,random,0, 2020.,202,1,-3.7122,-4.014,-0.3018,-1.1384,-1.2736,-0.1352,2,1,201,0.0032
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,random,1, 2020.,202,1,-3.7122,-3.8139,-0.1017,-1.1384,-1.1923,-0.0539,1,1,201,0.0003
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,mean,0, 2020.,202,1,-3.7122,-4.5198,-0.8076,-1.1384,-1.3955,-0.2571,1,0,202,0.0266
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-13,answer_lens,0, 2020.,202,1,-3.7122,-3.8764,-0.1643,-1.1384,-1.1767,-0.0383,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,jspace,0, 2020.,202,1,-3.7122,-4.1012,-0.389,-1.1384,-1.3731,-0.2347,1,1,201,0.0467
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,jspace_word,0, 2020.,202,1,-3.7122,-3.9517,-0.2395,-1.1384,-1.2828,-0.1444,1,0,202,0.017
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,random,0, 2020.,202,1,-3.7122,-3.8654,-0.1533,-1.1384,-1.1392,-0.0008,1,0,202,0.0014
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,random,1, 2020.,202,1,-3.7122,-3.7942,-0.082,-1.1384,-1.1497,-0.0113,1,1,201,0.0006
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,mean,0, 2020.,202,1,-3.7122,-4.4636,-0.7515,-1.1384,-1.3324,-0.194,1,0,202,0.026
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,9-17,answer_lens,0, 2020.,202,1,-3.7122,-3.8532,-0.141,-1.1384,-1.1824,-0.044,1,1,201,0.0001
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,jspace,0, 2020.,202,1,-3.7122,-3.9638,-0.2516,-1.1384,-1.2849,-0.1465,1,0,202,0.0608
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,jspace_word,0, 2020.,202,1,-3.7122,-4.0674,-0.3552,-1.1384,-1.2396,-0.1012,1,0,202,0.093
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,random,0, 2020.,202,1,-3.7122,-4.0683,-0.3562,-1.1384,-1.3224,-0.184,2,1,201,0.0088
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,random,1, 2020.,202,1,-3.7122,-3.8899,-0.1777,-1.1384,-1.1879,-0.0495,1,1,201,0.0031
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,mean,0, 2020.,202,1,-3.7122,-4.7838,-1.0717,-1.1384,-1.6465,-0.5081,1,0,202,0.0284
Barack Obama,death_year,Barack Obama died in the year,subject_all,1 2 3,6-20,answer_lens,0, 2020.,202,1,-3.7122,-3.7207,-0.0085,-1.1384,-1.1957,-0.0573,1,1,201,0.003
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.1698,-0.6176,-1.9282,-1.4595,0.4687,1,0, lawyer,0.1172
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.0628,-0.5107,-1.9282,-1.532,0.3961,1,0, lawyer,0.122
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.4107,0.1415,-1.9282,-1.8403,0.0879,1,0, lawyer,0.0055
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-5.5591,-0.0069,-1.9282,-1.8766,0.0516,1,0, lawyer,0.0035
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.8629,-1.3107,-1.9282,-1.8731,0.0551,1,1, teacher,0.351
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-13,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.9863,-0.4341,-1.9282,-2.1226,-0.1944,1,0, lawyer,0.0087
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.3706,-0.8184,-1.9282,-1.6155,0.3127,1,0, lawyer,0.1709
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.7597,-0.2075,-1.9282,-1.4928,0.4353,1,0, lawyer,0.1676
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.6284,-0.0762,-1.9282,-1.8639,0.0643,1,0, lawyer,0.0385
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-5.5392,0.013,-1.9282,-1.8036,0.1245,1,0, lawyer,0.0137
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.8705,-1.3183,-1.9282,-1.8241,0.1041,1,0, lawyer,0.3049
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,9-17,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.2363,-0.6841,-1.9282,-2.2134,-0.2852,1,1, teacher,0.0226
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-7.002,-1.4498,-1.9282,-1.2924,0.6357,1,0, lawyer,0.5085
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-8.5719,-3.0198,-1.9282,-0.9262,1.0019,1,0, lawyer,0.777
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.5191,0.0331,-1.9282,-1.9457,-0.0176,1,0, lawyer,0.0375
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-6.2029,-0.6507,-1.9282,-1.6611,0.2671,1,0, lawyer,0.0699
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-7.1261,-1.5739,-1.9282,-1.8672,0.0609,1,0, lawyer,0.4787
Barack Obama,occupation,Barack Obama worked as a,subject_last,3,6-20,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.5309,-0.9787,-1.9282,-2.2686,-0.3404,2,1, teacher,0.0611
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.2916,-0.7394,-1.9282,-1.6408,0.2873,1,0, lawyer,0.1312
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.6273,-1.0751,-1.9282,-1.5207,0.4075,1,0, lawyer,0.1513
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.6505,-0.0983,-1.9282,-2.0034,-0.0752,1,0, lawyer,0.013
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-5.8336,-0.2814,-1.9282,-1.7993,0.1289,1,0, lawyer,0.0116
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-8.5462,-2.994,-1.9282,-2.2109,-0.2828,2,1, teacher,0.6933
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-13,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.102,-0.5498,-1.9282,-2.1494,-0.2213,1,0, lawyer,0.0113
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.8621,-1.3099,-1.9282,-1.542,0.3862,1,0, lawyer,0.2328
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.6947,-1.1425,-1.9282,-1.3794,0.5487,1,0, lawyer,0.2344
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.7615,-0.2093,-1.9282,-2.1343,-0.2062,1,0, lawyer,0.026
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-5.6142,-0.062,-1.9282,-1.7185,0.2097,1,0, lawyer,0.0485
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-8.7142,-3.162,-1.9282,-2.0821,-0.1539,1,0, lawyer,0.6487
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,9-17,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.3487,-0.7965,-1.9282,-2.3026,-0.3744,1,1, teacher,0.0395
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,jspace,0, lawyer in Chicago before, lawyer,0,-5.5522,-7.7375,-2.1854,-1.9282,-1.022,0.9062,1,0, lawyer,0.9214
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,jspace_word,0, lawyer in Chicago before, lawyer,0,-5.5522,-7.0439,-1.4917,-1.9282,-0.9282,1.0,1,0, lawyer,0.5019
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,random,0, lawyer in Chicago before, lawyer,0,-5.5522,-5.2742,0.2779,-1.9282,-1.925,0.0031,1,0, lawyer,0.0826
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,random,1, lawyer in Chicago before, lawyer,0,-5.5522,-6.0492,-0.497,-1.9282,-1.816,0.1122,1,0, lawyer,0.0606
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,mean,0, lawyer in Chicago before, lawyer,0,-5.5522,-12.5406,-6.9884,-1.9282,-3.5852,-1.657,2,1, teacher,1.3307
Barack Obama,occupation,Barack Obama worked as a,subject_all,1 2 3,6-20,answer_lens,0, lawyer in Chicago before, lawyer,0,-5.5522,-6.8605,-1.3083,-1.9282,-2.4177,-0.4895,2,1, teacher,0.0865
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,jspace,0, a lawyer and a, lawyer,1,-6.5066,-6.8639,-0.3574,-1.9698,-2.0848,-0.1149,1,0, lawyer,0.0117
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-6.7731,-0.2665,-1.9698,-1.988,-0.0182,1,0, lawyer,0.0128
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,random,0, a lawyer and a, lawyer,1,-6.5066,-6.5884,-0.0818,-1.9698,-1.9102,0.0596,1,0, lawyer,0.0069
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,random,1, a lawyer and a, lawyer,1,-6.5066,-6.6593,-0.1528,-1.9698,-2.024,-0.0542,1,0, lawyer,0.0013
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,mean,0, a lawyer and a, lawyer,1,-6.5066,-7.4017,-0.8952,-1.9698,-2.6698,-0.6999,1,0, lawyer,0.0869
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-13,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-6.8684,-0.3618,-1.9698,-2.1548,-0.1849,1,0, lawyer,0.0016
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,jspace,0, a lawyer and a, lawyer,1,-6.5066,-6.9709,-0.4643,-1.9698,-2.0442,-0.0743,1,0, lawyer,0.0156
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-7.176,-0.6694,-1.9698,-2.0073,-0.0375,1,0, lawyer,0.0489
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,random,0, a lawyer and a, lawyer,1,-6.5066,-6.56,-0.0534,-1.9698,-1.9884,-0.0186,1,0, lawyer,0.0062
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,random,1, a lawyer and a, lawyer,1,-6.5066,-6.6531,-0.1466,-1.9698,-2.048,-0.0781,1,0, lawyer,0.0025
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,mean,0, a lawyer and a, lawyer,1,-6.5066,-7.3852,-0.8787,-1.9698,-2.7319,-0.7621,1,0, lawyer,0.0758
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,9-17,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-6.8937,-0.3871,-1.9698,-2.2032,-0.2334,1,0, lawyer,0.002
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,jspace,0, a lawyer and a, lawyer,1,-6.5066,-6.821,-0.3145,-1.9698,-2.1271,-0.1572,1,0, lawyer,0.0972
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-6.6675,-0.161,-1.9698,-1.6742,0.2956,1,0, lawyer,0.0426
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,random,0, a lawyer and a, lawyer,1,-6.5066,-6.5762,-0.0697,-1.9698,-2.1364,-0.1665,1,0, lawyer,0.0228
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,random,1, a lawyer and a, lawyer,1,-6.5066,-6.6406,-0.134,-1.9698,-1.9223,0.0476,1,0, lawyer,0.011
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,mean,0, a lawyer and a, lawyer,1,-6.5066,-8.386,-1.8795,-1.9698,-3.2401,-1.2702,1,0, lawyer,0.068
Barack Obama,profession_of,The profession of Barack Obama was,subject_last,5,6-20,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-7.1267,-0.6201,-1.9698,-2.3458,-0.3759,1,0, lawyer,0.0041
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,jspace,0, a lawyer and a, lawyer,1,-6.5066,-6.8111,-0.3045,-1.9698,-1.9358,0.034,1,0, lawyer,0.026
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-6.7162,-0.2097,-1.9698,-1.9199,0.0499,1,0, lawyer,0.0251
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,random,0, a lawyer and a, lawyer,1,-6.5066,-6.5974,-0.0909,-1.9698,-1.9397,0.0301,1,0, lawyer,0.0059
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,random,1, a lawyer and a, lawyer,1,-6.5066,-6.7344,-0.2279,-1.9698,-1.9797,-0.0098,1,0, lawyer,0.0056
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,mean,0, a lawyer and a, lawyer,1,-6.5066,-7.9119,-1.4054,-1.9698,-3.0621,-1.0922,1,0, lawyer,0.2464
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-13,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-6.8876,-0.381,-1.9698,-2.223,-0.2532,1,0, lawyer,0.0064
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,jspace,0, a lawyer and a, lawyer,1,-6.5066,-7.0085,-0.502,-1.9698,-2.0062,-0.0364,1,0, lawyer,0.0355
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-7.0018,-0.4952,-1.9698,-1.9708,-0.001,1,0, lawyer,0.0704
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,random,0, a lawyer and a, lawyer,1,-6.5066,-6.4837,0.0228,-1.9698,-1.9469,0.023,1,0, lawyer,0.0081
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,random,1, a lawyer and a, lawyer,1,-6.5066,-6.8341,-0.3276,-1.9698,-2.0487,-0.0789,1,0, lawyer,0.0101
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,mean,0, a lawyer and a, lawyer,1,-6.5066,-8.1428,-1.6363,-1.9698,-3.2095,-1.2396,1,0, lawyer,0.2273
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,9-17,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-6.9559,-0.4493,-1.9698,-2.2728,-0.303,1,0, lawyer,0.0068
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,jspace,0, a lawyer and a, lawyer,1,-6.5066,-6.6229,-0.1163,-1.9698,-1.8364,0.1335,1,0, lawyer,0.189
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,jspace_word,0, a lawyer and a, lawyer,1,-6.5066,-7.9108,-1.4043,-1.9698,-2.0356,-0.0657,1,0, lawyer,0.3899
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,random,0, a lawyer and a, lawyer,1,-6.5066,-6.6723,-0.1657,-1.9698,-2.1336,-0.1637,1,0, lawyer,0.0097
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,random,1, a lawyer and a, lawyer,1,-6.5066,-6.6217,-0.1152,-1.9698,-2.0311,-0.0613,1,0, lawyer,0.0133
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,mean,0, a lawyer and a, lawyer,1,-6.5066,-9.4067,-2.9001,-1.9698,-3.9376,-1.9678,3,1, ,0.2989
Barack Obama,profession_of,The profession of Barack Obama was,subject_all,4 5,6-20,answer_lens,0, a lawyer and a, lawyer,1,-6.5066,-7.2558,-0.7492,-1.9698,-2.4865,-0.5167,1,0, lawyer,0.0094
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,jspace,0, piano. He was, piano,0,-6.5797,-6.4968,0.0828,-1.1314,-1.0659,0.0655,1,0, piano,0.0071
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,jspace_word,0, piano. He was, piano,0,-6.5797,-6.6263,-0.0466,-1.1314,-1.0791,0.0524,1,0, piano,0.01
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,random,0, piano. He was, piano,0,-6.5797,-6.5354,0.0442,-1.1314,-1.1299,0.0016,1,0, piano,0.0005
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,random,1, piano. He was, piano,0,-6.5797,-6.5599,0.0197,-1.1314,-1.1111,0.0203,1,0, piano,0.0009
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,mean,0, piano. He was, piano,0,-6.5797,-6.8937,-0.314,-1.1314,-1.3216,-0.1902,1,0, piano,0.028
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-13,answer_lens,0, piano. He was, piano,0,-6.5797,-6.4406,0.139,-1.1314,-1.1772,-0.0458,1,0, piano,0.0019
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,jspace,0, piano. He was, piano,0,-6.5797,-6.5472,0.0325,-1.1314,-1.1743,-0.0429,1,0, piano,0.0327
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,jspace_word,0, piano. He was, piano,0,-6.5797,-6.8146,-0.2349,-1.1314,-1.1614,-0.03,1,0, piano,0.0258
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,random,0, piano. He was, piano,0,-6.5797,-6.7359,-0.1563,-1.1314,-1.1844,-0.053,1,0, piano,0.0035
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,random,1, piano. He was, piano,0,-6.5797,-6.6043,-0.0247,-1.1314,-1.1027,0.0287,1,0, piano,0.0019
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,mean,0, piano. He was, piano,0,-6.5797,-6.8663,-0.2866,-1.1314,-1.3333,-0.2019,1,0, piano,0.0379
Barack Obama,instrument,Barack Obama played the,subject_last,3,9-17,answer_lens,0, piano. He was, piano,0,-6.5797,-6.5094,0.0703,-1.1314,-1.2149,-0.0834,1,0, piano,0.0038
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,jspace,0, piano. He was, piano,0,-6.5797,-8.3903,-1.8107,-1.1314,-1.1522,-0.0208,1,0, piano,0.03
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,jspace_word,0, piano. He was, piano,0,-6.5797,-8.231,-1.6514,-1.1314,-1.0933,0.0381,1,0, piano,0.162
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,random,0, piano. He was, piano,0,-6.5797,-6.6596,-0.0799,-1.1314,-1.1773,-0.0459,1,0, piano,0.0041
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,random,1, piano. He was, piano,0,-6.5797,-6.3985,0.1812,-1.1314,-1.1124,0.019,1,0, piano,0.0032
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,mean,0, piano. He was, piano,0,-6.5797,-6.9567,-0.377,-1.1314,-1.2593,-0.1279,1,0, piano,0.0304
Barack Obama,instrument,Barack Obama played the,subject_last,3,6-20,answer_lens,0, piano. He was, piano,0,-6.5797,-6.8463,-0.2666,-1.1314,-1.2019,-0.0705,1,0, piano,0.0037
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,jspace,0, piano. He was, piano,0,-6.5797,-6.7317,-0.1521,-1.1314,-1.1502,-0.0188,1,0, piano,0.0227
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,jspace_word,0, piano. He was, piano,0,-6.5797,-6.7219,-0.1422,-1.1314,-1.1159,0.0155,1,0, piano,0.0341
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,random,0, piano. He was, piano,0,-6.5797,-6.4892,0.0905,-1.1314,-1.1468,-0.0154,1,0, piano,0.0018
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,random,1, piano. He was, piano,0,-6.5797,-6.0745,0.5052,-1.1314,-1.0241,0.1073,1,0, piano,0.004
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,mean,0, piano. He was, piano,0,-6.5797,-6.772,-0.1923,-1.1314,-1.1946,-0.0632,1,0, piano,0.0798
Barack Obama,instrument,Barack Obama played the,subject_all,1 2 3,9-13,answer_lens,0, piano. He was, piano,0,-6.5797,-6.4665,0.1132,-1.1314,-1.1946,-0.0632,1,0, piano,0.0046
