candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L21_SV13,21,12,13,6.932028293609619,0.1900894194841385,6883,55,-51.52430992231767,68.69060051145031,85.03209403220222,67.6439391411399,0.21691123056806624,195.0,-296.0,0.003698986501029874,0.004575010808196768,0.0,0.0001452854859799506,0.01818181818181818,195.92727272727274,18575.976683949586,476.16518625040896,468.90970001758893,1.3128548299457907,6883,-51.25,44.75,66.34635,-0.012520084088730525,3.077198652351117,0.07719865235111678,0.32497089495212,3.711583229522046,3.6889746007127746,2.409175485915957,3.259410653336619,3.7012103906243583,2.3927465489812176,3.083455231523705,3.6059918895312735,2.62772556440558,3.451372984346551,3.7012103906243583,0.14840686327797803,0.024648803646223107,0.14322376031427986,0.022489240825921086,0.08477199894091977,0.0129187145759692,0.0020339968037193083,0.0,0.0,0.001452854859799506,0.0,0.0,7,0,0,4,0,0,0.12727272727272726,0.0,0.0,0.07272727272727272,0.0,0.0,3.378482765065447,3.703444123150708,3.0710054132593574,3.623861749742073,0.08528757239348292,0.07706794778889722,0.5117254343608976,0.46240768673338334,0.16666666666666666,0.16666666666666666,0.08528757239348292,positive,1385,1401,1353,301,127,771,804,58,57,42,59,57,25,33,64,28,18,1.9846147522148652,7.27624368866394,0.46875,64,32,51,3.8474554396183756,46.87363855076217,0.0625,64,28,18,1.9846147522148652,7.27624368866394,0.46875,139262,CPA,CPA,0.07745040953159332,0.0016039535403251648,36236,ĠÐ´ÑĢ, др,-0.07837138324975967,0.00019518285989761353,0.07837138324975967,4.676788357776481,-4.637106031141168,-0.000792430244945865,0.016730036467534046,1439
L18_SV23,18,22,23,14.127152442932129,0.22782205045223236,6883,55,-23.46951200392952,27.985693139460444,34.45813282864127,25.229841940323233,0.1808804300450385,68.5,-114.0,0.0036963317029099123,0.004558794847659011,0.0,0.0,0.0,79.43181818181819,7615.695981607765,395.35815320227755,356.4258232020288,1.0750049654248417,6883,-22.75,17.25,25.574849999999998,-0.121063644076406,2.83097025794084,-0.16902974205916,0.35323578451416476,3.5679583653472067,3.5679583653472067,2.126991947166847,2.6818730119629364,3.4199574973070117,2.339798669395916,3.025159482851332,3.4737759947761737,2.4144814143582467,3.1056682639390103,3.5679583653472067,0.1266978245311345,0.020441527495418613,0.13986462633712565,0.020608619116405137,0.07983402118823264,0.01187938411061884,0.0002905709719599012,0.0,0.0,0.0011622838878396049,0.0,0.0,2,0,0,3,0,0,0.03636363636363636,0.0,0.0,0.05454545454545454,0.0,0.0,2.828951098442415,3.451828651976454,3.0205455750473607,3.4940576386567277,0.06390629388331412,0.07238048203961434,0.38343776329988477,0.43428289223768607,0.16666666666666666,0.16666666666666666,0.07238048203961434,negative,1386,1264,1440,390,381,1189,1212,51,51,34,61,51,49,47,64,26,38,3.1598656932809384,23.567430452239726,0.265625,64,33,36,3.31771110699611,27.597111377107495,0.109375,64,33,36,3.31771110699611,27.597111377107495,0.109375,76499,ĠDana, Dana,0.09246469289064407,0.006506100296974182,23673,akin,akin,-0.08509694784879684,0.00012762844562530518,0.09246469289064407,5.770119712758024,-5.55631318577628,0.0020079769379200353,0.01567674856948283,321
L21_SV32,21,31,32,4.502641677856445,0.12347100675106049,6883,55,19.126942483973195,68.79353017057424,85.85583704147881,83.6981769533109,0.5952346360598576,332.0,-296.0,0.0036955975057248996,0.004593586919858433,0.0,0.0008717129158797036,0.07272727272727272,201.6909090909091,18575.976683949586,309.7526161129024,376.86289991058146,4.375930811913024,6883,20.125,57.375,85.06417499999999,-0.0946952783874484,2.9982212830971138,-0.0017787169028862237,0.33353108579331286,3.6663495531461985,3.7163118316259465,2.208626604560616,2.843441437009176,3.229469985455355,2.4017748952482085,3.1299075080667085,3.667769657438075,2.5265630331452704,3.1583095939037222,3.681927791576204,0.13862797666510718,0.020704932389012044,0.14912190685299745,0.02367675276490383,0.08424340600723537,0.01290098769977744,0.0005811419439198024,0.0,0.0,0.0017434258317594073,0.0,0.0,3,0,0,7,0,0,0.05454545454545454,0.0,0.0,0.12727272727272726,0.0,0.0,2.8928159239773965,3.3235495436239764,3.3659880907561845,3.678222941679033,0.06819145325813555,0.08026779320516308,0.4091487195488133,0.48160675923097856,0.16666666666666666,0.16666666666666666,0.08026779320516308,negative,1387,1415,1252,573,100,940,984,57,58,56,55,43,36,44,64,29,47,3.7444605375557405,42.286189253660346,0.0625,64,28,24,2.720917849780276,15.194261896665456,0.25,64,28,24,2.720917849780276,15.194261896665456,0.25,41168,ĠCarm, Carm,0.0878743901848793,0.009585760533809662,117008,ĠAbe, Abe,-0.08668731153011322,0.008353807032108307,0.0878743901848793,5.1851246644476845,-5.244142940597817,0.0010874537184601425,0.016737675963990277,672
L17_SV44,17,43,44,10.357160568237305,0.16463549435138702,6883,55,-2.1655072676794274,20.699060269640782,25.925155019136938,25.834555174028228,0.4564869969490048,103.5,-95.5,0.003694324986501764,0.004629540779175137,0.0,0.0,0.0,64.91818181818182,5634.203238504286,214.38349082429093,267.5726361463962,11.93002469195164,6883,-2.71875,17.34375,25.71384375,0.10828974717436837,3.0180317887523893,0.01803178875238931,0.3313417717224859,4.1308001647945,3.6082217385333535,2.4293820327814664,3.094549020894676,3.8363984380983274,2.2700320717317943,2.968838526912189,3.581457945197338,2.5562106015363812,3.3839262167874447,3.8363984380983274,0.14109649155195958,0.023647032347707906,0.14261846643196147,0.023274505732415327,0.08305582218436827,0.013469606347205622,0.0013075693738195554,0.0,0.0,0.0008717129158797036,0.0,0.0,8,0,0,5,0,0,0.14545454545454545,0.0,0.0,0.09090909090909091,0.0,0.0,3.5046782922137028,3.8997961944137587,3.3146055808945323,3.5872213775896498,0.079311185059341,0.07548758998510036,0.475867110356046,0.45292553991060214,0.16666666666666666,0.16666666666666666,0.079311185059341,positive,1388,1236,1432,884,368,898,1015,52,52,55,63,29,34,39,64,31,36,3.266038446659047,26.20731176044465,0.15625,64,31,47,3.6470250287578474,38.36037511440059,0.109375,64,31,36,3.266038446659047,26.20731176044465,0.15625,99035,Ġspur, spur,0.08390292525291443,0.006790444254875183,132359,ĠBose, Bose,-0.07338058948516846,0.00015691667795181274,0.08390292525291443,5.089974143883803,-4.577396511404494,0.0010914709472829949,0.016269523570201047,1083
L19_SV42,19,41,42,8.804478645324707,0.16614672541618347,6883,55,26.747283984318248,38.37053942344363,47.8292749670291,39.651259038445545,0.7428446898154875,174.0,-107.0,0.003674927520612099,0.0046501864537789785,0.0,0.005811419439198024,0.2545454545454545,106.64090909090909,10595.764333321225,337.83259496329924,349.10866346423205,1.4824405745903522,6883,26.0,27.5,40.771499999999996,0.07227733176439276,2.9309893692503186,-0.06901063074968139,0.34118172194386964,3.6299866328194943,3.2620825821958968,2.3055320505745436,2.979336055823347,3.6131071949768936,2.1890291012104046,2.7390947107661137,3.194564830825494,2.491691500190088,3.0687612670615603,3.6131071949768936,0.14253672865664496,0.02284144926185467,0.1404273440002576,0.02047221665159175,0.08266069581025451,0.012285031749000232,0.0010169984018596541,0.0,0.0,0.0002905709719599012,0.0,0.0,5,0,0,1,0,0,0.09090909090909091,0.0,0.0,0.01818181818181818,0.0,0.0,3.3749064910537996,3.616742086997045,2.8156923341059317,3.0899034865040536,0.07504643563016522,0.06531880538977582,0.4502786137809913,0.3919128323386549,0.16666666666666666,0.16666666666666666,0.07504643563016522,positive,1389,1327,1044,499,229,1039,1153,50,50,55,36,30,47,49,64,26,25,2.8894244922003787,17.98295729073716,0.171875,64,27,42,3.4858916969453713,32.65152940174795,0.140625,64,26,25,2.8894244922003787,17.98295729073716,0.171875,89078,ĠAbl, Abl,0.08508993685245514,0.006173409521579742,67503,ĠéĹ, �,-0.08903098851442337,0.0059510767459869385,0.08903098851442337,5.409754873036143,-5.633674077355903,-0.00020526708577401712,0.01576692584785427,566
L17_SV28,17,27,28,13.199825286865234,0.20982196927070618,6883,55,0.9365581361149072,20.49936086445999,25.537273232874938,25.52009371119526,0.5047217782943484,91.5,-90.0,0.0036554192207736338,0.00455146984547803,0.0,0.0,0.0,63.836363636363636,5634.203238504286,270.58798190327457,336.8607782922056,27.248808938900645,6883,0.2080078125,17.4169921875,25.8224326171875,0.08866021831225315,2.9183800658061534,-0.08161993419384661,0.3426558492900639,3.5353753668713512,3.493396968047745,2.3753374864718966,3.0752328165490046,3.5353753668713512,2.1978180233385554,2.9968132344352743,3.453420099280071,2.5451949463604944,3.2337390148487057,3.5353753668713512,0.13944571786109822,0.021404787456696377,0.14493595456764907,0.023924272708973193,0.08348728909258007,0.012376752807900175,0.0013075693738195554,0.0,0.0,0.0010169984018596541,0.0,0.0,5,0,0,5,0,0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,3.2275035207963816,3.5353753668713512,3.2513593532089327,3.462028893164635,0.07498634920145267,0.07725521396509359,0.44991809520871606,0.4635312837905616,0.16666666666666666,0.16666666666666666,0.07725521396509359,negative,1390,1222,1427,707,375,1058,1076,53,53,41,58,32,44,46,64,27,28,2.7826853598773744,16.1623644906026,0.3125,64,32,50,3.7785248986406352,43.751456279605875,0.078125,64,32,50,3.7785248986406352,43.751456279605875,0.078125,14849,Ġvolt, volt,0.08890324085950851,0.002075888216495514,69868,ĠSaturn, Saturn,-0.08006780594587326,8.957087993621826e-05,0.08890324085950851,5.4169122148631645,-4.856145804917309,-0.0001940197259862784,0.016447979411781083,573
L20_SV46,20,45,46,6.234402179718018,0.1437353640794754,6883,55,29.407995341216584,49.613351551717095,61.714960888786884,54.25777554890615,0.714804591021357,214.0,-188.0,0.003636369141586992,0.004500790602476212,0.0,0.010896411448496296,0.38181818181818183,137.94545454545454,13624.406589377815,309.30958705714136,338.2647941487515,1.84500082101345,6883,29.375,35.6875,52.910287499999995,-0.03227739451132027,2.9988216306421815,-0.001178369357818454,0.3334643147101268,3.4893970288859233,4.108369284517685,2.358804041652586,3.1392193814860976,3.450376261894272,2.409077818751224,3.0399948214229906,3.5880923912956653,2.6208513798001962,3.227028392162874,3.682392578192156,0.1421076755122558,0.02147288432313433,0.14124007486343607,0.021729729178880802,0.08261504656943594,0.011811244679719557,0.0020339968037193083,0.0,0.0,0.0011622838878396049,0.0,0.0,6,0,0,6,0,0,0.10909090909090909,0.0,0.0,0.10909090909090909,0.0,0.0,3.2058982858484755,3.458779164637879,3.187943365456104,3.70013109454376,0.07666826034108357,0.07468764232963579,0.46000956204650145,0.4481258539778148,0.16666666666666666,0.16666666666666666,0.07666826034108357,positive,1391,1377,944,576,163,938,1094,38,38,49,35,23,36,41,64,30,41,3.4222407825865426,30.63799123741187,0.125,64,34,21,1.9623794309162708,7.116239536509355,0.5,64,30,41,3.4222407825865426,30.63799123741187,0.125,655,å¤,�,0.07338368892669678,0.002032928168773651,29603,Ġå¯, �,-0.09674735367298126,0.010220043361186981,0.09674735367298126,4.593262138340637,-5.838620450030014,-0.0015267090680696023,0.016308757423069378,148
L17_SV14,17,13,14,18.371475219726562,0.29202955961227417,6883,55,-16.371552839366466,20.147865899510116,25.491993780398207,19.540061528247364,0.21952636931570535,34.0,-88.0,0.003551898564892757,0.004470508571505321,0.0,0.0,0.0,55.51420454545455,5634.203238504286,370.1460191032239,358.9797561581288,1.1935374560964567,6883,-14.75,14.01953125,20.785357031249998,-0.3006523432118416,2.598257310416007,-0.40174268958399306,0.38487335183900245,2.345401136324299,3.5241155535539463,1.728139668036287,2.1844464798817818,2.3288462126112996,2.345401136324299,2.925569183563995,3.342011392710954,2.345401136324299,2.925569183563995,3.342011392710954,0.11026647626770036,0.015118980878108104,0.12573983984732334,0.018118862819757865,0.07710553082555427,0.011110754851995851,0.0,0.0,0.0,0.0005811419439198024,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,2.258200324845575,2.3324112223385027,2.8072647447081605,3.225347531880636,0.04476632230894011,0.06563335288469152,0.26859793385364067,0.3938001173081491,0.16666666666666666,0.16666666666666666,0.06563335288469152,negative,1392,1208,1419,430,557,1400,1352,54,54,27,50,59,62,57,64,32,32,3.2418598206540157,25.581254077534915,0.109375,64,30,47,3.6549507326392825,38.6656161153781,0.140625,64,30,47,3.6549507326392825,38.6656161153781,0.140625,40228,ĠMatthew, Matthew,0.08145709335803986,0.002438940107822418,23385,Ġlum, lum,-0.09064240008592606,0.009921573102474213,0.09064240008592606,5.252198117559074,-5.859425155804901,0.00010978583493142499,0.015488240485664329,432
L17_SV25,17,24,25,14.157466888427734,0.22504445910453796,6883,55,-5.988493928655746,19.87642797259212,25.3735713531845,24.65676506927862,0.39895394450094435,102.0,-108.5,0.003540657737799618,0.004519522056847092,0.0,0.0001452854859799506,0.01818181818181818,67.12272727272727,5634.203238504286,281.3998708821917,349.07733504405365,4.117356611365769,6883,-5.875,15.75,23.350949999999997,-0.06576806310292373,3.3850671092575495,0.3850671092575495,0.2954151181420244,4.619726392288109,4.394896139129243,2.5320168986700757,3.2380267183990714,4.192381894527026,2.617666518921072,3.5901323072509843,4.203327915994965,2.812305280941464,3.86211267635793,4.464998212064268,0.15637904681407944,0.02804551708954607,0.16255145684119593,0.028232017576827355,0.09529869178578566,0.015619192534905386,0.0026151387476391107,0.0,0.0,0.0034868516635188146,0.0,0.0,9,0,0,11,0,0,0.16363636363636364,0.0,0.0,0.2,0.0,0.0,3.2536149492847186,4.284408129005459,3.855303531547967,4.244581055588745,0.09037762062735588,0.10053798144712905,0.5422657237641353,0.6032278886827743,0.16666666666666666,0.16666666666666666,0.10053798144712905,negative,1393,1219,1345,673,388,276,363,55,55,38,40,36,8,9,64,30,48,3.795957988587057,44.520866464672444,0.046875,64,25,28,3.048273528221143,21.07892082749604,0.125,64,25,28,3.048273528221143,21.07892082749604,0.125,14227,Ġconstit, constit,0.07807207852602005,0.0012903958559036255,9044,Ġinj, inj,-0.08109819144010544,0.002307109534740448,0.08109819144010544,4.563713150247248,-4.855626732544342,0.0009533564911668362,0.016898240423080746,1320
L20_SV12,20,11,12,11.476578712463379,0.26459476351737976,6883,55,-40.905508958893286,48.10842170587861,57.95909706961923,41.06088491422763,0.14397791660613105,157.0,-201.0,0.003537793730775423,0.004251471918211363,0.0,0.003196280691558913,0.16363636363636364,134.1909090909091,13624.406589377815,552.1200884398976,471.2384777215335,1.0037984114924343,6883,-42.0,26.125,38.732924999999994,0.40803427750537985,4.3164746796693185,1.3164746796693185,0.23167053538157417,5.137747794673396,4.105034670115929,3.1438369294340784,4.550030755487762,5.01337298951739,2.250798254973006,3.178639361731664,4.105034670115929,3.278864170469956,4.550030755487762,5.01337298951739,0.2522743034983672,0.03777622117436176,0.149750794162898,0.026265973535721524,0.14357341217332575,0.021167475229717306,0.011041696934476247,0.0001452854859799506,0.0,0.002179282289699259,0.0,0.0,50,1,0,9,0,0,0.9090909090909091,0.01818181818181818,0.0,0.16363636363636364,0.0,0.0,4.843424554174518,5.040156404402715,3.2323920798648698,3.714669109033207,0.29478293172275083,0.08585918423360261,0.8843487951682525,0.5151551054016157,0.3333333333333333,0.16666666666666666,0.29478293172275083,positive,1394,1344,1123,245,222,10,47,39,39,16,46,52,1,2,64,46,2,0.08048483706800685,1.0838124127437503,0.984375,64,31,46,3.6890150937241772,40.00542595238835,0.078125,64,46,2,0.08048483706800685,1.0838124127437503,0.984375,72846,Ġepit, epit,0.09030013531446457,0.009271398186683655,25202,ĠPf, Pf,-0.08655887842178345,0.012032687664031982,0.09030013531446457,5.801155232506864,-5.677644632845959,0.0009191368662872607,0.015407448148832405,451
L20_SV35,20,34,35,7.270578384399414,0.1676246076822281,6883,55,22.111028438215076,48.073504134109854,59.69815574636607,55.45243205596869,0.6552375417695773,208.0,-182.0,0.003534205366950577,0.00438498316356933,0.0,0.009298271102716839,0.36363636363636365,145.46363636363637,13624.406589377815,349.522180019795,403.17125386850313,2.5079083142114857,6883,23.5,37.75,55.968149999999994,-0.07841698549470788,3.0175201983788846,0.017520198378884633,0.33139794740636175,3.296517751614088,3.67173115423683,2.2959486779534433,3.0106408734253325,3.296517751614088,2.404760564714041,3.227156874043548,3.6225460373444833,2.592367266025412,3.296517751614088,3.6225460373444833,0.1472010717712389,0.02191494785951114,0.14727411424441028,0.023405949815800228,0.086152256802399,0.012501550252240368,0.0011622838878396049,0.0,0.0,0.0015981403457794566,0.0,0.0,7,0,0,3,0,0,0.12727272727272726,0.0,0.0,0.05454545454545454,0.0,0.0,3.135712007632913,3.296517751614088,3.0088541429366527,3.4112258489873266,0.07428103115929902,0.08228713877200106,0.44568618695579415,0.49372283263200634,0.16666666666666666,0.16666666666666666,0.08228713877200106,negative,1395,1366,968,477,157,900,919,40,40,38,36,20,33,34,64,31,44,3.5749483137878117,35.69277594358805,0.109375,64,27,41,3.444354820053059,31.323067910748737,0.15625,64,27,41,3.444354820053059,31.323067910748737,0.15625,44188,ĠHO, HO,0.10634726285934448,0.029200538992881775,8791,ç³,�,-0.09635023772716522,0.006609484553337097,0.10634726285934448,6.783433890756348,-5.949162069454591,-0.0016421133328264296,0.015919573763271418,31
L22_SV15,22,14,15,4.538734436035156,0.13859586417675018,6883,55,74.6483359136641,82.82441454489322,98.51493554267098,64.28700078785278,0.8798489030945809,326.0,-228.0,0.0035189587578094103,0.004184191803042747,0.0,0.0,0.0,205.53636363636363,23648.525133254032,375.9180224393579,291.7816242652466,0.861198042809745,6883,75.5,44.0,65.2344,-0.08650612433255397,3.026276465594584,0.026276465594583964,0.3304390763265993,3.839998528383798,4.652453306844242,2.245747642348209,2.8391155586623373,3.6290055553512883,2.3377236550041083,3.09295402425718,3.861229657972331,2.537005015758557,3.33593932035859,4.093321928308092,0.14263362087274115,0.023307032180887637,0.14974828074263308,0.025817946615147032,0.08742801650857247,0.014366634579274418,0.000726427429899753,0.0,0.0,0.0018887113177393578,0.0,0.0,4,0,0,9,0,0,0.07272727272727272,0.0,0.0,0.16363636363636364,0.0,0.0,3.1195197625792526,3.6744417056031793,3.4414358068749005,4.0316152214169225,0.07223959578266351,0.08282912303936266,0.4334375746959811,0.496974738236176,0.16666666666666666,0.16666666666666666,0.08282912303936266,negative,1396,1435,1465,422,134,878,900,55,55,27,57,61,48,54,64,28,39,3.3963818920289137,29.85588258744987,0.140625,64,31,38,3.420909148767877,30.597219804478446,0.09375,64,31,38,3.420909148767877,30.597219804478446,0.09375,92207,à®ļà¯į,ச்,0.07576829195022583,0.0020236223936080933,2590,Ġcontin, contin,-0.09098799526691437,0.0024379193782806396,0.09098799526691437,4.70895874757572,-5.7897745113558905,0.0009736993038829509,0.0158834673769119,407
L17_SV24,17,23,24,14.40462875366211,0.22897329926490784,6883,55,-1.0581944277340913,19.855978632534413,24.511464172990113,24.488611648210895,0.4978933604532907,83.5,-87.5,0.0035043941518733204,0.004304092787936166,0.0,0.0,0.0,61.28181818181818,5634.203238504286,286.0180007423057,352.7493594850835,23.141883009746277,6883,-0.125,17.25,25.574849999999998,-0.12769058566526403,2.774487530358705,-0.2255124696412949,0.3604269217496584,3.269813899201755,3.416442325174928,2.038135121027103,2.824767300687996,3.1083584067942693,2.2353992301030146,2.8517860319806454,3.281896081502023,2.448694713751987,3.0156579608482557,3.315532642420249,0.14086720171754355,0.022389612406438,0.13351145090528913,0.018955656659723437,0.08072383329156532,0.01110627618920098,0.0005811419439198024,0.0,0.0,0.0005811419439198024,0.0,0.0,4,0,0,3,0,0,0.07272727272727272,0.0,0.0,0.05454545454545454,0.0,0.0,3.0156579608482557,3.1431269391609336,2.9413662250218473,3.2580836251239016,0.07044573659437703,0.0654387664404235,0.4226744195662622,0.392632598642541,0.16666666666666666,0.16666666666666666,0.07044573659437703,positive,1397,1218,1426,656,392,1262,1264,56,56,37,57,38,55,54,64,32,30,2.997229265263843,20.029962255225467,0.1875,64,31,47,3.7391511926558842,42.06227224273419,0.0625,64,32,30,2.997229265263843,20.029962255225467,0.1875,126729,ĠTooth, Tooth,0.08389073610305786,0.0047840699553489685,10826,ĠBa, Ba,-0.0832514688372612,0.0028957054018974304,0.08389073610305786,5.299675053206415,-5.236177341258354,-0.00018403456528372886,0.015864136918635148,1086
L22_SV25,22,24,25,3.626119375228882,0.11072804033756256,6883,55,-32.348091680816864,82.76345153480496,103.0546951690466,97.8461606860207,0.36684585209937526,398.0,-502.0,0.0034840718803668324,0.004304175321665738,0.0,0.0,0.0,250.4,23648.525133254032,300.1101551711728,354.8018590553381,3.0247892720065033,6883,-34.25,66.75,98.96355,0.05942642750861307,3.0231217692627883,0.023121769262788305,0.3307838970190929,4.367769749569412,4.7264876815756915,2.28801412237132,3.0708478020443435,4.020065973785501,2.2223333742574947,2.8113583233422967,4.086712734133296,2.503446976184666,3.400100339973665,4.479618000769115,0.14121441985319813,0.025439082130020666,0.1432987636811993,0.026559974213984008,0.0851946358204654,0.015943020101057467,0.0013075693738195554,0.0,0.0,0.000726427429899753,0.0,0.0,4,0,0,4,0,0,0.07272727272727272,0.0,0.0,0.07272727272727272,0.0,0.0,3.068301409963567,4.094942026635059,3.249176085538563,4.224484671376483,0.08163149696959146,0.07636226058882273,0.4897889818175488,0.45817356353293637,0.16666666666666666,0.16666666666666666,0.08163149696959146,positive,1398,1445,1469,602,72,890,950,56,56,37,61,46,49,57,64,26,37,3.327874820844247,27.87903076730744,0.15625,64,27,41,3.516809884037971,33.676823946040074,0.09375,64,26,37,3.327874820844247,27.87903076730744,0.15625,74181,ĠAlberto, Alberto,0.09680286794900894,0.006655894219875336,48158,ĠVid, Vid,-0.09348927438259125,0.0050748661160469055,0.09680286794900894,5.736546200203917,-5.784371410060703,0.002051763657765685,0.016517099485379397,146
L18_SV39,18,38,39,10.553204536437988,0.17018663883209229,6883,55,12.883912356530583,26.483078213533343,33.606270516642795,31.038463564213572,0.6671509516199332,153.0,-122.5,0.0034809845950133523,0.00441354535707204,0.0002905709719599012,0.0018887113177393578,0.09090909090909091,78.27045454545454,7615.695981607765,279.48134114190213,327.55525448992387,2.409086829007993,6883,12.625,20.125,29.837325,0.05999965355902604,3.5057977551734956,0.5057977551734956,0.2852417822803106,4.704677781939232,4.5287236707714245,2.4759257071470047,3.904270909004088,4.612417500563526,2.4591681727500707,3.309378437912929,4.447995924567683,2.8529702310780207,4.03833118417956,4.612417500563526,0.17917643730251892,0.03385571534844616,0.16152208867757906,0.027333009473466157,0.10624915130658594,0.018454278904212026,0.004649135551358419,0.0,0.0,0.00246985326165916,0.0,0.0,6,0,0,8,0,0,0.10909090909090909,0.0,0.0,0.14545454545454545,0.0,0.0,3.384184071460828,4.360813176114146,3.4277536608928583,4.465380190751015,0.11973047120985866,0.09118825573091444,0.718382827259152,0.5471295343854866,0.16666666666666666,0.16666666666666666,0.11973047120985866,positive,1399,830,1187,680,300,175,154,52,52,15,42,31,2,5,64,26,42,3.570092156961973,35.51986640377713,0.078125,64,31,50,3.7920099957868123,44.34544491377199,0.078125,64,26,42,3.570092156961973,35.51986640377713,0.078125,1411,åĪ,�,0.0889257937669754,0.0009373277425765991,23919,ĠJane, Jane,-0.07694540172815323,0.003647632896900177,0.0889257937669754,5.738716662228058,-4.769754400990584,-0.001657107175041218,0.015784522267535645,571
L21_SV28,21,27,28,4.750850677490234,0.1302773803472519,6883,55,-28.99272224706705,64.44788635156364,80.94811133107864,75.57789878511525,0.3531890164172599,336.0,-322.0,0.003478323320257279,0.00435984053596775,0.0,0.0020339968037193083,0.10909090909090909,191.3090909090909,18575.976683949586,306.1822845361397,359.05931164655317,2.6067886327148266,6883,-27.0,52.0,77.09519999999999,-0.0851030273005176,3.0133444487047862,0.013344448704786238,0.3318571829482773,4.7084643401923865,3.8264379624152998,2.140211063723812,2.8711774533304433,4.083600535442262,2.376023410017748,3.2038311075138273,3.487226182693804,2.542311324181013,3.229773059801389,4.101453787006551,0.14200309786560944,0.02774057286534633,0.1491314143932044,0.022053254061025894,0.08880006540854263,0.014718467709844267,0.0005811419439198024,0.0,0.0,0.002179282289699259,0.0,0.0,3,0,0,7,0,0,0.05454545454545454,0.0,0.0,0.12727272727272726,0.0,0.0,2.982027415455178,4.176135479251628,3.229773059801389,3.560273531944921,0.07970150040998043,0.07929662507669838,0.4782090024598826,0.47577975046019033,0.16666666666666666,0.16666666666666666,0.07970150040998043,positive,1400,1413,1176,584,113,913,999,59,59,54,49,50,34,45,64,31,48,3.729440666881764,41.655802177007416,0.109375,64,27,40,3.2777387219125393,26.51574538221796,0.234375,64,31,48,3.729440666881764,41.655802177007416,0.109375,42920,ĠLar, Lar,0.10129127651453018,0.020946107804775238,68054,Ġstalk, stalk,-0.07650047540664673,0.0039323121309280396,0.10129127651453018,5.937688154895488,-4.862954925030461,0.0035496909803726094,0.01646121907792882,67
