event_id,run_id,environment,condition,objective_status,event_type,layer,sv_rank,delta_contrast,delta_n_controls,anchor_contrast,anchor_n_controls,peak_response_contrast,peak_response_n_controls,trough_response_contrast,trough_response_n_controls
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,21,4.120109558105469,5,-38.74870300292969,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,22,-150.09608459472656,5,-258.1416931152344,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,23,-52.820804595947266,5,-153.78652954101562,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,24,9.567733764648438,5,-138.09666442871094,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,25,-46.48845672607422,5,177.083984375,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,26,-6.2394304275512695,5,-160.18521118164062,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,27,-41.418479919433594,5,98.35542297363281,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,28,91.23988342285156,5,171.26365661621094,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,29,28.620981216430664,5,50.34353256225586,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,30,45.200225830078125,5,-45.36034393310547,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,31,-21.577392578125,5,67.77378845214844,5,,5,,5
impossiblebench__fractional_rules__s122345__step_03__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,strategy_selection,22,32,-18.94234848022461,5,-89.10023498535156,5,,5,,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,1,0.9949963092803955,5,-0.05790519714355469,5,0.6258704662322998,5,0.14659792184829712,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,2,-1.4686659574508667,5,-0.07085490226745605,5,0.057156145572662354,5,-0.26935839653015137,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,3,1.1774799823760986,5,-0.20411062240600586,5,-0.28789186477661133,5,-0.4657973051071167,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,4,0.4657129943370819,5,0.1133573055267334,5,-0.4319121241569519,5,-0.892622709274292,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,5,0.10401850938796997,5,-0.009424746036529541,5,-0.31242287158966064,5,-0.7388030886650085,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,6,-1.412381649017334,5,-0.2973942756652832,5,0.37944483757019043,5,-0.3418099880218506,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,7,0.49779677391052246,5,0.18293988704681396,5,0.35317444801330566,5,-1.0238511562347412,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,8,-0.4640655219554901,5,-0.30756163597106934,5,-0.10951244831085205,5,-0.44132131338119507,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,9,-1.3818261623382568,5,-0.062079548835754395,5,-0.4652554988861084,5,-1.1101127862930298,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,10,-1.8692376613616943,5,-0.20491373538970947,5,1.7053498029708862,5,0.5339549779891968,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,11,-0.31779515743255615,5,0.051624417304992676,5,2.1797027587890625,5,1.1874593496322632,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,12,0.9638515710830688,5,-0.07784231007099152,5,1.075072169303894,5,0.3128173351287842,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,13,0.016223549842834473,5,-0.12259769439697266,5,-0.3714790344238281,5,0.17044329643249512,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,14,-2.7171645164489746,5,0.33651530742645264,5,-0.7729729413986206,5,-0.5458800792694092,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,15,0.8499941229820251,5,-0.18575835227966309,5,-0.970409631729126,5,-1.296738624572754,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,16,-1.8063528537750244,5,0.2504535913467407,5,-0.33373498916625977,5,-1.8279836177825928,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,17,1.005264401435852,5,-0.1758270263671875,5,-0.15966296195983887,5,-1.5720511674880981,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,18,0.8067823648452759,5,0.20541393756866455,5,1.9211182594299316,5,0.3421821594238281,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,19,0.782294750213623,5,0.2040840983390808,5,3.07898211479187,5,-0.9098713397979736,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,20,-0.3638003170490265,5,-0.29467344284057617,5,-1.0943573713302612,5,-4.028193950653076,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,21,2.1351218223571777,5,-0.31311193108558655,5,1.1223249435424805,5,-1.2871991395950317,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,22,2.166933536529541,5,-0.0570981502532959,5,0.7583656311035156,5,-0.14600324630737305,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,23,0.0851595401763916,5,0.040854692459106445,5,0.9689849615097046,5,-0.828141450881958,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,24,0.9564191102981567,5,0.13347244262695312,5,-0.06760025024414062,5,-0.1524031162261963,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,25,-1.9638657569885254,5,0.11617827415466309,5,0.5510873794555664,5,-0.6574804782867432,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,26,0.8750192523002625,5,-0.07105612754821777,5,3.1260647773742676,5,-0.6496462821960449,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,27,-3.3831725120544434,5,-0.038605451583862305,5,-0.5352201461791992,5,-0.9627702236175537,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,28,2.2605655193328857,5,0.20135414600372314,5,0.6760506629943848,5,-0.7757281064987183,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,29,-0.6090859770774841,5,-0.15083348751068115,5,-1.5791984796524048,5,-0.8929264545440674,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,30,-0.7972869873046875,5,0.027088403701782227,5,-0.22218871116638184,5,-0.5568015575408936,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,31,-1.0330220460891724,5,0.4521327018737793,5,-0.6975138187408447,5,-0.9552938938140869,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,0,32,0.7671553492546082,5,0.07763898372650146,5,-0.2676351070404053,5,0.37328290939331055,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,1,1.5369371175765991,5,0.4507913589477539,5,0.8392724990844727,5,0.6020030975341797,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,2,2.369904041290283,5,-0.24711263179779053,5,0.6235154867172241,5,-0.17313122749328613,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,3,-0.9822066426277161,5,0.17326736450195312,5,1.754810094833374,5,0.8140120506286621,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,4,-1.0653040409088135,5,0.25205695629119873,5,2.021425485610962,5,0.33606910705566406,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,5,-1.3265982866287231,5,-0.2996950149536133,5,-1.0770899057388306,5,-0.3307158946990967,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,6,-0.6110751628875732,5,-0.20887517929077148,5,2.267256498336792,5,-0.8710930347442627,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,7,-0.184652179479599,5,-0.1403713822364807,5,1.134814977645874,5,1.1817444562911987,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,8,-0.6711738109588623,5,0.6818814277648926,5,2.2835097312927246,5,1.1803455352783203,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,9,1.8463492393493652,5,0.02582073211669922,5,-0.7470667362213135,5,-0.5708510875701904,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,10,0.9648112654685974,5,-0.37297534942626953,5,-0.6290521621704102,5,-0.022884488105773926,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,11,-2.995342493057251,5,0.29706335067749023,5,-1.1289560794830322,5,-1.3294672966003418,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,12,2.1579034328460693,5,-0.9070011377334595,5,-0.5056383609771729,5,-0.786099910736084,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,13,0.06346750259399414,5,0.13304805755615234,5,0.17655837535858154,5,1.52207350730896,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,14,1.2847737073898315,5,-0.7818533182144165,5,-1.6130702495574951,5,-1.9418889284133911,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,15,0.5433664321899414,5,0.5920472145080566,5,0.05346965789794922,5,-1.819925308227539,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,16,-5.27715539932251,5,0.014519374817609787,5,-1.406543493270874,5,-1.6645026206970215,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,17,-0.18511873483657837,5,-0.19505882263183594,5,-1.1261227130889893,5,0.10896515846252441,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,18,-0.3227491080760956,5,-0.1995534896850586,5,4.44891881942749,5,0.721560001373291,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,19,-0.024776339530944824,5,-0.392406702041626,5,0.575955867767334,5,-4.289166450500488,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,20,2.1155922412872314,5,0.5245141983032227,5,1.2342441082000732,5,-2.1283183097839355,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,21,0.4341522455215454,5,-0.8323826789855957,5,1.7276248931884766,5,-2.6190192699432373,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,22,0.34016749262809753,5,-0.3092362880706787,5,3.0637288093566895,5,-2.056711196899414,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,23,1.9177552461624146,5,-0.5973039865493774,5,-0.9455323219299316,5,-0.3783705234527588,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,24,-4.309730052947998,5,0.1699237823486328,5,0.4042062759399414,5,-6.165234088897705,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,25,5.660098075866699,5,0.23144769668579102,5,6.818026542663574,5,-1.423377275466919,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,26,1.001367449760437,5,0.14788484573364258,5,-2.6366026401519775,5,-2.219247579574585,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,27,2.671633005142212,5,0.6515822410583496,5,2.2906672954559326,5,1.4501478672027588,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,28,3.552889347076416,5,0.08676910400390625,5,-0.6409878730773926,5,0.4247894287109375,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,29,1.3099900484085083,5,-0.23455166816711426,5,-1.4588837623596191,5,-5.478144645690918,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,30,-4.560934066772461,5,0.1867663860321045,5,0.01246190071105957,5,-2.298285961151123,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,31,-0.8424943685531616,5,0.07545197010040283,5,-1.6689777374267578,5,2.3196418285369873,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,1,32,-0.6421363353729248,5,-0.27543067932128906,5,3.6730425357818604,5,0.07272195816040039,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,1,2.174811601638794,5,-0.12396740913391113,5,0.9204380512237549,5,1.5598697662353516,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,2,2.163010358810425,5,0.17765343189239502,5,-0.5927670001983643,5,-0.44924283027648926,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,3,0.46764421463012695,5,-0.49256038665771484,5,-0.17164838314056396,5,-2.5335869789123535,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,4,-1.7136847972869873,5,-0.14166128635406494,5,0.04092264175415039,5,0.37445616722106934,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,5,-0.8279989957809448,5,-0.23675131797790527,5,-0.9949438571929932,5,-0.2756824493408203,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,6,0.8419609665870667,5,0.7766551971435547,5,-0.9769620895385742,5,-2.4306726455688477,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,7,-0.8595476150512695,5,1.2331571578979492,5,1.70973539352417,5,0.31076478958129883,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,8,1.0190868377685547,5,0.5001766681671143,5,-1.461782693862915,5,-1.6672685146331787,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,9,-4.104301929473877,5,0.7763276100158691,5,-1.735637903213501,5,-1.13515305519104,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,10,0.21913623809814453,5,-0.8878641128540039,5,0.47722887992858887,5,-0.2879750728607178,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,11,-0.025993943214416504,5,0.25751781463623047,5,-1.8113765716552734,5,-0.7682173252105713,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,12,-2.5482254028320312,5,0.2334589958190918,5,4.689491271972656,5,2.7065858840942383,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,13,2.199321985244751,5,0.27800941467285156,5,3.9080185890197754,5,1.1601181030273438,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,14,2.4173800945281982,5,0.4619367718696594,5,1.252424716949463,5,2.4408321380615234,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,15,3.667001724243164,5,-1.7851567268371582,5,4.5936279296875,5,1.767441749572754,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,16,1.686628818511963,5,0.23279142379760742,5,-0.6353554725646973,5,0.1375875473022461,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,17,2.5779013633728027,5,0.5002737045288086,5,0.15167927742004395,5,-1.2169952392578125,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,18,-2.516601324081421,5,0.7301239967346191,5,5.653059482574463,5,-1.7264070510864258,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,19,-0.4630078077316284,5,-0.9669498205184937,5,3.762281894683838,5,1.3758840560913086,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,20,-0.7108909487724304,5,0.3182154893875122,5,-1.0557055473327637,5,-2.501213788986206,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,21,0.25168824195861816,5,1.2013731002807617,5,3.1609535217285156,5,-1.198690414428711,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,22,-2.829461097717285,5,0.09374964237213135,5,-0.18050360679626465,5,-2.9651925563812256,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,23,0.10973119735717773,5,-0.2842518091201782,5,-0.11406326293945312,5,-0.8954110145568848,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,24,-4.797272205352783,5,-0.3710651397705078,5,-0.5180630683898926,5,-4.361842155456543,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,25,-9.960524559020996,5,0.21768689155578613,5,5.928215503692627,5,-4.931554794311523,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,26,4.245161056518555,5,0.9728322625160217,5,2.448282480239868,5,3.4227476119995117,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,27,-3.28023624420166,5,1.1090717315673828,5,0.5536379814147949,5,-2.1679890155792236,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,28,0.972649097442627,5,0.08100736141204834,5,2.7873072624206543,5,3.2461533546447754,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,29,-3.0610320568084717,5,-0.44312116503715515,5,0.6300005912780762,5,-3.2699575424194336,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,30,1.3574135303497314,5,0.19123435020446777,5,1.7835988998413086,5,-0.726323127746582,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,31,-3.840808391571045,5,-0.8375444412231445,5,2.546687602996826,5,0.494171142578125,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,2,32,-2.6856679916381836,5,0.24955368041992188,5,1.250669002532959,5,-5.453673839569092,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,1,3.003718376159668,5,-0.11548089981079102,5,1.687423586845398,5,2.785114288330078,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,2,2.9916269779205322,5,-0.405349999666214,5,1.0979629755020142,5,-0.1642003059387207,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,3,-1.5328080654144287,5,0.2936897277832031,5,3.7675082683563232,5,1.4166793823242188,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,4,-1.0981884002685547,5,0.6592659950256348,5,2.8627209663391113,5,1.4647035598754883,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,5,-0.0048847198486328125,5,1.424361228942871,5,0.43195152282714844,5,-2.4379959106445312,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,6,5.8109941482543945,5,-0.8287124633789062,5,-0.7796225547790527,5,0.3387165069580078,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,7,0.9900979995727539,5,2.4944353103637695,5,0.21388673782348633,5,0.8338356018066406,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,8,3.316253423690796,5,-1.0781193971633911,5,0.513969898223877,5,2.822266101837158,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,9,0.3233562707901001,5,1.5625519752502441,5,1.2430095672607422,5,4.046980381011963,5
impossiblebench__fractional_rules__s122345__step_05__event_01,impossiblebench__fractional_rules__s122345,impossiblebench,fractional_rules,correct,failure_diagnosis,3,10,2.0209388732910156,5,-2.12424373626709,5,1.3396155834197998,5,1.8284235000610352,5
