====================================================================================================
SUBJECT: Miles Davis   (last subject token ' Davis')
====================================================================================================

-- J-lens at the LAST SUBJECT token, clean --
  L00: ' ,'  ' ï'  ' â'  ' .'  ' @'  ' Ã'  ' '  ' Â'  ' ,\n\n'  ' on'  ' in'  ' from'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ','  ' in'  ' and'  ' twenty'  ' Washington'  ' '  ' fifty'  ' seventy'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' fifty'  ' nineteen'  ' seventy'  ' and'  ' seventeen'  ','  ' thirty'
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ' twenty'  ' in'  ','  ' of'  ' Washington'  ' seventy'  ' being'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' twenty'  ' seventeen'  ' nineteen'  ' eleven'  ' fifty'  ' Washington'  ','  ' and'
    L10: ' the'  ' Washington'  ' seventy'  ' America'  ' Boston'  ' fourteen'  ' Philadelphia'  ' twelve'  ' twenty'  ' Bethlehem'  ','  ' seventeen'
    L11: ' the'  ' seventy'  ' fourteen'  ' twelve'  ' twenty'  ' a'  ' seventeen'  ' nineteen'  ' and'  ','  ' Washington'  ' fifty'
    L12: ' Washington'  ' seventy'  ' Philadelphia'  ' Boston'  ' the'  ' residence'  ' Republic'  ' town'  ' twelve'  ' America'  ' fourteen'  ' nineteen'
    L13: ' town'  ' Washington'  ' America'  ' Philadelphia'  ' Massachusetts'  ' Boston'  ' city'  ' Essex'  ' Springfield'  ' England'  ' County'  ' California'
    L14: ' Massachusetts'  ' Essex'  ' Washington'  ' Springfield'  ' England'  ' California'  ' America'  ' Bethlehem'  ' County'  ' Riverside'  ' Southampton'  ' London'
    L15: ' Massachusetts'  ' Bethlehem'  ' Essex'  ' Berkshire'  ' County'  ' Berkeley'  ' Riverside'  ' Parish'  ' Washington'  ' Springfield'  ' Maine'  ' Pennsylvania'
    L16: ' Bethlehem'  ' Massachusetts'  ' Washington'  ' Springfield'  ' Boston'  ' Pennsylvania'  ' Essex'  ' California'  ' Maine'  ' Livingston'  ' Berkeley'  ' Philadelphia'
    L17: ' Bethlehem'  ' Pennsylvania'  ' Springfield'  ' Massachusetts'  ' Washington'  ' Boston'  ' California'  ' Newark'  ' Philadelphia'  ' Southampton'  ' Kansas'  ' County'
    L18: ' Southampton'  ' Springfield'  ' Bethlehem'  ' Boston'  ' Albuquerque'  ' Stockton'  ' Portsmouth'  ' Newark'  ' Salisbury'  ' Norfolk'  ' Alexandria'  ' Pennsylvania'
    L19: ' Portsmouth'  ' Southampton'  ' Springfield'  ' Berkeley'  ' Stockton'  ' Northampton'  ' Salisbury'  ' Boston'  ' Norfolk'  ' Cambridge'  ' Nassau'  ' Hampshire'
    L20: ' Portsmouth'  ' Norwich'  ' Nottingham'  ' Springfield'  ' Birth'  ' Northampton'  ' London'  ' Southampton'  ' Cambridge'  ' Norfolk'  ' Leicester'  ' Birmingham'
    L21: ' London'  ' Northampton'  ' Nottingham'  ' Boston'  ' Portsmouth'  ' Birmingham'  ' England'  ' Cambridge'  ' Leicester'  ' Burlington'  ' Belfast'  ' Springfield'
    L22: ' London'  ' Birmingham'  ' England'  ' Boston'  ' Burlington'  ' Northampton'  ' Nottingham'  ' Cambridge'  ' Liverpool'  ' Bristol'  ' Baltimore'  ' Hert'

====================================================================================================
SUBJECT: Charles Darwin   (last subject token ' Darwin')
====================================================================================================

-- J-lens at the LAST SUBJECT token, clean --
  L00: ' Darwin'  ' revolution'  ' ...\n\n'  ' and'  ' Spiral'  ' Wander'  ' ..."'  ' spaceship'  ' resurrect'  ' spiral'  ' cultivation'  ' Fuller'
  L01: ' Darwin'  ' and'  ' revolution'  ' fort'  ' sea'  ' Ferdinand'  ' Arist'  ' sailing'  ' Oriental'  ' resurrect'  ' Neptune'  ' christ'
  L02: ' and'  ' Darwin'  ' revolution'  ' fort'  ' horse'  ' christ'  "'s"  ' sea'  ' resurrect'  ' sailing'  ' as'  ' magnificent'
  L03: ' revolution'  ' and'  ' Darwin'  ' horse'  ' fort'  "'s"  ' Ferdinand'  ' Arist'  ' christ'  ' sailing'  ' magnificent'  ' famine'
  L04: ' Darwin'  ' revolution'  ' pioneer'  ' arist'  " master's"  ' pioneers'  " son's"  ' famine'  ' revolutionary'  ' Arist'  " father's"  ' tragedy'
  L05: ' Darwin'  ' revolution'  "'s"  ' famine'  ' horse'  " master's"  " father's"  ' tragedy'  ' resurrect'  ' arist'  ' invention'  ' Ferdinand'
  L06: ' Darwin'  ' revolution'  ' arist'  "'s"  ' fossil'  ' invention'  ' famine'  " father's"  ' worm'  ' horse'  ' invented'  ' scientists'
  L07: ' revolution'  ' Darwin'  ' invented'  ' famously'  ' invention'  ' famine'  ' arist'  "'s"  " father's"  ' worm'  ' marvel'  ' horse'
  L08: ' revolution'  ' Darwin'  ' invented'  ' magnificent'  ' invention'  ' famously'  "'s"  ' inventions'  ' famine'  ' marvel'  " Britain's"  ' arist'
  L09: ' revolution'  ' invented'  ' invention'  ' Darwin'  ' famously'  " master's"  " father's"  ' inventions'  ' famine'  "'s"  ' magnificent'  ' horse'
  L10: ' revolution'  ' Darwin'  ' invention'  ' invented'  ' inventions'  " master's"  " father's"  ' famously'  " Britain's"  ' famine'  ' arist'  ' revolutionary'
  L11: ' revolution'  ' invented'  ' invention'  ' inventions'  ' Darwin'  ' famously'  " Britain's"  " father's"  " master's"  ' revolutionary'  ' famine'  ' fossil'
  L12: ' invention'  ' revolution'  ' invented'  ' inventions'  ' Darwin'  ' famously'  " father's"  " master's"  " Britain's"  ' fossil'  ' revolutionary'  ' scientific'
  L13: ' invention'  ' revolution'  ' inventions'  ' invented'  ' Darwin'  ' famously'  ' revolutionary'  ' scientist'  ' Nobel'  " father's"  ' scientific'  " master's"
  L14: ' revolution'  ' scientist'  ' invention'  ' inventions'  ' Darwin'  ' revolutionary'  ' invented'  ' famously'  ' philosopher'  ' philosophers'  ' scientists'  ' philosophical'
  L15: ' invention'  ' inventions'  ' famously'  ' revolution'  ' invented'  ' revolutionary'  ' Darwin'  ' scientist'  '-born'  " Britain's"  " father's"  ' philosophical'
  L16: ' invention'  ' inventions'  ' famously'  ' revolution'  ' philosophical'  ' scientist'  ' revolutionary'  ' invented'  ' scientific'  ' Nobel'  ' philosophers'  ' philosopher'
  L17: ' famously'  ' Nobel'  ' invented'  ' invention'  ' inventions'  ' revolution'  ' philosophical'  ' scientist'  ' revolutionary'  ' Darwin'  ' invent'  ' philosopher'
  L18: ' Nobel'  ' invented'  ' wrote'  ' criticised'  ' famously'  ' died'  ' inventions'  ' invention'  ' published'  ' scientist'  "'s"  ' taught'
  L19: ' Darwin'  ' invented'  ' wrote'  ' died'  ' himself'  ' scientist'  "'s"  ' Scientist'  ' Nobel'  ' published'  ' criticised'  ' born'
  L20: ' wrote'  ' died'  "'s"  ' invented'  ' was'  ' Darwin'  ' famously'  ' criticised'  ' coined'  ' published'  ' born'  ','
  L21: ' was'  ' died'  ' wrote'  "'s"  ' invented'  ' born'  ' began'  ' had'  ' published'  ' himself'  ','  'was'
  L22: ' was'  ' died'  ' wrote'  "'s"  ' published'  ','  '’s'  ' born'  ' began'  ' invented'  ' had'  ' lived'

----------------------------------------------------------------------------------------------------
RELATION birth_city: 'Charles Darwin was born in the city of'
  subject tokens: ['Charles', ' Darwin'] | greedy span: [' Sh'] (content idx 0)
  model next-token at reader, clean: ' Sh'  ' London'  ' '  '?'  '\n'  ' ______'  ' \\'  '\n\n'
  model next-token at reader, jspace [subject_all|9-13]: ' London'  ' ,'  ' '  '?'  ' \\'  '\n'
  model next-token at reader, jspace [subject_all|9-17]: ' London'  ' \\'  ' '  ' ,'  '?'  ' ___'
  model next-token at reader, jspace [subject_all|6-20]: ' '  ' \\'  ' ______'  ' **'  '\n'  '\n\n'
  model next-token at reader, jspace [subject_last|9-13]: ' London'  ' \\'  '?'  ' '  '\n'  '...'
  model next-token at reader, jspace [subject_last|9-17]: ' London'  ' \\'  '\n'  ' '  '?'  ' ______'
  model next-token at reader, jspace [subject_last|6-20]: ' \\'  ' Edinburgh'  ' ?'  ' ???'  ' London'  ' '
  -- J-lens at the READER, clean --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eleven'  ' eight'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twelve'  ' twenty'  ' six'  ' seventy'  ' in'  ' Washington'  ' fifteen'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' of'  ' twenty'  ' Washington'  ' that'  ' fifty'  ' and'  ','
    L03: ' the'  ' a'  ' in'  ','  ' and'  ' twelve'  ' fourteen'  ' of'  ' fifty'  ' that'  ' twenty'  ' Washington'
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' fifty'  ','  ' twenty'  ' Washington'  ' and'  ' seventy'  ' that'
    L05: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' of'  ' and'  ' fifty'  ' '  ' seventy'
    L06: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' and'  ' '  ' fifty'  ' seventy'  ' Washington'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ','  ' nineteen'  ' seventy'  ' fifty'  ' seventeen'  ' and'  ' thirty'
    L08: ' the'  ','  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' and'  ' in'  ' of'  ' seventy'  ' nineteen'  ' Washington'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' twenty'  ','  ' seventeen'  ' nineteen'  ' eleven'  ' fifty'  ' of'  ' a'
    L10: ' the'  ' seventy'  ' fourteen'  ','  ' twenty'  ' Washington'  ' Philadelphia'  ' twelve'  ' Boston'  ' seventeen'  ' America'  ' and'
    L11: ' the'  ' seventy'  ' fourteen'  ' twelve'  ' twenty'  ','  ' seventeen'  ' a'  ' nineteen'  ' eleven'  ' thirty'  ' forty'
    L12: ' Philadelphia'  ' seventy'  ' Washington'  ' fourteen'  ' Boston'  ' twelve'  ' seventeen'  ' eleven'  ' twenty'  ' nineteen'  ','  ' Portsmouth'
    L13: ' Philadelphia'  ' Washington'  ' Boston'  ' Portsmouth'  ' Massachusetts'  ' London'  ' Essex'  ' Greenwich'  ' town'  ' California'  ' Norfolk'  ' Springfield'
    L14: ' Essex'  ' Massachusetts'  ' Portsmouth'  ' Washington'  ' Philadelphia'  ' Lisbon'  ' London'  ' Southampton'  ' Springfield'  ' Boston'  ' Livingston'  ' Dublin'
    L15: ' Essex'  ' Bethlehem'  ' Massachusetts'  ' Portsmouth'  ' Augusta'  ' Westminster'  ' Norfolk'  ' Livingston'  ' Southampton'  ' Springfield'  ' Berkeley'  ' Dublin'
    L16: ' Bethlehem'  ' Livingston'  ' Massachusetts'  ' Essex'  ' Boston'  ' Springfield'  ' Philadelphia'  ' Nassau'  ' Washington'  ' Portsmouth'  ' Augusta'  ' Pennsylvania'
    L17: ' Bethlehem'  ' Springfield'  ' Honolulu'  ' Pennsylvania'  ' Southampton'  ' Livingston'  ' Newark'  ' Augusta'  ' Massachusetts'  ' Heathrow'  ' Westminster'  ' Philadelphia'
    L18: ' Southampton'  ' Westminster'  ' Honolulu'  ' Stockton'  ' Portsmouth'  ' Springfield'  ' Londres'  ' Bethlehem'  ' Bloomington'  ' Colombo'  ' Newark'  ' Albany'
    L19: ' Hert'  ' Darwin'  ' Portsmouth'  ' Southampton'  ' Cambridge'  ' Norfolk'  ' Hampshire'  ' Londres'  ' Nassau'  ' Birth'  ' Auckland'  ' Surrey'
    L20: ' Birth'  ' Darwin'  ' Edinburgh'  ' Cambridge'  ' Hert'  ' London'  ' Liverpool'  ' Portsmouth'  ' Londres'  ' Leicester'  ' Oxford'  ' Norwich'
    L21: ' London'  ' Edinburgh'  ' Darwin'  ' Plymouth'  ' Liverpool'  ' Londres'  ' Exeter'  ' Dublin'  ' Birth'  ' Manchester'  ' Stamford'  ' Kensington'
    L22: ' London'  ' Dorset'  ' Liverpool'  ' Dover'  ' Devon'  ' Darwin'  ' Norfolk'  ' Dublin'  ' Edinburgh'  ' Manchester'  ' Kent'  ' Salisbury'
  -- J-lens at the READER, jspace [subject_all|9-13] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eleven'  ' eight'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twelve'  ' twenty'  ' six'  ' seventy'  ' in'  ' Washington'  ' fifteen'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' of'  ' twenty'  ' Washington'  ' that'  ' fifty'  ' and'  ','
    L03: ' the'  ' a'  ' in'  ','  ' and'  ' twelve'  ' fourteen'  ' of'  ' fifty'  ' that'  ' twenty'  ' Washington'
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' fifty'  ','  ' twenty'  ' Washington'  ' and'  ' seventy'  ' that'
    L05: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' of'  ' and'  ' fifty'  ' '  ' seventy'
    L06: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' and'  ' '  ' fifty'  ' seventy'  ' Washington'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ','  ' nineteen'  ' seventy'  ' fifty'  ' seventeen'  ' and'  ' thirty'
    L08: ' the'  ','  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' and'  ' in'  ' of'  ' seventy'  ' nineteen'  ' Washington'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' twenty'  ','  ' seventeen'  ' nineteen'  ' eleven'  ' fifty'  ' of'  ' a'
    L10: ' the'  ' seventy'  ' fourteen'  ' Washington'  ','  ' Philadelphia'  ' twenty'  ' twelve'  ' Boston'  ' America'  ' seventeen'  ' eleven'
    L11: ' the'  ' seventy'  ' fourteen'  ' twenty'  ' twelve'  ' seventeen'  ' a'  ','  ' eleven'  ' nineteen'  ' thirty'  ' forty'
    L12: ' Philadelphia'  ' Washington'  ' seventy'  ' fourteen'  ' Boston'  ' twelve'  ' seventeen'  ' eleven'  ' nineteen'  ' the'  ' twenty'  ','
    L13: ' Washington'  ' Philadelphia'  ' Boston'  ' Portsmouth'  ' Massachusetts'  ' London'  ' town'  ' Greenwich'  ' Essex'  ' California'  ' Springfield'  ' nineteen'
    L14: ' Massachusetts'  ' Essex'  ' Portsmouth'  ' Washington'  ' London'  ' Southampton'  ' Lisbon'  ' Springfield'  ' Philadelphia'  ' California'  ' England'  ' Dublin'
    L15: ' Massachusetts'  ' Essex'  ' Portsmouth'  ' Augusta'  ' Bethlehem'  ' Westminster'  ' Berkeley'  ' Livingston'  ' Southampton'  ' Springfield'  ' Berkshire'  ' Washington'
    L16: ' Massachusetts'  ' Bethlehem'  ' Livingston'  ' Springfield'  ' Pennsylvania'  ' Boston'  ' Augusta'  ' Washington'  ' Maine'  ' Essex'  ' London'  ' Honolulu'
    L17: ' Pennsylvania'  ' Honolulu'  ' Birth'  ' Augusta'  ' Springfield'  ' Bethlehem'  ' Massachusetts'  ' Pasadena'  ' Newark'  ' Livingston'  ' Southampton'  ' Westminster'
    L18: ' Honolulu'  ' Westminster'  ' Southampton'  ' Birth'  ' Stockton'  ' Augusta'  ' Springfield'  ' Newark'  ' Pennsylvania'  ' Bloomington'  ' Portsmouth'  ' Colombo'
    L19: ' Hert'  ' Southampton'  ' Cambridge'  ' Birth'  ' Portsmouth'  ' Honolulu'  ' Oxford'  ' Norfolk'  ' Hampshire'  ' London'  ' Geneva'  ' Westminster'
    L20: ' London'  ' Edinburgh'  ' Cambridge'  ' Oxford'  ' Hert'  ' Leicester'  ' Liverpool'  ' Norwich'  ' Portsmouth'  ' Londres'  ' Birth'  ' Leeds'
    L21: ' London'  ' Edinburgh'  ' Stamford'  ' Sydney'  ' Perth'  ' Liverpool'  ' Oxford'  ' Londres'  ' Dublin'  ' Adelaide'  ' Kensington'  ' Melbourne'
    L22: ' London'  ' Edinburgh'  ' Sydney'  ' Liverpool'  ' Hert'  ' Dublin'  ' Londres'  ' ______'  ' Perth'  ' Darwin'  ' Westminster'  ' Port'
  -- J-lens at the READER, jspace [subject_all|9-17] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eleven'  ' eight'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twelve'  ' twenty'  ' six'  ' seventy'  ' in'  ' Washington'  ' fifteen'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' of'  ' twenty'  ' Washington'  ' that'  ' fifty'  ' and'  ','
    L03: ' the'  ' a'  ' in'  ','  ' and'  ' twelve'  ' fourteen'  ' of'  ' fifty'  ' that'  ' twenty'  ' Washington'
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' fifty'  ','  ' twenty'  ' Washington'  ' and'  ' seventy'  ' that'
    L05: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' of'  ' and'  ' fifty'  ' '  ' seventy'
    L06: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' and'  ' '  ' fifty'  ' seventy'  ' Washington'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ','  ' nineteen'  ' seventy'  ' fifty'  ' seventeen'  ' and'  ' thirty'
    L08: ' the'  ','  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' and'  ' in'  ' of'  ' seventy'  ' nineteen'  ' Washington'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' twenty'  ','  ' seventeen'  ' nineteen'  ' eleven'  ' fifty'  ' of'  ' a'
    L10: ' the'  ' seventy'  ' fourteen'  ' Washington'  ','  ' Philadelphia'  ' twenty'  ' twelve'  ' Boston'  ' America'  ' seventeen'  ' eleven'
    L11: ' the'  ' seventy'  ' fourteen'  ' twenty'  ' twelve'  ' seventeen'  ' a'  ','  ' eleven'  ' nineteen'  ' thirty'  ' forty'
    L12: ' Philadelphia'  ' Washington'  ' seventy'  ' fourteen'  ' Boston'  ' twelve'  ' seventeen'  ' eleven'  ' nineteen'  ' the'  ' twenty'  ','
    L13: ' Washington'  ' Philadelphia'  ' Boston'  ' Portsmouth'  ' Massachusetts'  ' London'  ' town'  ' Greenwich'  ' Essex'  ' California'  ' Springfield'  ' nineteen'
    L14: ' Massachusetts'  ' Essex'  ' Portsmouth'  ' Washington'  ' London'  ' Southampton'  ' Lisbon'  ' Springfield'  ' Philadelphia'  ' California'  ' England'  ' Dublin'
    L15: ' Massachusetts'  ' Essex'  ' Augusta'  ' Portsmouth'  ' Bethlehem'  ' Westminster'  ' Berkeley'  ' Livingston'  ' Springfield'  ' Washington'  ' Southampton'  ' Berkshire'
    L16: ' Bethlehem'  ' Massachusetts'  ' Livingston'  ' Springfield'  ' Pennsylvania'  ' Washington'  ' Boston'  ' Augusta'  ' Essex'  ' London'  ' Maine'  ' Honolulu'
    L17: ' Pennsylvania'  ' Honolulu'  ' Bethlehem'  ' Springfield'  ' Birth'  ' Augusta'  ' Massachusetts'  ' Livingston'  ' Washington'  ' Newark'  ' Pasadena'  ' California'
    L18: ' Honolulu'  ' Westminster'  ' Stockton'  ' Southampton'  ' Birth'  ' Springfield'  ' Newark'  ' Bethlehem'  ' Albany'  ' Augusta'  ' Boston'  ' Pennsylvania'
    L19: ' Hert'  ' Southampton'  ' Norfolk'  ' Albany'  ' Boston'  ' Cambridge'  ' Darwin'  ' Geneva'  ' Hampshire'  ' Oxford'  ' Birth'  ' London'
    L20: ' London'  ' Hert'  ' Edinburgh'  ' Cambridge'  ' Norwich'  ' Oxford'  ' Portsmouth'  ' Darwin'  ' Leeds'  ' Leicester'  ' Norfolk'  ' Birth'
    L21: ' London'  ' Stamford'  ' Edinburgh'  ' Sydney'  ' Perth'  ' Sunderland'  ' Essex'  ' Hert'  ' Adelaide'  ' Newcastle'  ' Darwin'  ' Liverpool'
    L22: ' London'  ' Hert'  ' Stamford'  ' Dublin'  ' Liverpool'  ' Edinburgh'  ' Lond'  ' Sunderland'  ' Darwin'  ' Dorset'  ' Sydney'  ' Dover'
  -- J-lens at the READER, jspace [subject_all|6-20] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eleven'  ' eight'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twelve'  ' twenty'  ' six'  ' seventy'  ' in'  ' Washington'  ' fifteen'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' of'  ' twenty'  ' Washington'  ' that'  ' fifty'  ' and'  ','
    L03: ' the'  ' a'  ' in'  ','  ' and'  ' twelve'  ' fourteen'  ' of'  ' fifty'  ' that'  ' twenty'  ' Washington'
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' fifty'  ','  ' twenty'  ' Washington'  ' and'  ' seventy'  ' that'
    L05: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' of'  ' and'  ' fifty'  ' '  ' seventy'
    L06: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' and'  ' '  ' fifty'  ' seventy'  ' Washington'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' nineteen'  ','  ' seventy'  ' fifty'  ' seventeen'  ' and'  ' thirty'
    L08: ' the'  ','  ' a'  ' twelve'  ' and'  ' fourteen'  ' twenty'  ' in'  ' of'  ' seventy'  ' nineteen'  ' seventeen'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' seventeen'  ' Washington'  ' twenty'  ' nineteen'  ','  ' eleven'  ' Philadelphia'  ' fifty'
    L10: ' Washington'  ' the'  ' Philadelphia'  ' fourteen'  ' seventy'  ','  ' Boston'  ' America'  ' seventeen'  ' twenty'  ' twelve'  ' and'
    L11: ' the'  ' fourteen'  ' seventy'  ' seventeen'  ','  ' Washington'  ' twenty'  ' twelve'  ' nineteen'  ' Philadelphia'  ' eleven'  ' a'
    L12: ' Washington'  ' Philadelphia'  ' seventy'  ' fourteen'  ' Boston'  ','  ' seventeen'  ' twelve'  ' nineteen'  ' eleven'  ' Portsmouth'  ' the'
    L13: ' Washington'  ' Philadelphia'  ' Boston'  ' Massachusetts'  ' California'  ' Portsmouth'  ' Springfield'  ' Essex'  ' town'  ' America'  ' nineteen'  ' Columbus'
    L14: ' Massachusetts'  ' Washington'  ' Essex'  ' Portsmouth'  ' Philadelphia'  ' Springfield'  ' California'  ' Livingston'  ' Boston'  ' Pennsylvania'  ' Southampton'  ' Portland'
    L15: ' Massachusetts'  ' Augusta'  ' Essex'  ' Portsmouth'  ' Bethlehem'  ' Washington'  ' Springfield'  ' Livingston'  ' Pennsylvania'  ' Berkshire'  ' Norfolk'  ' Berkeley'
    L16: ' Bethlehem'  ' Springfield'  ' Massachusetts'  ' Livingston'  ' Pennsylvania'  ' Boston'  ' Augusta'  ' Washington'  ' Honolulu'  ' Philadelphia'  ' Portsmouth'  ' Essex'
    L17: ' Pennsylvania'  ' Springfield'  ' Honolulu'  ' Augusta'  ' Bethlehem'  ' Newark'  ' Arlington'  ' Pasadena'  ' Livingston'  ' Massachusetts'  ' Birth'  ' Southampton'
    L18: ' Southampton'  ' Springfield'  ' Honolulu'  ' Stockton'  ' Bloomington'  ' Augusta'  ' Newark'  ' Portsmouth'  ' Westminster'  ' Syracuse'  ' Pennsylvania'  ' Birth'
    L19: ' Norfolk'  ' Hert'  ' Birth'  ' Albany'  ' Honolulu'  ' Geneva'  ' Baden'  ' Nassau'  ' Amherst'  ' Boston'  ' Hampshire'  ' Portsmouth'
    L20: ' Birth'  ' Portsmouth'  ' Norwich'  ' Norfolk'  ' Edinburgh'  ' London'  ' Hert'  ' Southampton'  ' Honolulu'  ' Nairobi'  ' Stamford'  ' Cambridge'
    L21: ' London'  ' Hamburg'  ' Dublin'  ' Hert'  ' Leipzig'  ' Charleston'  ' Edinburgh'  ' Ebene'  ' Nassau'  ' Pens'  ' Bangor'  ' Hills'
    L22: ' York'  ' London'  ' Hamburg'  ' Hills'  ' Hamb'  ' Hert'  ' Bangor'  ' Albany'  ' Edinburgh'  ' Haarlem'  ' Liverpool'  ' Pens'
  -- J-lens at the READER, jspace [subject_last|9-13] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eleven'  ' eight'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twelve'  ' twenty'  ' six'  ' seventy'  ' in'  ' Washington'  ' fifteen'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' of'  ' twenty'  ' Washington'  ' that'  ' fifty'  ' and'  ','
    L03: ' the'  ' a'  ' in'  ','  ' and'  ' twelve'  ' fourteen'  ' of'  ' fifty'  ' that'  ' twenty'  ' Washington'
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' fifty'  ','  ' twenty'  ' Washington'  ' and'  ' seventy'  ' that'
    L05: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' of'  ' and'  ' fifty'  ' '  ' seventy'
    L06: ' the'  ' a'  ','  ' fourteen'  ' twelve'  ' in'  ' twenty'  ' and'  ' '  ' fifty'  ' seventy'  ' Washington'
    L07: ' the'  ' twelve'  ' fourteen'  ' a'  ' twenty'  ','  ' nineteen'  ' seventy'  ' fifty'  ' seventeen'  ' and'  ' thirty'
    L08: ' the'  ','  ' twelve'  ' fourteen'  ' a'  ' twenty'  ' and'  ' in'  ' of'  ' seventy'  ' nineteen'  ' Washington'
    L09: ' the'  ' fourteen'  ' seventy'  ' twelve'  ' twenty'  ','  ' seventeen'  ' nineteen'  ' eleven'  ' fifty'  ' of'  ' a'
    L10: ' the'  ' seventy'  ' fourteen'  ' Washington'  ','  ' twenty'  ' Philadelphia'  ' twelve'  ' Boston'  ' seventeen'  ' America'  ' and'
    L11: ' the'  ' seventy'  ' fourteen'  ' twelve'  ' twenty'  ' seventeen'  ','  ' nineteen'  ' a'  ' eleven'  ' thirty'  ' forty'
    L12: ' Philadelphia'  ' Washington'  ' seventy'  ' fourteen'  ' Boston'  ' twelve'  ' seventeen'  ' eleven'  ' nineteen'  ' the'  ' twenty'  ','
    L13: ' Washington'  ' Philadelphia'  ' Boston'  ' Portsmouth'  ' Massachusetts'  ' London'  ' Greenwich'  ' town'  ' Essex'  ' California'  ' nineteen'  ' Springfield'
    L14: ' Essex'  ' Massachusetts'  ' Portsmouth'  ' Washington'  ' Philadelphia'  ' London'  ' Southampton'  ' Boston'  ' Lisbon'  ' Springfield'  ' Greenwich'  ' California'
    L15: ' Essex'  ' Portsmouth'  ' Massachusetts'  ' Bethlehem'  ' Augusta'  ' Westminster'  ' Norfolk'  ' Livingston'  ' Berkeley'  ' Southampton'  ' Springfield'  ' Dublin'
    L16: ' Bethlehem'  ' Boston'  ' Livingston'  ' Massachusetts'  ' Springfield'  ' Essex'  ' Philadelphia'  ' Portsmouth'  ' Washington'  ' Augusta'  ' Dublin'  ' Honolulu'
    L17: ' Honolulu'  ' Bethlehem'  ' Pennsylvania'  ' Springfield'  ' Southampton'  ' Livingston'  ' Newark'  ' Augusta'  ' Massachusetts'  ' Philadelphia'  ' Westminster'  ' Bloomington'
