family,sign,rank,family_z,pid,position,token,member_z,context,trace_z
sv03_mid,positive,16,2.8783801875530166,fineweb_discovery_0069,58, considered,"L09/SV03:+3.15,L10/SV03:+2.85,L11/SV03:+2.80,L12/SV03:+2.50"," an action that lowers the trustee’s income. Even if the beneficiary is designated in a way that prevents the assets from being⟦ considered⟧ available, Medicaid still applies a transfer penalty, sometimes called a gifting penalty, which prevents the trustee from being eligible for a"," beneficiary{+0.54}  is{+1.32}  designated{+1.24}  in{+0.38}  a{-1.16}  way{+1.10}  that{+0.95}  prevents{+0.56}  the{-1.21}  assets{-1.13}  from{+0.67}  being{+0.70} ⟦ considered{+2.88}⟧  available{+1.14} ,{+0.67}  Medicaid{-1.70}  still{+1.34}  applies{+0.94}  a{-0.43}  transfer{-0.13}  penalty{-0.53} ,{+0.73}  sometimes{+1.57}  called{+1.24}  a{-0.64}"
sv03_mid,positive,17,2.8746000675028305,fineweb_discovery_0102,63, mention,"L09/SV03:+2.92,L10/SV03:+2.72,L11/SV03:+2.78,L12/SV03:+2.86","’re left holding the bag, and will have to pay the bank for the amount of the check. This is not to⟦ mention⟧ the possibility of law suits and/or criminal charges you may face. If you thought that once a check cleared it was a", bank{-0.98}  for{+0.98}  the{-0.62}  amount{+0.61}  of{+1.00}  the{-0.18}  check{-0.25} .{-0.12}  This{+0.80}  is{-0.02}  not{+0.60}  to{+0.74} ⟦ mention{+2.87}⟧  the{-0.52}  possibility{+1.42}  of{-0.52}  law{-1.25}  suits{+0.20}  and{+1.09} /or{+1.87}  criminal{-0.79}  charges{+0.17}  you{+0.05}  may{+0.91}  face{+0.43}
sv03_mid,positive,18,2.8627781767775766,fineweb_discovery_0054,52, wherein,"L09/SV03:+2.65,L10/SV03:+2.90,L11/SV03:+2.74,L12/SV03:+2.94", had group discussions where participants were invited to share their lives based on the sessions. The participants were then led into a time⟦ wherein⟧ they examined their lives before the exposed Blessed Sacrament and once prepared were encouraged to make a good confession. The participants, on{+1.36}  the{-0.30}  sessions{+0.68} .{+0.31}  The{+0.44}  participants{+1.54}  were{-0.16}  then{+1.68}  led{-0.05}  into{+0.91}  a{-0.46}  time{+0.10} ⟦ wherein{+2.86}⟧  they{+0.45}  examined{+1.68}  their{-0.11}  lives{+0.84}  before{+1.28}  the{-0.61}  exposed{+0.63}  Blessed{-0.37}  Sac{-2.29} r{-2.09} ament{-0.32}  and{+0.68}
sv03_mid,positive,19,2.8180963206215357,fineweb_discovery_0302,52, facilitating,"L09/SV03:+3.02,L10/SV03:+2.72,L11/SV03:+2.72,L12/SV03:+2.60"," science company. Dedicated to promoting safe living and working environments, UL helps safeguard people, products and places in important ways,⟦ facilitating⟧ trade and providing peace of mind.\nUL chose to partner with PowerObjects to create a CRM training program that would efficiently facilitate"," UL{-1.76}  helps{+1.74}  safeguard{+1.60}  people{+0.65} ,{-0.63}  products{-0.67}  and{-0.97}  places{-0.09}  in{+0.62}  important{+1.58}  ways{+0.61} ,{+0.20} ⟦ facilitating{+2.82}⟧  trade{-0.97}  and{-0.31}  providing{+2.47}  peace{-0.60}  of{-1.60}  mind{+0.51} .\n{-0.04} UL{-0.84}  chose{+1.10}  to{+0.67}  partner{+0.22}  with{-0.27}"
sv03_mid,positive,20,2.7977930665463235,fineweb_discovery_0341,47, being,"L09/SV03:+2.76,L10/SV03:+2.63,L11/SV03:+2.77,L12/SV03:+2.82", Mara). Emily comes to his attention in a depressed state via recent suicide attempt that lands her in the emergency room. Banks⟦ being⟧ a doctor overworked and maybe even ready to go home allows Emily to leave with only a script and her word that she, recent{+1.53}  suicide{-0.02}  attempt{+1.15}  that{+1.35}  lands{+0.58}  her{-0.22}  in{+0.93}  the{-0.57}  emergency{+0.73}  room{+0.41} .{+0.43}  Banks{-1.38} ⟦ being{+2.80}⟧  a{-0.28}  doctor{+0.30}  over{+0.46} worked{+0.28}  and{+1.29}  maybe{+1.85}  even{+1.77}  ready{+1.41}  to{+0.34}  go{+0.39}  home{-0.47}  allows{+1.50}
sv03_mid,positive,21,2.7794276124274107,fineweb_discovery_0044,141, assessing,"L09/SV03:+2.99,L10/SV03:+2.73,L11/SV03:+2.69,L12/SV03:+2.50"," sector you must read this brand new report. Visiongain’s report shows you the potential revenue streams to 2026,⟦ assessing⟧ data, trends, opportunities and business prospects there.\nEthoxylates are non-ionic surfactants and they account"," report{+1.29}  shows{+1.55}  you{+1.12}  the{-1.18}  potential{+1.90}  revenue{+1.04}  streams{+0.55}  to{+1.39}  {-1.09} 202{-1.42} 6{-0.87} ,{+1.26} ⟦ assessing{+2.78}⟧  data{+0.11} ,{+1.36}  trends{-0.01} ,{-0.81}  opportunities{+1.62}  and{+1.45}  business{+0.09}  prospects{+0.82}  there{-0.06} .\n{-0.10} Eth{-0.87} ox{-2.10}"
sv03_mid,positive,22,2.7782138558832266,fineweb_discovery_0038,12,ifying,"L09/SV03:+2.75,L10/SV03:+2.67,L11/SV03:+2.79,L12/SV03:+2.69"," to practicing accountability, there are three vital elements: Ident⟦ifying⟧ a metric, tracking, and reporting.\nMETRIC: What will you measure/observe?\nIdentify what specific action you can"," to{-0.83}  practicing{+0.89}  accountability{+0.66} ,{+0.69}  there{+0.47}  are{+0.70}  three{-0.42}  vital{+1.01}  elements{+0.36} :{+0.80}  Ident{-1.50} ⟦ifying{+2.78}⟧  a{+0.40}  metric{+0.55} ,{+1.65}  tracking{+1.38} ,{+1.00}  and{+0.71}  reporting{+0.99} .\n{-0.88} MET{-1.73} RIC{-0.06} :{+0.81}  What{+0.25}"
sv03_mid,positive,23,2.778111427541519,fineweb_discovery_0205,255, is,"L09/SV03:+2.51,L10/SV03:+2.77,L11/SV03:+2.69,L12/SV03:+2.93","Avoid the Bad Numbers\nTo succeed in your sports activities betting handicapping work, the first thing that you should take note⟦ is⟧ actually"," handic{-1.82} apping{+1.05}  work{+0.55} ,{+2.07}  the{+0.54}  first{+2.43}  thing{+2.32}  that{-0.18}  you{-0.64}  should{+2.64}  take{+1.51}  note{+1.48} ⟦ is{+2.78}⟧  actually{+2.12}"
sv03_mid,positive,24,2.777147691508633,fineweb_discovery_0343,84, much,"L09/SV03:+2.42,L10/SV03:+2.81,L11/SV03:+2.86,L12/SV03:+2.81"," of all kinds of silver bracelets\n. Once a decent design is created in this kind of colour combination, you have pretty⟦ much⟧ fixed your entire jewellery box. For me this is a must have item in the jewellery closet. I have these in spare"," is{+0.78}  created{+1.63}  in{+0.59}  this{-0.07}  kind{-1.87}  of{+1.54}  colour{+0.28}  combination{+1.93} ,{+1.23}  you{+0.25}  have{+1.04}  pretty{+0.69} ⟦ much{+2.78}⟧  fixed{+1.13}  your{+0.47}  entire{+1.41}  jewellery{-0.15}  box{-0.63} .{+0.61}  For{+0.37}  me{+1.05}  this{+0.59}  is{+0.34}  a{-0.45}  must{+0.55}"
sv03_mid,positive,25,2.7746573225684967,fineweb_discovery_0050,240, being,"L09/SV03:+2.79,L10/SV03:+2.74,L11/SV03:+2.61,L12/SV03:+2.75"," of several tools and technologies to develop applications most efficiently.\nWe involve a number of testing methods in our methods. The tests⟦ being⟧: Black Box Testing, Grey Box Testing, White Box Testing, Cross Platform Testing"," involve{+1.25}  a{+0.36}  number{-0.86}  of{+1.72}  testing{+0.69}  methods{+0.65}  in{+0.84}  our{-0.92}  methods{+0.87} .{+0.64}  The{+0.14}  tests{+0.43} ⟦ being{+2.77}⟧ :{+1.19}  Black{-2.28}  Box{-1.41}  Testing{+1.28} ,{+1.37}  Grey{-1.08}  Box{-1.09}  Testing{+1.48} ,{+0.22}  White{-0.82}  Box{-0.93}  Testing{+1.25}"
sv03_mid,positive,26,2.7664302994116596,fineweb_discovery_0019,14,creasing,"L09/SV03:+2.76,L10/SV03:+2.66,L11/SV03:+2.80,L12/SV03:+2.63", for farmers looking to become more self-sufficient and avoid ever-in⟦creasing⟧ power bills from the power companies.\nThe team at Awarua Synergy are experts in helping farmers find the right Solar, farmers{-0.85}  looking{+0.74}  to{+0.06}  become{-0.26}  more{-0.90}  self{-2.31} -s{-2.94} ufficient{+0.24}  and{+0.42}  avoid{+0.94}  ever{+0.16} -in{-2.05} ⟦creasing{+2.77}⟧  power{-0.50}  bills{+0.81}  from{+1.13}  the{-0.71}  power{+0.23}  companies{+1.29} .\n{-0.25} The{-0.27}  team{-0.09}  at{+0.66}  A{-1.47} war{-1.83}
sv03_mid,positive,27,2.766171204415496,fineweb_discovery_0397,100, nearly,"L09/SV03:+2.59,L10/SV03:+2.87,L11/SV03:+2.77,L12/SV03:+2.62"," painfully apparent to those around them. However, a cancer patient’s cognitive deficits from chemo are just as severe, albeit not⟦ nearly⟧ as noticeable to the outside world.\nA mild form of cognitive deficits is sometimes called “chemo brain.” These typically mild","’s{+1.23}  cognitive{+0.67}  deficits{+0.26}  from{+0.69}  chemo{-1.47}  are{+0.68}  just{+0.65}  as{+1.02}  severe{+1.16} ,{+0.60}  albeit{+2.42}  not{-0.05} ⟦ nearly{+2.77}⟧  as{-0.35}  noticeable{+1.94}  to{+0.65}  the{-0.93}  outside{+0.46}  world{+0.07} .\n{-0.65} A{+0.30}  mild{+0.16}  form{-0.05}  of{+0.24}  cognitive{+0.98}"
sv03_mid,positive,28,2.7624127691154676,fineweb_discovery_0170,128, providing,"L09/SV03:+3.08,L10/SV03:+2.99,L11/SV03:+2.65,L12/SV03:+2.14", person engaged in providing services or selling products within the United States?\n- Is this person running a business that performs services or⟦ providing⟧ products in the United States?\n- Did the person at anytime during the year generate a gain or loss on the sale of,?\n{-0.24} -{+1.02}  Is{+0.76}  this{+1.83}  person{+1.97}  running{+1.54}  a{-0.56}  business{+0.30}  that{+1.38}  performs{+0.90}  services{+0.35}  or{+1.16} ⟦ providing{+2.76}⟧  products{+0.58}  in{+0.63}  the{-0.96}  United{-1.50}  States{+0.39} ?\n{-0.02} -{+0.52}  Did{+0.09}  the{-1.21}  person{+1.28}  at{+0.11}  anytime{+1.68}
sv03_mid,positive,29,2.7616357678588126,fineweb_discovery_0332,20, being,"L09/SV03:+2.64,L10/SV03:+2.78,L11/SV03:+2.69,L12/SV03:+2.74"," family of LED panels were years in the making, with every design element of these next-generation panels⟦ being⟧ meticulously crafted. Following the Litepanels tradition of a one square foot form factor, the Astra series is designed with select"," the{-0.57}  making{+0.99} ,{+1.32}  with{+0.55}  every{+1.17}  design{+0.19}  element{+0.33}  of{+1.38}  these{+1.47}  next{+0.08} -generation{+0.88}  panels{+0.36} ⟦ being{+2.76}⟧  meticulously{+1.91}  crafted{+1.43} .{+0.89}  Following{+2.09}  the{-0.16}  Lite{-0.97} pan{-1.38} els{-0.18}  tradition{+1.14}  of{+1.15}  a{+0.04}  one{-0.40}"
sv03_mid,positive,30,2.756592019198156,fineweb_discovery_0236,104, being,"L09/SV03:+2.43,L10/SV03:+2.72,L11/SV03:+2.88,L12/SV03:+2.79",". Pieces seemed to be made well, and everything went together easily. One headboard piece was damaged in shipping but is⟦ being⟧ rectified by the manufacturer. They advertise the tent part, which I was pretty excited about for my 4 year old"," easily{+0.85} .{+0.23}  One{+0.20}  head{-1.05} board{-0.56}  piece{+0.31}  was{+0.92}  damaged{+0.09}  in{+0.38}  shipping{+0.12}  but{+0.65}  is{-0.48} ⟦ being{+2.76}⟧  rect{-2.43} ified{+2.01}  by{+0.18}  the{-0.52}  manufacturer{+0.83} .{-0.17}  They{+0.15}  advertise{+1.29}  the{-0.03}  tent{-1.13}  part{-0.48} ,{+0.48}"
sv03_mid,negative,1,-4.517180894107283,fineweb_discovery_0211,88, Pr,"L09/SV03:-4.06,L10/SV03:-4.28,L11/SV03:-4.58,L12/SV03:-4.82"," predictable, at the very least to have a 2-24 hour window of notice before you have sex.\nTo initiate⟦ Pr⟧EP on demand you need to take 2 tablets of PrEP at the very least 2h before you have sex",24{-0.30}  hour{+0.55}  window{-0.15}  of{+1.11}  notice{+0.72}  before{+1.18}  you{-0.57}  have{+1.16}  sex{-1.17} .\n{-0.05} To{+1.00}  initiate{+1.04} ⟦ Pr{-4.52}⟧ EP{-1.27}  on{-1.54}  demand{+0.39}  you{+1.15}  need{+1.20}  to{-0.06}  take{+0.33}  {-3.34} 2{-0.95}  tablets{-0.17}  of{+0.67}  Pr{-2.23}
sv03_mid,negative,2,-4.301390363708424,fineweb_discovery_0173,147,ate,"L09/SV03:-3.65,L10/SV03:-4.08,L11/SV03:-4.43,L12/SV03:-4.72"," to be potted on the potter’s wheel. With the Roman conquest of the area around 150 AD, Nab⟦ate⟧an pottery production started losing its thinness and polychrome decoration, becoming more crude and simple.\nNabatean"," the{-0.44}  Roman{-2.11}  conquest{-0.38}  of{+0.64}  the{-2.32}  area{+0.16}  around{+0.06}  {-1.36} 150{-1.69}  AD{-1.63} ,{+0.16}  Nab{-3.20} ⟦ate{-4.30}⟧ an{-0.72}  pottery{-0.67}  production{+0.52}  started{+1.19}  losing{+0.99}  its{-0.87}  thin{-1.18} ness{+0.22}  and{+0.44}  pol{-2.99} ych{-2.70} rome{-0.52}"
sv03_mid,negative,3,-4.222960899868018,fineweb_discovery_0079,5,af,"L09/SV03:-3.88,L10/SV03:-4.05,L11/SV03:-4.38,L12/SV03:-4.27"," University of Louisiana-L⟦af⟧ayette.\nAlso coming away with first-place finishes were Sabastian Wee and Anna Yang. Wee, 2012-13", University{-0.07}  of{-0.35}  Louisiana{-1.83} -L{-3.09} ⟦af{-4.22}⟧ ayette{-0.74} .\n{-0.84} Also{+0.21}  coming{+1.14}  away{+0.94}  with{+1.22}  first{+0.59} -place{-0.10}  finishes{+0.47}  were{+1.02}  Sab{-2.71} astian{+0.72}
sv03_mid,negative,4,-4.216894511515337,fineweb_discovery_0312,7, Rose,"L09/SV03:-3.35,L10/SV03:-4.22,L11/SV03:-4.43,L12/SV03:-4.55", -- Offensive Coordinator Brian White represented⟦ Rose⟧-Hulman Football at two Lauren's First and Goal Football Camps last week. Just 12 years after the idea of, --{-1.62}  Offensive{-1.28}  Coordinator{-0.87}  Brian{-1.59}  White{-1.78}  represented{-0.64} ⟦ Rose{-4.22}⟧ -H{-3.54} ul{-3.62} man{-1.95}  Football{-1.44}  at{-1.67}  two{-1.71}  Lauren{-2.02} 's{+0.17}  First{-1.08}  and{-0.60}  Goal{-1.47}  Football{-0.97}
sv03_mid,negative,5,-4.18744835603549,fineweb_discovery_0334,9, Gen,"L09/SV03:-3.74,L10/SV03:-3.92,L11/SV03:-4.35,L12/SV03:-4.42"," address being listed at 1428 North⟦ Gen⟧esee Avenue, everyone knows the house is actually on Elm Street:\nHighlights include an open, retro-modern kitchen, beautiful"," address{-1.24}  being{+1.40}  listed{+0.97}  at{-0.64}  {-1.99} 142{-1.69} 8{-1.31}  North{-2.24} ⟦ Gen{-4.19}⟧ ese{-3.10} e{-2.41}  Avenue{-0.57} ,{+0.75}  everyone{+1.11}  knows{+1.16}  the{+0.36}  house{-0.03}  is{+1.32}  actually{+1.60}  on{-0.37}  Elm{-1.89}"
sv03_mid,negative,6,-4.113106517949053,fineweb_discovery_0026,2,un,"L09/SV03:-4.11,L10/SV03:-4.16,L11/SV03:-4.09,L12/SV03:-3.78","Pet⟦un⟧ias are among the most popular of garden flowers. They’re easy to care for, inexpensive, and fill the garden with",Pet{-2.43} ⟦un{-4.11}⟧ ias{-1.91}  are{-0.11}  among{+0.55}  the{-0.51}  most{+0.33}  popular{+1.87}  of{+0.88}  garden{-1.08}  flowers{-0.16} .{+0.13}  They{-0.93} ’re{+1.42}
sv03_mid,negative,7,-4.027080096397873,fineweb_discovery_0322,7, R,"L09/SV03:-3.94,L10/SV03:-3.79,L11/SV03:-4.05,L12/SV03:-4.03"," serial was released, but George⟦ R⟧. R. Martin’s income has grown significantly since 2011. The author has not finished the saga of the books"," serial{-1.76}  was{-0.43}  released{+0.14} ,{+0.02}  but{+0.20}  George{-1.87} ⟦ R{-4.03}⟧ .{-1.42}  R{-1.98} .{-0.93}  Martin{-1.82} ’s{-0.38}  income{-0.46}  has{-0.57}  grown{-0.29}  significantly{+1.16}  since{-0.35}  {-2.06} 201{-2.81}"
sv03_mid,negative,8,-4.002853211292643,fineweb_discovery_0242,10,oc,"L09/SV03:-4.01,L10/SV03:-3.93,L11/SV03:-3.90,L12/SV03:-3.87",", Jake Levesque, & Simon Lar⟦oc⟧hette and recorded at The Sugar Shack Recording Studio with funding from the Ontario Arts Council, the Westminster College Foundation, and the",",{-1.56}  Jake{-1.23}  Le{-3.12} ves{-3.09} que{-0.71} ,{-0.61}  &{-1.63}  Simon{-1.09}  Lar{-3.59} ⟦oc{-4.00}⟧ hette{-0.48}  and{-0.23}  recorded{-0.31}  at{-2.02}  The{-2.09}  Sugar{-3.09}  Shack{-1.87}  Recording{-0.17}  Studio{-0.78}  with{-1.13}  funding{-0.54}  from{-1.39}"
sv03_mid,negative,9,-3.9962966425089474,fineweb_discovery_0346,197,am,"L09/SV03:-4.18,L10/SV03:-3.93,L11/SV03:-3.91,L12/SV03:-3.66"," concentration (time>EC50) is the pharmacodynamic (PD) index predicting the inhibition of viral replication by intravenous zan⟦am⟧ivir. However, for other neuraminidase inhibitors, the ratio of the area under the concentration-time curve to the","PD{-2.29} ){+0.13}  index{-0.19}  predicting{+2.19}  the{-0.40}  inhibition{+1.20}  of{+1.09}  viral{-1.21}  replication{+0.19}  by{+0.98}  intravenous{-0.20}  zan{-2.62} ⟦am{-4.00}⟧ ivir{-1.34} .{+0.11}  However{+0.76} ,{+0.76}  for{+0.46}  other{+0.67}  neur{-2.76} amin{-2.58} id{-2.93} ase{-1.22}  inhibitors{+0.41} ,{+0.85}"
sv03_mid,negative,10,-3.961630427188557,fineweb_discovery_0228,1,ck,"L09/SV03:-3.81,L10/SV03:-4.00,L11/SV03:-4.28,L12/SV03:-3.47","⟦ck⟧ Rolled Rubber, Rubber Weight Room Flooring\nTop Features for Rolled Rubber 3/8 Inch 17% Color","⟦ck{-3.96}⟧  Rol{-2.14} led{-1.28}  Rubber{-1.87} ,{+0.30}  Rubber{-1.28}  Weight{-0.91}  Room{-1.21}  Flooring{+0.03} \n{-0.93} Top{-1.17}  Features{+0.42}  for{+0.83}"
sv03_mid,negative,11,-3.911996461691757,fineweb_discovery_0071,11,ob,"L09/SV03:-3.36,L10/SV03:-3.99,L11/SV03:-3.86,L12/SV03:-4.14"," suggested we don't often see enough bite marks on tril⟦ob⟧ites. Hmm. Battle-scars, eh? So far I have not put any on this little critter. This"," suggested{+0.32}  we{-0.30}  don't{-0.63}  often{+1.30}  see{+0.25}  enough{+0.60}  bite{-1.60}  marks{-1.33}  on{-0.74}  tril{-3.03} ⟦ob{-3.91}⟧ ites{-1.37} .{+0.39}  Hmm{-0.56} .{-0.30}  Battle{-0.57} -sc{-1.83} ars{-1.09} ,{+0.39}  eh{-0.91} ?{+0.46}  So{-0.12}  far{+0.44}"
sv03_mid,negative,12,-3.906599871479224,fineweb_discovery_0227,3,arr,"L09/SV03:-3.70,L10/SV03:-3.88,L11/SV03:-3.92,L12/SV03:-3.83",", Gal⟦arr⟧aga defended Joyce and accepted his apology.\n3. Shawn Crawford, 2008 Beijing Olympics\nFinished fourth, but was",",{-1.56}  Gal{-2.88} ⟦arr{-3.91}⟧ aga{-1.54}  defended{-0.31}  Joyce{-1.82}  and{-0.59}  accepted{-0.48}  his{-1.70}  apology{+0.22} .\n{-1.47} 3{-1.96} .{-1.06}  Shawn{-1.32}  Crawford{-1.16}"
sv03_mid,negative,13,-3.9024175569188935,fineweb_discovery_0096,8, dol,"L09/SV03:-3.62,L10/SV03:-3.84,L11/SV03:-4.01,L12/SV03:-3.86","itia animi, id est laborum et⟦ dol⟧orum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis","itia{-1.42}  animi{-1.77} ,{-0.69}  id{-2.58}  est{-1.55}  laborum{-1.25}  et{-2.53} ⟦ dol{-3.90}⟧ orum{-1.13}  fuga{-1.25} .{-0.84}  Et{-1.38}  harum{-2.20}  quidem{-1.29}  rerum{-1.56}  facil{-1.98} is{-0.94}  est{-1.09}  et{-1.59}  exped{-2.57}"
sv03_mid,negative,14,-3.8449997568279555,fineweb_discovery_0128,85, Lib,"L09/SV03:-3.30,L10/SV03:-3.73,L11/SV03:-3.91,L12/SV03:-4.14"," of all was a sense of shared hope. He was an optimist, about Libya and about the potential for friendship between⟦ Lib⟧yans and Americans. He saw the promise of a free Libya, of a better future for Libyans and their children and"," optim{-0.84} ist{+0.44} ,{+1.38}  about{+0.98}  Libya{-1.77}  and{+1.10}  about{+1.30}  the{-1.13}  potential{+1.70}  for{+0.77}  friendship{-0.03}  between{+0.96} ⟦ Lib{-3.84}⟧ yans{-0.90}  and{+0.13}  Americans{-0.52} .{-0.04}  He{+0.24}  saw{+0.63}  the{-0.41}  promise{+0.20}  of{+1.01}  a{-0.81}  free{-0.11}  Libya{-0.74}"
sv03_mid,negative,15,-3.81617464793754,fineweb_discovery_0233,15, Ge,"L09/SV03:-3.65,L10/SV03:-3.77,L11/SV03:-3.86,L12/SV03:-3.70",". 2018, which also includes some initial calibration results from the⟦ Ge⟧ostationary Interferometric IR Sounder (GIIRS).\nHank Revercomb, Dave Tobin, Bob Kn","201{-2.10} 8{-1.08} ,{-0.11}  which{+0.21}  also{-0.40}  includes{+0.51}  some{-0.05}  initial{+0.11}  calibration{+0.04}  results{-0.82}  from{-0.49}  the{-1.37} ⟦ Ge{-3.82}⟧ ost{-3.75} ation{-1.69} ary{-0.85}  Inter{-2.82} fer{-2.04} ometric{-0.37}  IR{-2.22}  Sound{-2.93} er{-1.06}  ({-1.82} GI{-2.45} IRS{-1.37}"
sv03_mid,negative,16,-3.767597164200435,fineweb_discovery_0357,1,d,"L09/SV03:-3.71,L10/SV03:-3.63,L11/SV03:-4.07,L12/SV03:-3.38","⟦d⟧rew himself from the company of men”.\nThe Sistine Chapel, which took approximately four years to complete (1508–",⟦d{-3.77}⟧ rew{-1.50}  himself{-1.17}  from{-1.46}  the{-1.23}  company{-0.26}  of{-0.22}  men{-1.37} ”.\n{-1.82} The{-0.84}  Sist{-2.46} ine{-1.15}  Chapel{-0.58}
sv03_mid,negative,17,-3.759647069984481,fineweb_discovery_0003,248, rect,"L09/SV03:-3.13,L10/SV03:-3.61,L11/SV03:-4.04,L12/SV03:-3.98"," than previously reported.\n""The technique is more precise in distinguishing between benign tumors and invasive cancers, and between tumors localized to the⟦ rect⟧al wall and tumors with transmural invasion"," benign{-1.04}  tumors{-0.62}  and{+0.43}  invasive{-0.77}  cancers{-0.16} ,{+0.27}  and{+0.02}  between{+1.17}  tumors{-0.72}  localized{+0.23}  to{-0.06}  the{-1.80} ⟦ rect{-3.76}⟧ al{-1.33}  wall{-1.30}  and{+0.31}  tumors{+0.52}  with{-0.29}  transm{-2.85} ural{-1.66}  invasion{+0.26}"
sv03_mid,negative,18,-3.75671212653163,fineweb_discovery_0234,137,oz,"L09/SV03:-3.74,L10/SV03:-3.59,L11/SV03:-3.94,L12/SV03:-3.47"," San Jose Mercury News reports it was one of only about 200 first-generation desktop computers assembled by Steve Jobs, Steve W⟦oz⟧niak and Ron Wayne in 1976.\n""We really couldn't believe our eyes. We thought it was fake,"" G","200{-0.48}  first{-0.21} -generation{-0.13}  desktop{-0.45}  computers{+0.49}  assembled{+0.51}  by{+1.03}  Steve{-1.79}  Jobs{-1.34} ,{+0.20}  Steve{-0.29}  W{-1.29} ⟦oz{-3.76}⟧ ni{-2.44} ak{-1.52}  and{-0.06}  Ron{-1.71}  Wayne{-1.54}  in{+0.28}  {-1.62} 197{-1.69} 6{-0.21} .\n{-0.74} ""We{-0.36}  really{+0.95}"
sv03_mid,negative,19,-3.737902588850448,fineweb_discovery_0258,6, mm,"L09/SV03:-3.29,L10/SV03:-3.70,L11/SV03:-3.78,L12/SV03:-3.90"," and antenna arrays operating at⟦ mm⟧Wave frequencies. Using virtual prototypes, we will simulate wideband transmitters and receivers including co-existence and interference scenarios,"," and{-1.01}  antenna{-2.24}  arrays{-0.98}  operating{+0.16}  at{-1.30} ⟦ mm{-3.74}⟧ Wave{-2.76}  frequencies{-0.59} .{-1.39}  Using{+0.13}  virtual{-1.72}  prototypes{-0.68} ,{-0.56}  we{-1.34}  will{-0.26}  simulate{+0.49}  wide{-1.99} band{-2.06}"
sv03_mid,negative,20,-3.736645805402543,fineweb_discovery_0206,2,w,"L09/SV03:-3.72,L10/SV03:-3.74,L11/SV03:-3.84,L12/SV03:-3.37"," (⟦w⟧ix) not working for everyone right now? Get current Wix.com (wix) outages, status, timeouts and", ({-1.75} ⟦w{-3.74}⟧ ix{-2.33} ){-0.17}  not{-0.89}  working{+0.88}  for{-0.88}  everyone{+0.83}  right{-0.70}  now{+0.83} ?{+0.38}  Get{+0.23}  current{+0.85}  Wix{-0.93}
sv03_mid,negative,21,-3.731605328701821,fineweb_discovery_0378,172, Storm,"L09/SV03:-3.14,L10/SV03:-3.62,L11/SV03:-4.02,L12/SV03:-3.87","The Commission will publish its final report and recommendations to the Executive in April 2015.Sinn Féin health spokesperson for⟦ Storm⟧ont, Maeve McLaughlin, has welcomed the inquiry and has requested an immediate briefing.""We have been saying for"," in{+0.05}  April{-0.52}  {-2.27} 201{-2.85} 5{-1.22} .S{-3.18} inn{-3.02}  Fé{-3.27} in{-1.61}  health{-1.97}  spokesperson{-0.82}  for{-0.93} ⟦ Storm{-3.73}⟧ ont{-3.09} ,{-0.61}  Mae{-2.82} ve{-1.75}  Mc{-3.39} Laugh{-2.58} lin{-1.07} ,{-0.49}  has{-0.65}  welcomed{+0.46}  the{-1.03}  inquiry{+0.41}"
sv03_mid,negative,22,-3.7297241314471834,fineweb_discovery_0364,197,OD,"L09/SV03:-3.51,L10/SV03:-3.73,L11/SV03:-3.82,L12/SV03:-3.58"," Combat Corruption, Money Laundering and to Foster Asset Recovery in Egypt"", signed between the Government of Egypt and UN⟦OD⟧C in 2011. In addition to fostering measures on asset recovery, the project aims to provide anti-corruption authorities"," Recovery{+0.23}  in{+0.41}  Egypt{-0.87} "",{+0.83}  signed{+0.85}  between{+1.23}  the{-0.68}  Government{-0.02}  of{-1.08}  Egypt{-0.18}  and{+0.73}  UN{-2.05} ⟦OD{-3.73}⟧ C{-1.98}  in{+0.29}  {-2.04} 201{-2.09} 1{-0.28} .{-0.27}  In{-0.26}  addition{+1.15}  to{+1.00}  fostering{+2.07}  measures{+1.08}  on{+0.74}"
sv03_mid,negative,23,-3.716940619955161,fineweb_discovery_0331,1,PO,"L09/SV03:-3.22,L10/SV03:-3.68,L11/SV03:-4.00,L12/SV03:-3.68",⟦PO⟧) in Doncaster town centre. It starts on 7 November 2020 and lasts for another three years.\nThe,⟦PO{-3.72}⟧ ){-0.96}  in{-0.65}  Don{-3.12} caster{-1.23}  town{-1.18}  centre{-1.25} .{-0.58}  It{-1.22}  starts{-0.55}  on{-0.99}  {-2.37} 7{-1.52}
sv03_mid,negative,24,-3.7020824056981714,fineweb_discovery_0323,1,BP,"L09/SV03:-3.32,L10/SV03:-3.79,L11/SV03:-3.90,L12/SV03:-3.53","⟦BP⟧) oil spill was another example of an event that drove the shares of a stock substantially lower, but longer term, this",⟦BP{-3.70}⟧ ){-0.51}  oil{-1.41}  spill{-1.58}  was{+0.11}  another{+0.72}  example{+0.68}  of{+0.07}  an{-1.04}  event{-0.39}  that{+0.46}  drove{-0.48}  the{-0.75}
